Date,Team1,Team2,Map,Event
15/9/21,Nemiga (9),Lyngby Vikings (16),vtg  Vertigo,Funspark ULTI 2021 Europe Regional Series 3
15/9/21,Lyngby Vikings (16),Nemiga (14),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 3
15/9/21,Rooster (25),VERTEX (23),ovp  Overpass,DreamHack Open September 2021 Oceania Closed Qualifier
15/9/21,Rooster (19),VERTEX (16),d2  Dust2,DreamHack Open September 2021 Oceania Closed Qualifier
15/9/21,VERTEX (16),Rooster (12),vtg  Vertigo,DreamHack Open September 2021 Oceania Closed Qualifier
15/9/21,GORILLAZ (16),PACT (14),nuke  Nuke,Malta Vibes Knockout Series 2
15/9/21,GORILLAZ (16),PACT (13),d2  Dust2,Malta Vibes Knockout Series 2
15/9/21,GORILLAZ (11),PACT (16),ovp  Overpass,Malta Vibes Knockout Series 2
15/9/21,Finest (11),HAVU (16),inf  Inferno,Elisa Invitational Fall 2021
15/9/21,Finest (9),HAVU (16),d2  Dust2,Elisa Invitational Fall 2021
15/9/21,HAVU (10),Finest (16),ovp  Overpass,Elisa Invitational Fall 2021
15/9/21,Bad News Bears (14),Party Astronauts (16),mrg  Mirage,Fragadelphia Invitational Fall 2021 - BLAST Premier Qualifier
15/9/21,ChocoCheck (16),Mythic (10),ovp  Overpass,DreamHack Open September 2021 North America Closed Qualifier
15/9/21,Mythic (13),ChocoCheck (16),mrg  Mirage,DreamHack Open September 2021 North America Closed Qualifier
15/9/21,ChocoCheck (9),Mythic (16),d2  Dust2,DreamHack Open September 2021 North America Closed Qualifier
15/9/21,Eros (16),Strife (13),nuke  Nuke,DreamHack Open September 2021 North America Closed Qualifier
15/9/21,Strife (10),Eros (16),inf  Inferno,DreamHack Open September 2021 North America Closed Qualifier
15/9/21,Isurus (10),Sharks (16),d2  Dust2,DreamHack Open September 2021 South America Closed Qualifier
15/9/21,Sharks (25),Isurus (21),nuke  Nuke,DreamHack Open September 2021 South America Closed Qualifier
15/9/21,Extra Salt (16),Bad News Bears (14),ovp  Overpass,Fragadelphia Invitational Fall 2021 - BLAST Premier Qualifier
15/9/21,Party Astronauts (16),Coldest Riders (5),nuke  Nuke,Fragadelphia Invitational Fall 2021 - BLAST Premier Qualifier
14/9/21,Bad News Bears (16),Party Astronauts (7),inf  Inferno,Fragadelphia Invitational Fall 2021 - BLAST Premier Qualifier
14/9/21,GGPR (16),Third Impact (11),vtg  Vertigo,DreamHack Open September 2021 North America Closed Qualifier
14/9/21,GGPR (16),Third Impact (13),inf  Inferno,DreamHack Open September 2021 North America Closed Qualifier
14/9/21,ATK (11),Triumph (16),mrg  Mirage,DreamHack Open September 2021 North America Closed Qualifier
14/9/21,Triumph (16),ATK (14),nuke  Nuke,DreamHack Open September 2021 North America Closed Qualifier
14/9/21,SWS (14),Paquetá (16),d2  Dust2,DreamHack Open September 2021 South America Closed Qualifier
14/9/21,Paquetá (16),SWS (5),vtg  Vertigo,DreamHack Open September 2021 South America Closed Qualifier
14/9/21,Paquetá (29),SWS (31),nuke  Nuke,DreamHack Open September 2021 South America Closed Qualifier
14/9/21,Extra Salt (16),Coldest Riders (5),anc  Ancient,Fragadelphia Invitational Fall 2021 - BLAST Premier Qualifier
14/9/21,AURA (4),ENCE (16),mrg  Mirage,IEM Fall 2021 Europe Closed Qualifier
14/9/21,ENCE (16),AURA (7),ovp  Overpass,IEM Fall 2021 Europe Closed Qualifier
14/9/21,ENCE (9),AURA (16),vtg  Vertigo,IEM Fall 2021 Europe Closed Qualifier
14/9/21,Endpoint (16),SAW (14),vtg  Vertigo,IEM Fall 2021 Europe Closed Qualifier
14/9/21,SAW (8),Endpoint (16),ovp  Overpass,IEM Fall 2021 Europe Closed Qualifier
14/9/21,Sangal (16),Akuma (13),nuke  Nuke,ESEA Premier Season 38 Europe
14/9/21,Akuma (16),Sangal (4),inf  Inferno,ESEA Premier Season 38 Europe
14/9/21,Akuma (9),Sangal (16),mrg  Mirage,ESEA Premier Season 38 Europe
14/9/21,BLINK (16),Enterprise (10),ovp  Overpass,ESEA Premier Season 38 Europe
14/9/21,Enterprise (8),BLINK (16),anc  Ancient,ESEA Premier Season 38 Europe
14/9/21,Sprout (16),Apeks (6),anc  Ancient,ESEA Premier Season 38 Europe
14/9/21,Apeks (9),Sprout (16),d2  Dust2,ESEA Premier Season 38 Europe
14/9/21,Finest (16),NAVI Junior (12),vtg  Vertigo,Malta Vibes Knockout Series 2
14/9/21,NAVI Junior (6),Finest (16),inf  Inferno,Malta Vibes Knockout Series 2
14/9/21,fnatic (12),SINNERS (16),nuke  Nuke,IEM Fall 2021 Europe Closed Qualifier
14/9/21,fnatic (11),SINNERS (16),vtg  Vertigo,IEM Fall 2021 Europe Closed Qualifier
14/9/21,SINNERS (7),fnatic (16),ovp  Overpass,IEM Fall 2021 Europe Closed Qualifier
14/9/21,Movistar Riders (16),Eternal Fire (9),vtg  Vertigo,IEM Fall 2021 Europe Closed Qualifier
14/9/21,Eternal Fire (7),Movistar Riders (16),nuke  Nuke,IEM Fall 2021 Europe Closed Qualifier
14/9/21,MOUZ NXT (16),D13 (4),nuke  Nuke,Malta Vibes Knockout Series 2
