Date,Team1,Team2,Map,Event
2/5/22,EC Kyiv (5),Copenhagen Flames (16),vtg  Vertigo,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,EC Kyiv (14),Copenhagen Flames (16),anc  Ancient,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,Copenhagen Flames (4),EC Kyiv (16),inf  Inferno,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,Entropiq (16),fnatic (6),nuke  Nuke,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,fnatic (7),Entropiq (16),anc  Ancient,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,DGG (11),VERTEX (16),inf  Inferno,LPL Pro League Season 10
2/5/22,VERTEX (16),DGG (2),mrg  Mirage,LPL Pro League Season 10
2/5/22,DGG (8),VERTEX (16),vtg  Vertigo,LPL Pro League Season 10
2/5/22,ECLOT (16),Bad News Bears (7),ovp  Overpass,Pinnacle Cup IV
2/5/22,Bad News Bears (20),ECLOT (22),inf  Inferno,Pinnacle Cup IV
2/5/22,Please Send Help (16),Little Bocks (9),mrg  Mirage,ESL Impact League Season 1 North America
2/5/22,Please Send Help (14),Little Bocks (16),inf  Inferno,ESL Impact League Season 1 North America
2/5/22,Little Bocks (16),Please Send Help (19),ovp  Overpass,ESL Impact League Season 1 North America
2/5/22,Gaimin Gladiators (16),Carpe Diem (12),d2  Dust2,ESEA Spring 2022 Cash Cup 3 North America
2/5/22,Gaimin Gladiators (16),Carpe Diem (7),ovp  Overpass,ESEA Spring 2022 Cash Cup 3 North America
2/5/22,Carpe Diem (16),Gaimin Gladiators (13),mrg  Mirage,ESEA Spring 2022 Cash Cup 3 North America
2/5/22,ATK (17),Party Astronauts (19),inf  Inferno,ESEA Spring 2022 Cash Cup 3 North America
2/5/22,Party Astronauts (16),ATK (5),ovp  Overpass,ESEA Spring 2022 Cash Cup 3 North America
1/5/22,paiN (16),FURIA (8),inf  Inferno,BLAST Premier Spring Showdown 2022 North America
1/5/22,FURIA (20),paiN (22),vtg  Vertigo,BLAST Premier Spring Showdown 2022 North America
1/5/22,MIBR fe (12),Black Dragons fe (16),inf  Inferno,ESL Impact League Season 1 South America
1/5/22,Black Dragons fe (16),MIBR fe (9),ovp  Overpass,ESL Impact League Season 1 South America
1/5/22,UNO MILLE (16),Meta (7),inf  Inferno,CBCS Retake Series 2022 Season 1
1/5/22,Meta (14),UNO MILLE (16),nuke  Nuke,CBCS Retake Series 2022 Season 1
1/5/22,ATK (9),Carpe Diem (16),inf  Inferno,ESEA Spring 2022 Cash Cup 3 North America
1/5/22,Carpe Diem (16),ATK (14),ovp  Overpass,ESEA Spring 2022 Cash Cup 3 North America
1/5/22,ATK (16),Carpe Diem (6),mrg  Mirage,ESEA Spring 2022 Cash Cup 3 North America
1/5/22,Gaimin Gladiators (16),Party Astronauts (8),nuke  Nuke,ESEA Spring 2022 Cash Cup 3 North America
1/5/22,Party Astronauts (13),Gaimin Gladiators (16),anc  Ancient,ESEA Spring 2022 Cash Cup 3 North America
1/5/22,ex-Black Dragons (11),SWS (16),inf  Inferno,ESEA Spring 2022 Cash Cup 3 South America
1/5/22,SWS (16),ex-Black Dragons (6),anc  Ancient,ESEA Spring 2022 Cash Cup 3 South America
1/5/22,Sutti's Money Crew (7),6'3 and Over (16),vtg  Vertigo,Fragadelphia 17 Georgetown
1/5/22,6'3 and Over (16),Sutti's Money Crew (2),ovp  Overpass,Fragadelphia 17 Georgetown
1/5/22,FAMBIT (13),Into the Breach (16),mrg  Mirage,UKIC Beyond Spring Invitational 2022
1/5/22,Into the Breach (16),FAMBIT (2),anc  Ancient,UKIC Beyond Spring Invitational 2022
1/5/22,NAVI Javelins (10),equipa (16),inf  Inferno,ESL Impact League Season 1 Europe
1/5/22,equipa (16),NAVI Javelins (7),anc  Ancient,ESL Impact League Season 1 Europe
1/5/22,NAVI Javelins (16),equipa (14),nuke  Nuke,ESL Impact League Season 1 Europe
1/5/22,ENCE (16),Astralis (12),nuke  Nuke,BLAST Premier Spring Showdown 2022 Europe
1/5/22,ENCE (16),Astralis (13),anc  Ancient,BLAST Premier Spring Showdown 2022 Europe
1/5/22,Astralis (16),ENCE (3),mrg  Mirage,BLAST Premier Spring Showdown 2022 Europe
1/5/22,6'3 and Over (16),LGG Gentlemen (6),ovp  Overpass,Fragadelphia 17 Georgetown
1/5/22,Isurus (13),Finest (16),mrg  Mirage,Pinnacle Cup IV
1/5/22,Finest (16),Isurus (11),d2  Dust2,Pinnacle Cup IV
1/5/22,Isurus (16),Finest (13),ovp  Overpass,Pinnacle Cup IV
1/5/22,Astralis Talent (19),MASONIC (17),ovp  Overpass,MistGames Heroes of Tomorrow Spring 2022
1/5/22,MASONIC (16),Astralis Talent (11),anc  Ancient,MistGames Heroes of Tomorrow Spring 2022
1/5/22,Astralis Talent (16),MASONIC (6),inf  Inferno,MistGames Heroes of Tomorrow Spring 2022
1/5/22,Sutti's Money Crew (16),Furious Steel (10),vtg  Vertigo,Fragadelphia 17 Georgetown
1/5/22,EKO (13),FAMBIT (16),nuke  Nuke,UKIC Beyond Spring Invitational 2022
