Date,Team1,Team2,Map,Event
25/11/22,FURIA Academy (16),Liberty (8),inf  Inferno,CCT South America Series 3
25/11/22,Partizan (16),KTRL (7),anc  Ancient,RES Adriatic League 2022
25/11/22,KTRL (7),Partizan (16),d2  Dust2,RES Adriatic League 2022
25/11/22,Partizan (7),KTRL (16),inf  Inferno,RES Adriatic League 2022
25/11/22,B4 fe (16),ATK fe (8),inf  Inferno,ESL Impact League Season 2 Finals
25/11/22,ex-Finest (16),ECSTATIC (9),vtg  Vertigo,CCT North Europe Series 2
25/11/22,ECSTATIC (7),ex-Finest (16),d2  Dust2,CCT North Europe Series 2
25/11/22,FURIA fe (16),NOFEAR5 (3),ovp  Overpass,ESL Impact League Season 2 Finals
25/11/22,Young Ninjas (19),EYEBALLERS (15),mrg  Mirage,Svenska Elitserien Fall 2022 Finals
25/11/22,Young Ninjas (12),EYEBALLERS (16),inf  Inferno,Svenska Elitserien Fall 2022 Finals
25/11/22,EYEBALLERS (9),Young Ninjas (16),vtg  Vertigo,Svenska Elitserien Fall 2022 Finals
25/11/22,CLG Red (16),EG Gold (6),ovp  Overpass,ESL Impact League Season 2 Finals
25/11/22,Endpoint (16),eSuba (8),nuke  Nuke,CCT North Europe Series 2
25/11/22,Endpoint (13),eSuba (16),mrg  Mirage,CCT North Europe Series 2
25/11/22,eSuba (8),Endpoint (16),anc  Ancient,CCT North Europe Series 2
25/11/22,HSG fe (10),Nigma Galaxy (16),inf  Inferno,ESL Impact League Season 2 Finals
25/11/22,B4 Academy (13),SWS (16),anc  Ancient,CCT South America Series 3
25/11/22,SWS (16),B4 Academy (8),mrg  Mirage,CCT South America Series 3
24/11/22,WINDINGO (8),Boca Juniors (16),anc  Ancient,CCT South America Series 3
24/11/22,WINDINGO (9),Boca Juniors (16),inf  Inferno,CCT South America Series 3
24/11/22,Boca Juniors (11),WINDINGO (16),nuke  Nuke,CCT South America Series 3
24/11/22,UNGENTIUM (16),PACT (9),anc  Ancient,Polish Esport League Autumn 2022 Finals
24/11/22,UNGENTIUM (10),PACT (16),nuke  Nuke,Polish Esport League Autumn 2022 Finals
24/11/22,PACT (9),UNGENTIUM (16),d2  Dust2,Polish Esport League Autumn 2022 Finals
24/11/22,FTW (12),Case (16),ovp  Overpass,ESL Masters Spain Season 12
24/11/22,FTW (9),Case (16),inf  Inferno,ESL Masters Spain Season 12
24/11/22,Case (14),FTW (16),nuke  Nuke,ESL Masters Spain Season 12
24/11/22,Anonymo (14),FORZE (16),ovp  Overpass,CCT North Europe Series 2
24/11/22,FORZE (8),Anonymo (16),anc  Ancient,CCT North Europe Series 2
24/11/22,Anonymo (9),FORZE (16),d2  Dust2,CCT North Europe Series 2
24/11/22,Natus Vincere (7),Liquid (16),mrg  Mirage,BLAST Premier Fall Final 2022
24/11/22,Liquid (12),Natus Vincere (16),d2  Dust2,BLAST Premier Fall Final 2022
24/11/22,Natus Vincere (14),Liquid (16),inf  Inferno,BLAST Premier Fall Final 2022
24/11/22,Enterprise (18),SINNERS (22),anc  Ancient,Sazka eCUP Fall 2022
24/11/22,Enterprise (11),SINNERS (16),nuke  Nuke,Sazka eCUP Fall 2022
24/11/22,SINNERS (7),Enterprise (16),mrg  Mirage,Sazka eCUP Fall 2022
24/11/22,1PIN (7),Spirit Academy (16),mrg  Mirage,SCL Season 7
24/11/22,Spirit Academy (16),1PIN (14),inf  Inferno,SCL Season 7
24/11/22,Tricked (16),EC Brugge (6),anc  Ancient,1xBet FRAG Season 10
24/11/22,Tricked (16),EC Brugge (13),mrg  Mirage,1xBet FRAG Season 10
24/11/22,EC Brugge (16),Tricked (14),nuke  Nuke,1xBet FRAG Season 10
24/11/22,HAVU (16),AGO (9),ovp  Overpass,CCT North Europe Series 2
24/11/22,AGO (14),HAVU (16),d2  Dust2,CCT North Europe Series 2
24/11/22,ThunderFlash (7),Illuminar (16),ovp  Overpass,Polish Esport League Autumn 2022 Finals
24/11/22,Illuminar (16),ThunderFlash (9),nuke  Nuke,Polish Esport League Autumn 2022 Finals
24/11/22,Fluxo (14),G2 (16),mrg  Mirage,BLAST Premier Fall Final 2022
24/11/22,G2 (16),Fluxo (4),d2  Dust2,BLAST Premier Fall Final 2022
24/11/22,Corinthians Academy (9),MIBR Academy (16),nuke  Nuke,CCT South America Series 3
24/11/22,Corinthians Academy (16),MIBR Academy (14),ovp  Overpass,CCT South America Series 3
24/11/22,MIBR Academy (16),Corinthians Academy (8),vtg  Vertigo,CCT South America Series 3
