Date,Team1,Team2,Map,Event
16/6/22,FLET (16),1PIN (14),vtg  Vertigo,ESEA Advanced Season 41 Europe
16/6/22,Falcons (16),VERTEX (7),inf  Inferno,ESL Pro League Season 16 Conference
16/6/22,VERTEX (5),Falcons (16),nuke  Nuke,ESL Pro League Season 16 Conference
16/6/22,Illuminar (8),Outsiders (16),d2  Dust2,ESL Pro League Season 16 Conference
16/6/22,Outsiders (16),Illuminar (7),mrg  Mirage,ESL Pro League Season 16 Conference
16/6/22,ROYALS (8),Nemiga (16),inf  Inferno,ESEA Advanced Season 41 Europe
16/6/22,Nemiga (19),ROYALS (16),ovp  Overpass,ESEA Advanced Season 41 Europe
16/6/22,B8 (16),Coalesce (14),d2  Dust2,ESEA Advanced Season 41 Europe
16/6/22,Coalesce (3),B8 (16),vtg  Vertigo,ESEA Advanced Season 41 Europe
16/6/22,B8 (13),Coalesce (16),inf  Inferno,ESEA Advanced Season 41 Europe
16/6/22,GTZ (6),Anonymo (16),ovp  Overpass,ESEA Advanced Season 41 Europe
16/6/22,GTZ (8),Anonymo (16),anc  Ancient,ESEA Advanced Season 41 Europe
16/6/22,BLUEJAYS (4),ex-MAD Lions (16),anc  Ancient,Elisa Invitational Spring 2022
16/6/22,ex-MAD Lions (16),BLUEJAYS (3),inf  Inferno,Elisa Invitational Spring 2022
16/6/22,Natus Vincere (16),BIG (8),d2  Dust2,BLAST Premier Spring Final 2022
16/6/22,BIG (10),Natus Vincere (16),mrg  Mirage,BLAST Premier Spring Final 2022
16/6/22,Entropiq Prague (16),eSuba (13),vtg  Vertigo,Sazka eLEAGUE Spring 2022 Finals
16/6/22,Entropiq Prague (14),eSuba (16),nuke  Nuke,Sazka eLEAGUE Spring 2022 Finals
16/6/22,eSuba (12),Entropiq Prague (16),inf  Inferno,Sazka eLEAGUE Spring 2022 Finals
16/6/22,Wolsung (16),LDLC (14),nuke  Nuke,ESEA Advanced Season 41 Europe
16/6/22,LDLC (7),Wolsung (16),d2  Dust2,ESEA Advanced Season 41 Europe
16/6/22,HUMMER (16),Sprout (14),anc  Ancient,ESL Pro League Season 16 Conference
16/6/22,Sprout (16),HUMMER (14),nuke  Nuke,ESL Pro League Season 16 Conference
16/6/22,HUMMER (16),Sprout (7),d2  Dust2,ESL Pro League Season 16 Conference
16/6/22,Endpoint (16),HEET (14),d2  Dust2,ESL Pro League Season 16 Conference
16/6/22,HEET (12),Endpoint (16),ovp  Overpass,ESL Pro League Season 16 Conference
16/6/22,Apeks (16),BLINK (1),inf  Inferno,ESEA Advanced Season 41 Europe
16/6/22,BLINK (5),Apeks (16),ovp  Overpass,ESEA Advanced Season 41 Europe
16/6/22,FTW (9),Eternal Fire (16),ovp  Overpass,ESL Pro League Season 16 Conference
16/6/22,Eternal Fire (16),FTW (7),vtg  Vertigo,ESL Pro League Season 16 Conference
16/6/22,EC Kyiv (12),SINNERS (16),ovp  Overpass,Elisa Invitational Spring 2022
16/6/22,SINNERS (16),EC Kyiv (14),inf  Inferno,Elisa Invitational Spring 2022
16/6/22,FaZe (5),G2 (16),d2  Dust2,BLAST Premier Spring Final 2022
16/6/22,G2 (16),FaZe (13),anc  Ancient,BLAST Premier Spring Final 2022
16/6/22,FaZe (16),G2 (7),inf  Inferno,BLAST Premier Spring Final 2022
16/6/22,cowana (9),MIBR (16),ovp  Overpass,ESL Pro League Season 16 Conference
16/6/22,MIBR (16),cowana (11),anc  Ancient,ESL Pro League Season 16 Conference
16/6/22,TYLOO (16),Strife (10),mrg  Mirage,ESL Pro League Season 16 Conference
16/6/22,Strife (12),TYLOO (16),ovp  Overpass,ESL Pro League Season 16 Conference
16/6/22,Encore (8),ORDER (16),inf  Inferno,ESL Pro League Season 16 Conference
16/6/22,ORDER (16),Encore (3),anc  Ancient,ESL Pro League Season 16 Conference
16/6/22,Tricked (11),MASONIC (16),anc  Ancient,Elisa Invitational Spring 2022
16/6/22,MASONIC (16),Tricked (13),vtg  Vertigo,Elisa Invitational Spring 2022
16/6/22,Vitality (16),paiN (4),ovp  Overpass,BLAST Premier Spring Final 2022
16/6/22,paiN (16),Vitality (12),d2  Dust2,BLAST Premier Spring Final 2022
16/6/22,Vitality (16),paiN (3),nuke  Nuke,BLAST Premier Spring Final 2022
15/6/22,BIG (13),ENCE (16),nuke  Nuke,BLAST Premier Spring Final 2022
15/6/22,ENCE (19),BIG (16),mrg  Mirage,BLAST Premier Spring Final 2022
15/6/22,Iron Branch (10),FTW (16),nuke  Nuke,ESEA Advanced Season 41 Europe
15/6/22,Iron Branch (10),FTW (16),vtg  Vertigo,ESEA Advanced Season 41 Europe
