Date,Team1,Team2,Map,Event
15/12/22,Zero Tenacity (16),Invictus International (14),nuke  Nuke,CCT South Europe Series 2 Closed Qualifier
15/12/22,Invictus International (9),Zero Tenacity (16),inf  Inferno,CCT South Europe Series 2 Closed Qualifier
15/12/22,Zero Tenacity (17),Invictus International (19),mrg  Mirage,CCT South Europe Series 2 Closed Qualifier
15/12/22,FaZe (16),Liquid (9),anb  Anubis,BLAST Premier World Final 2022
15/12/22,Liquid (5),FaZe (16),inf  Inferno,BLAST Premier World Final 2022
15/12/22,FaZe (14),Liquid (16),mrg  Mirage,BLAST Premier World Final 2022
15/12/22,G2 (16),Outsiders (1),mrg  Mirage,BLAST Premier World Final 2022
15/12/22,Outsiders (12),G2 (16),inf  Inferno,BLAST Premier World Final 2022
15/12/22,Eros (11),Limitless (16),anc  Ancient,ESEA Advanced Season 43 North America
15/12/22,Limitless (16),Eros (8),inf  Inferno,ESEA Advanced Season 43 North America
15/12/22,Eros (22),Limitless (18),vtg  Vertigo,ESEA Advanced Season 43 North America
15/12/22,Nouns (15),EG Black (19),inf  Inferno,ESL Challenger League Season 43 North America
15/12/22,Nouns (13),EG Black (16),ovp  Overpass,ESL Challenger League Season 43 North America
15/12/22,EG Black (12),Nouns (16),mrg  Mirage,ESL Challenger League Season 43 North America
15/12/22,MIBR (16),TeamOne (12),inf  Inferno,ESL Challenger League Season 43 North America
15/12/22,TeamOne (11),MIBR (16),anc  Ancient,ESL Challenger League Season 43 North America
15/12/22,Vendetta (8),Iron Blood (16),mrg  Mirage,ESL Challenger League Season 43 North America
15/12/22,Iron Blood (16),Vendetta (11),anc  Ancient,ESL Challenger League Season 43 North America
15/12/22,Disconnected (6),ATK (16),mrg  Mirage,ESL Challenger League Season 43 North America
15/12/22,ATK (16),Disconnected (6),vtg  Vertigo,ESL Challenger League Season 43 North America
14/12/22,Vitality (16),Natus Vincere (11),nuke  Nuke,BLAST Premier World Final 2022
14/12/22,Natus Vincere (16),Vitality (19),inf  Inferno,BLAST Premier World Final 2022
14/12/22,Spirit (8),SAW (16),ovp  Overpass,ESL Challenger League Season 43 Europe
14/12/22,SAW (16),Spirit (12),nuke  Nuke,ESL Challenger League Season 43 Europe
14/12/22,Spirit (16),SAW (5),anc  Ancient,ESL Challenger League Season 43 Europe
14/12/22,Sangal (5),FORZE (16),d2  Dust2,ESL Challenger League Season 43 Europe
14/12/22,FORZE (16),Sangal (8),inf  Inferno,ESL Challenger League Season 43 Europe
14/12/22,Apeks (16),IKLA (4),mrg  Mirage,ESEA Advanced Season 43 Europe
14/12/22,IKLA (10),Apeks (16),ovp  Overpass,ESEA Advanced Season 43 Europe
14/12/22,Juggernauts (22),163ON (19),mrg  Mirage,CCT South Europe Series 2 Closed Qualifier
14/12/22,163ON (12),Juggernauts (16),inf  Inferno,CCT South Europe Series 2 Closed Qualifier
14/12/22,WLG (13),Invictus International (16),mrg  Mirage,CCT South Europe Series 2 Closed Qualifier
14/12/22,Invictus International (16),WLG (11),inf  Inferno,CCT South Europe Series 2 Closed Qualifier
14/12/22,OG (22),Heroic (19),anb  Anubis,BLAST Premier World Final 2022
14/12/22,OG (9),Heroic (16),mrg  Mirage,BLAST Premier World Final 2022
14/12/22,Heroic (11),OG (16),inf  Inferno,BLAST Premier World Final 2022
14/12/22,ESK (11),Juggernauts (16),inf  Inferno,CCT South Europe Series 2 Closed Qualifier
14/12/22,Juggernauts (16),ESK (5),anc  Ancient,CCT South Europe Series 2 Closed Qualifier
14/12/22,Wings Up (16),Renewal (3),inf  Inferno,ESL Challenger League Season 43 Asia-Pacific
14/12/22,Wings Up (16),Renewal (6),anc  Ancient,ESL Challenger League Season 43 Asia-Pacific
14/12/22,Renewal (16),Wings Up (12),mrg  Mirage,ESL Challenger League Season 43 Asia-Pacific
14/12/22,ARAVT (15),IHC (19),inf  Inferno,ESL Challenger League Season 43 Asia-Pacific
14/12/22,IHC (19),ARAVT (17),anc  Ancient,ESL Challenger League Season 43 Asia-Pacific
14/12/22,NKT (16),Clutch (10),vtg  Vertigo,ESL Challenger League Season 43 Asia-Pacific
14/12/22,NKT (14),Clutch (16),nuke  Nuke,ESL Challenger League Season 43 Asia-Pacific
14/12/22,Clutch (12),NKT (16),inf  Inferno,ESL Challenger League Season 43 Asia-Pacific
14/12/22,Lynn Vision (16),Rare Atom (8),nuke  Nuke,ESL Challenger League Season 43 Asia-Pacific
14/12/22,Rare Atom (11),Lynn Vision (16),anc  Ancient,ESL Challenger League Season 43 Asia-Pacific
14/12/22,FaZe (16),G2 (4),anc  Ancient,BLAST Premier World Final 2022
14/12/22,G2 (17),FaZe (19),inf  Inferno,BLAST Premier World Final 2022
