Date,Team1,Team2,Map,Event
23/9/22,LDLC (16),ALTERNATE aTTaX (6),d2  Dust2,ESEA Advanced Season 42 Europe
23/9/22,ALTERNATE aTTaX (16),LDLC (8),inf  Inferno,ESEA Advanced Season 42 Europe
23/9/22,LDLC (16),ALTERNATE aTTaX (12),ovp  Overpass,ESEA Advanced Season 42 Europe
23/9/22,xDDDD (12),Into the Breach (16),ovp  Overpass,ESEA Advanced Season 42 Europe
23/9/22,Into the Breach (16),xDDDD (9),nuke  Nuke,ESEA Advanced Season 42 Europe
23/9/22,Nexus (10),SINNERS (16),mrg  Mirage,TWR Eastern European Masters Fall 2022 - BLAST Premier Qualifier
23/9/22,MASONIC (16),Lilmix (7),nuke  Nuke,Pelaajat Nordic Masters Fall 2022 - BLAST Premier Qualifier
23/9/22,ARCRED (16),NeedDOCTOR (6),inf  Inferno,ESEA Advanced Season 42 Europe
23/9/22,NeedDOCTOR (15),ARCRED (19),anc  Ancient,ESEA Advanced Season 42 Europe
23/9/22,Aurora (19),B8 (16),d2  Dust2,ESEA Advanced Season 42 Europe
23/9/22,B8 (13),Aurora (16),mrg  Mirage,ESEA Advanced Season 42 Europe
23/9/22,ONYX (1),MOUZ (16),anc  Ancient,TWR Eastern European Masters Fall 2022 - BLAST Premier Qualifier
23/9/22,DUSTY (6),Lilmix (16),mrg  Mirage,Pelaajat Nordic Masters Fall 2022 - BLAST Premier Qualifier
23/9/22,ECLOT (16),9 Pandas (12),inf  Inferno,ESEA Advanced Season 42 Europe
23/9/22,9 Pandas (16),ECLOT (8),mrg  Mirage,ESEA Advanced Season 42 Europe
23/9/22,ECLOT (19),9 Pandas (17),anc  Ancient,ESEA Advanced Season 42 Europe
23/9/22,FTW (3),BIG Academy (16),ovp  Overpass,CCT Central Europe Series 2
23/9/22,FTW (6),BIG Academy (16),vtg  Vertigo,CCT Central Europe Series 2
23/9/22,BIG Academy (13),FTW (16),nuke  Nuke,CCT Central Europe Series 2
23/9/22,OneTap (14),EYEBALLERS (16),inf  Inferno,ESEA Advanced Season 42 Europe
23/9/22,EYEBALLERS (16),OneTap (5),mrg  Mirage,ESEA Advanced Season 42 Europe
23/9/22,WINDINGO (6),Sharks (16),d2  Dust2,CCT South America Series 2
23/9/22,Sharks (16),WINDINGO (13),nuke  Nuke,CCT South America Series 2
23/9/22,Evil Geniuses (16),Eternal Fire (4),d2  Dust2,ESL Pro League Season 16
23/9/22,Eternal Fire (9),Evil Geniuses (16),ovp  Overpass,ESL Pro League Season 16
23/9/22,MASONIC (16),ECSTATIC (19),ovp  Overpass,Pelaajat Nordic Masters Fall 2022 - BLAST Premier Qualifier
23/9/22,MASONIC (16),Lilmix (3),inf  Inferno,Pelaajat Nordic Masters Fall 2022 - BLAST Premier Qualifier
23/9/22,Goliath (16),blacklaminate (11),d2  Dust2,Telkom VS Gaming Masters 2022
23/9/22,blacklaminate (16),Goliath (12),mrg  Mirage,Telkom VS Gaming Masters 2022
23/9/22,Goliath (16),blacklaminate (2),vtg  Vertigo,Telkom VS Gaming Masters 2022
23/9/22,ex-SKADE (16),Nexus (10),nuke  Nuke,CCT Central Europe Series 2
23/9/22,Nexus (13),ex-SKADE (16),inf  Inferno,CCT Central Europe Series 2
23/9/22,EC Brugge (14),Sangal (16),inf  Inferno,ESEA Advanced Season 42 Europe
23/9/22,Sangal (16),EC Brugge (11),vtg  Vertigo,ESEA Advanced Season 42 Europe
23/9/22,Movistar Riders (4),Cloud9 (16),vtg  Vertigo,ESL Pro League Season 16
23/9/22,Movistar Riders (7),Cloud9 (16),inf  Inferno,ESL Pro League Season 16
23/9/22,DUSTY (13),ECSTATIC (16),d2  Dust2,Pelaajat Nordic Masters Fall 2022 - BLAST Premier Qualifier
23/9/22,Infinity (15),Magic School Bus (19),d2  Dust2,ESEA Advanced Season 42 North America
23/9/22,Magic School Bus (3),Infinity (16),inf  Inferno,ESEA Advanced Season 42 North America
23/9/22,Infinity (12),Magic School Bus (16),mrg  Mirage,ESEA Advanced Season 42 North America
23/9/22,REIGN (9),Red Wolves (16),mrg  Mirage,ESEA Advanced Season 42 North America
23/9/22,Red Wolves (8),REIGN (16),nuke  Nuke,ESEA Advanced Season 42 North America
23/9/22,REIGN (16),Red Wolves (19),d2  Dust2,ESEA Advanced Season 42 North America
23/9/22,Detonate (4),ATK (16),anc  Ancient,ESL Challenger League Season 42 North America
23/9/22,ATK (16),Detonate (10),inf  Inferno,ESL Challenger League Season 42 North America
23/9/22,Villainous (9),Snakes Den (16),inf  Inferno,ESEA Advanced Season 42 North America
23/9/22,Villainous (9),Snakes Den (16),nuke  Nuke,ESEA Advanced Season 42 North America
23/9/22,Snakes Den (7),Villainous (16),d2  Dust2,ESEA Advanced Season 42 North America
23/9/22,X13 (16),Eros (14),nuke  Nuke,ESEA Advanced Season 42 North America
23/9/22,Eros (10),X13 (16),anc  Ancient,ESEA Advanced Season 42 North America
