Date,Team1,Team2,Map,Event
16/10/22,Tricked (16),ex-SKADE (11),ovp  Overpass,CCT North Europe Series 1
16/10/22,Tricked (5),ex-SKADE (16),inf  Inferno,CCT North Europe Series 1
16/10/22,ex-SKADE (11),Tricked (16),nuke  Nuke,CCT North Europe Series 1
16/10/22,BIG Academy (19),MIBR Academy (16),d2  Dust2,WePlay Academy League Season 6
16/10/22,BLUEJAYS (14),Monte (16),anc  Ancient,CCT South Europe Series 1
16/10/22,BLUEJAYS (16),Monte (13),mrg  Mirage,CCT South Europe Series 1
16/10/22,Monte (16),BLUEJAYS (8),d2  Dust2,CCT South Europe Series 1
16/10/22,GenOne (16),HONORIS (9),anc  Ancient,ESEA Autumn 2022 Cash Cup 2 Europe
16/10/22,HONORIS (13),GenOne (16),d2  Dust2,ESEA Autumn 2022 Cash Cup 2 Europe
16/10/22,MOUZ NXT (11),NAVI Junior (16),mrg  Mirage,WePlay Academy League Season 6
16/10/22,Imperial (6),paiN (16),vtg  Vertigo,Flow FiReLEAGUE 2022 Global Finals
16/10/22,paiN (14),Imperial (16),ovp  Overpass,Flow FiReLEAGUE 2022 Global Finals
16/10/22,Imperial (13),paiN (16),d2  Dust2,Flow FiReLEAGUE 2022 Global Finals
16/10/22,Lilmix (12),ex-Finest (16),d2  Dust2,Svenska Cupen 2022
16/10/22,ex-Finest (16),Lilmix (10),anc  Ancient,Svenska Cupen 2022
16/10/22,BIG Academy (16),Spirit Academy (7),d2  Dust2,WePlay Academy League Season 6
16/10/22,ENCE (16),Eternal Fire (7),nuke  Nuke,ESL Challenger Rotterdam 2022
16/10/22,Eternal Fire (14),ENCE (16),mrg  Mirage,ESL Challenger Rotterdam 2022
16/10/22,ENCE (11),Eternal Fire (16),vtg  Vertigo,ESL Challenger Rotterdam 2022
16/10/22,fnatic Rising (16),PROSPECTS (14),inf  Inferno,CCT North Europe Series 1
16/10/22,fnatic Rising (16),PROSPECTS (7),ovp  Overpass,CCT North Europe Series 1
16/10/22,PROSPECTS (16),fnatic Rising (2),anc  Ancient,CCT North Europe Series 1
16/10/22,eSuba (2),ECLOT (16),anc  Ancient,Slovak National Championship 2022
16/10/22,ECLOT (11),eSuba (16),ovp  Overpass,Slovak National Championship 2022
16/10/22,eSuba (12),ECLOT (16),inf  Inferno,Slovak National Championship 2022
16/10/22,NeedDOCTOR (16),X (3),d2  Dust2,CCT South Europe Series 1
16/10/22,X (13),NeedDOCTOR (16),mrg  Mirage,CCT South Europe Series 1
16/10/22,BLUEJAYS (16),IKLA (8),ovp  Overpass,CCT North Europe Series 1
16/10/22,BLUEJAYS (16),IKLA (10),inf  Inferno,CCT North Europe Series 1
16/10/22,IKLA (16),BLUEJAYS (12),mrg  Mirage,CCT North Europe Series 1
16/10/22,MOUZ (12),Outsiders (16),anc  Ancient,ESL Challenger Rotterdam 2022
16/10/22,Outsiders (16),MOUZ (9),mrg  Mirage,ESL Challenger Rotterdam 2022
16/10/22,MOUZ (16),Outsiders (14),inf  Inferno,ESL Challenger Rotterdam 2022
16/10/22,Astralis Talent (19),Tricked (15),vtg  Vertigo,NPF Invitational 2022
16/10/22,Tricked (10),Astralis Talent (16),inf  Inferno,NPF Invitational 2022
16/10/22,Astralis Talent (21),Tricked (25),mrg  Mirage,NPF Invitational 2022
15/10/22,PROSPECTS (8),Young Ninjas (16),ovp  Overpass,WePlay Academy League Season 6
15/10/22,CEPTER (6),Tricked (16),nuke  Nuke,NPF Invitational 2022
15/10/22,9z (16),MIBR (5),inf  Inferno,Flow FiReLEAGUE 2022 Global Finals
15/10/22,9z (16),MIBR (19),anc  Ancient,Flow FiReLEAGUE 2022 Global Finals
15/10/22,MIBR (11),9z (16),d2  Dust2,Flow FiReLEAGUE 2022 Global Finals
15/10/22,Sangal (19),Copenhagen Flames (22),vtg  Vertigo,CCT North Europe Series 1
15/10/22,Copenhagen Flames (19),Sangal (16),inf  Inferno,CCT North Europe Series 1
15/10/22,Astralis Talent (16),BIG Academy (12),vtg  Vertigo,WePlay Academy League Season 6
15/10/22,Sprout (16),K23 (9),inf  Inferno,ESL Challenger League Season 42 Europe
15/10/22,K23 (2),Sprout (16),mrg  Mirage,ESL Challenger League Season 42 Europe
15/10/22,Sprout (10),K23 (16),nuke  Nuke,ESL Challenger League Season 42 Europe
15/10/22,HAVU (16),NeedDOCTOR (10),inf  Inferno,CCT South Europe Series 1
15/10/22,fnatic Rising (16),Aurora (7),ovp  Overpass,ESL Challenger League Season 42 Europe Relegation
15/10/22,Aurora (3),fnatic Rising (16),vtg  Vertigo,ESL Challenger League Season 42 Europe Relegation
