Date,Team1,Team2,Map,Event
23/6/22,Iron Branch (7),FLET (16),nuke  Nuke,ESEA Advanced Season 41 Europe
23/6/22,Iron Branch (12),FLET (16),mrg  Mirage,ESEA Advanced Season 41 Europe
23/6/22,FLET (3),Iron Branch (16),d2  Dust2,ESEA Advanced Season 41 Europe
23/6/22,FTW (9),1PIN (16),inf  Inferno,ESEA Advanced Season 41 Europe
23/6/22,1PIN (14),FTW (16),vtg  Vertigo,ESEA Advanced Season 41 Europe
23/6/22,FTW (17),1PIN (19),anc  Ancient,ESEA Advanced Season 41 Europe
23/6/22,Tricked (7),Apeks (16),mrg  Mirage,ESEA Advanced Season 41 Europe
23/6/22,Apeks (16),Tricked (12),nuke  Nuke,ESEA Advanced Season 41 Europe
23/6/22,MOUZ NXT (16),Enterprise (2),mrg  Mirage,REPUBLEAGUE Season 3
23/6/22,Enterprise (8),MOUZ NXT (16),nuke  Nuke,REPUBLEAGUE Season 3
23/6/22,MOUZ NXT (15),Enterprise (19),inf  Inferno,REPUBLEAGUE Season 3
23/6/22,SINNERS (5),Sprout (16),vtg  Vertigo,ESL Challenger League Season 41 Europe
23/6/22,Sprout (11),SINNERS (16),ovp  Overpass,ESL Challenger League Season 41 Europe
23/6/22,SINNERS (12),Sprout (16),inf  Inferno,ESL Challenger League Season 41 Europe
23/6/22,FORZE (16),VP.Prodigy (3),nuke  Nuke,ESEA Advanced Season 41 Europe
23/6/22,VP.Prodigy (9),FORZE (16),d2  Dust2,ESEA Advanced Season 41 Europe
23/6/22,FORZE (10),VP.Prodigy (16),anc  Ancient,ESEA Advanced Season 41 Europe
23/6/22,Movistar Riders (17),Falcons (19),ovp  Overpass,ESL Challenger League Season 41 Europe
23/6/22,Falcons (14),Movistar Riders (16),mrg  Mirage,ESL Challenger League Season 41 Europe
23/6/22,Movistar Riders (13),Falcons (16),inf  Inferno,ESL Challenger League Season 41 Europe
23/6/22,9z (16),FURIA (10),inf  Inferno,Roobet Cup 2022
23/6/22,FURIA (20),9z (22),ovp  Overpass,Roobet Cup 2022
23/6/22,Entropiq (16),HEET (7),vtg  Vertigo,ESL Challenger League Season 41 Europe
23/6/22,HEET (12),Entropiq (16),ovp  Overpass,ESL Challenger League Season 41 Europe
23/6/22,MOUZ (16),Imperial (7),inf  Inferno,Roobet Cup 2022
23/6/22,Imperial (11),MOUZ (16),nuke  Nuke,Roobet Cup 2022
23/6/22,1WIN (16),SAW (9),nuke  Nuke,ESL Challenger League Season 41 Europe
23/6/22,SAW (5),1WIN (16),d2  Dust2,ESL Challenger League Season 41 Europe
23/6/22,ROYALS (14),SKADE (16),ovp  Overpass,ESEA Advanced Season 41 Europe
23/6/22,ROYALS (16),SKADE (12),mrg  Mirage,ESEA Advanced Season 41 Europe
23/6/22,SKADE (16),ROYALS (11),d2  Dust2,ESEA Advanced Season 41 Europe
23/6/22,ONYX (16),Illes Spirit (10),inf  Inferno,TippmixPro Masters 2022
23/6/22,ONYX (16),Illes Spirit (7),ovp  Overpass,TippmixPro Masters 2022
23/6/22,Illes Spirit (16),ONYX (12),vtg  Vertigo,TippmixPro Masters 2022
23/6/22,ONYX (16),Illes Spirit (19),nuke  Nuke,TippmixPro Masters 2022
23/6/22,Illes Spirit (7),ONYX (16),mrg  Mirage,TippmixPro Masters 2022
23/6/22,Entropiq Prague (9),B8 (16),nuke  Nuke,ESEA Advanced Season 41 Europe
23/6/22,B8 (16),Entropiq Prague (11),inf  Inferno,ESEA Advanced Season 41 Europe
23/6/22,AVANGAR (28),Anonymo (26),d2  Dust2,ESEA Advanced Season 41 Europe
23/6/22,Anonymo (14),AVANGAR (16),mrg  Mirage,ESEA Advanced Season 41 Europe
23/6/22,SINNERS (11),fnatic (16),ovp  Overpass,REPUBLEAGUE Season 3
23/6/22,fnatic (11),SINNERS (16),vtg  Vertigo,REPUBLEAGUE Season 3
23/6/22,SINNERS (3),fnatic (16),mrg  Mirage,REPUBLEAGUE Season 3
23/6/22,EC Brugge (12),BLUEJAYS (16),mrg  Mirage,Esport Tour 2022 Series 2
23/6/22,BLUEJAYS (16),EC Brugge (10),vtg  Vertigo,Esport Tour 2022 Series 2
23/6/22,Eternal Fire (11),ENCE (16),vtg  Vertigo,Roobet Cup 2022
23/6/22,Eternal Fire (16),ENCE (10),nuke  Nuke,Roobet Cup 2022
23/6/22,ENCE (19),Eternal Fire (17),d2  Dust2,Roobet Cup 2022
23/6/22,Outsiders (12),FORZE (16),anc  Ancient,Roobet Cup 2022
23/6/22,FORZE (16),Outsiders (13),inf  Inferno,Roobet Cup 2022
