Date,Team1,Team2,Map,Event
20/10/22,IKLA (16),FORZE (8),d2  Dust2,CCT South Europe Series 1
20/10/22,Entropiq (9),Bad News Eagles (16),anc  Ancient,ESL Challenger League Season 42 Europe
20/10/22,Bad News Eagles (16),Entropiq (7),d2  Dust2,ESL Challenger League Season 42 Europe
20/10/22,BLUEJAYS (16),1WIN (13),ovp  Overpass,ESL Challenger League Season 42 Europe
20/10/22,BLUEJAYS (12),1WIN (16),vtg  Vertigo,ESL Challenger League Season 42 Europe
20/10/22,1WIN (9),BLUEJAYS (16),mrg  Mirage,ESL Challenger League Season 42 Europe
20/10/22,HEET (13),9INE (16),vtg  Vertigo,ESL Challenger League Season 42 Europe
20/10/22,9INE (16),HEET (7),anc  Ancient,ESL Challenger League Season 42 Europe
20/10/22,HEET (16),9INE (3),nuke  Nuke,ESL Challenger League Season 42 Europe
20/10/22,SINNERS (16),Wolsung (4),ovp  Overpass,CCT Central Europe Series 3
20/10/22,Wolsung (9),SINNERS (16),mrg  Mirage,CCT Central Europe Series 3
20/10/22,BIG (16),Sangal (19),vtg  Vertigo,BLAST Premier Fall Showdown 2022 Europe
20/10/22,BIG (9),Sangal (16),inf  Inferno,BLAST Premier Fall Showdown 2022 Europe
20/10/22,Sangal (11),BIG (16),d2  Dust2,BLAST Premier Fall Showdown 2022 Europe
20/10/22,Entropiq (14),Copenhagen Flames (16),anc  Ancient,CCT South Europe Series 1
20/10/22,Copenhagen Flames (19),Entropiq (15),ovp  Overpass,CCT South Europe Series 1
20/10/22,Lord Rabbit (17),NKT (19),inf  Inferno,ESL Challenger League Season 42 Asia-Pacific
20/10/22,NKT (16),Lord Rabbit (9),mrg  Mirage,ESL Challenger League Season 42 Asia-Pacific
20/10/22,ARAVT (10),Lynn Vision (16),ovp  Overpass,ESL Challenger League Season 42 Asia-Pacific
20/10/22,Lynn Vision (16),ARAVT (8),anc  Ancient,ESL Challenger League Season 42 Asia-Pacific
20/10/22,Clutch (6),IHC (16),inf  Inferno,ESL Challenger League Season 42 Asia-Pacific
20/10/22,IHC (16),Clutch (10),nuke  Nuke,ESL Challenger League Season 42 Asia-Pacific
20/10/22,Falcons (13),HAVU (16),nuke  Nuke,CCT South Europe Series 1
20/10/22,HAVU (16),Falcons (11),d2  Dust2,CCT South Europe Series 1
20/10/22,Tricked (16),UNGENTIUM (14),mrg  Mirage,CCT Central Europe Series 3
20/10/22,Tricked (14),UNGENTIUM (16),anc  Ancient,CCT Central Europe Series 3
20/10/22,UNGENTIUM (10),Tricked (16),ovp  Overpass,CCT Central Europe Series 3
20/10/22,Websterz (16),Eternal Fire (12),d2  Dust2,CCT South Europe Series 1
20/10/22,Eternal Fire (16),Websterz (13),inf  Inferno,CCT South Europe Series 1
20/10/22,Websterz (16),Eternal Fire (12),vtg  Vertigo,CCT South Europe Series 1
20/10/22,FTW (8),9INE (16),ovp  Overpass,CCT Central Europe Series 3
20/10/22,9INE (16),FTW (6),vtg  Vertigo,CCT Central Europe Series 3
20/10/22,Vendetta (12),Iron Blood (16),ovp  Overpass,ESL Challenger League Season 42 North America
20/10/22,Iron Blood (10),Vendetta (16),anc  Ancient,ESL Challenger League Season 42 North America
20/10/22,Vendetta (14),Iron Blood (16),mrg  Mirage,ESL Challenger League Season 42 North America
20/10/22,ATK (13),Nouns (16),mrg  Mirage,ESL Challenger League Season 42 North America
20/10/22,Nouns (16),ATK (14),ovp  Overpass,ESL Challenger League Season 42 North America
20/10/22,ATK (16),Nouns (13),inf  Inferno,ESL Challenger League Season 42 North America
20/10/22,TeamOne (16),Brazen (7),nuke  Nuke,ESL Challenger League Season 42 North America
20/10/22,Brazen (9),TeamOne (16),d2  Dust2,ESL Challenger League Season 42 North America
20/10/22,TeamOne (14),Brazen (16),mrg  Mirage,ESL Challenger League Season 42 North America
20/10/22,EG Black (6),MIBR (16),vtg  Vertigo,ESL Challenger League Season 42 North America
20/10/22,MIBR (19),EG Black (16),inf  Inferno,ESL Challenger League Season 42 North America
20/10/22,Sharks (16),Complexity (14),nuke  Nuke,BLAST Premier Fall Showdown 2022 Americas
20/10/22,Complexity (9),Sharks (16),d2  Dust2,BLAST Premier Fall Showdown 2022 Americas
19/10/22,Rehl (22),Liberty (19),mrg  Mirage,CBCS Elite League 2022 Season 2
19/10/22,MOB (14),Meta (16),nuke  Nuke,CBCS Elite League 2022 Season 2
19/10/22,Boca Juniors (10),LyP (16),nuke  Nuke,CBCS Elite League 2022 Season 2
19/10/22,Daotsu (16),Stars Horizon (7),d2  Dust2,CBCS Elite League 2022 Season 2
19/10/22,Paquetá (16),The Union (12),d2  Dust2,CBCS Elite League 2022 Season 2
