Date,Team1,Team2,Map,Event
9/1/23,Monte (16),iNation (12),nuke  Nuke,European Pro League Season 5
8/1/23,Lazer Cats (16),NAVI Junior (9),anc  Ancient,ROG Winter Cup 2022
8/1/23,Lazer Cats (11),NAVI Junior (16),mrg  Mirage,ROG Winter Cup 2022
8/1/23,Lazer Cats (16),NAVI Junior (12),anb  Anubis,ROG Winter Cup 2022
8/1/23,REIGN (16),Post Mortem (19),mrg  Mirage,ESL Challenger League Season 43 North America Relegation
8/1/23,Post Mortem (16),REIGN (10),anc  Ancient,ESL Challenger League Season 43 North America Relegation
30/12/22,iNation (16),ALTERNATE aTTaX (10),ovp  Overpass,European Pro League Winter Holidays Cup 2022
30/12/22,iNation (16),ALTERNATE aTTaX (10),anc  Ancient,European Pro League Winter Holidays Cup 2022
30/12/22,iNation (16),ALTERNATE aTTaX (12),inf  Inferno,European Pro League Winter Holidays Cup 2022
30/12/22,Nexus (5),los kogutos (16),nuke  Nuke,European Pro League Winter Holidays Cup 2022
30/12/22,los kogutos (16),Nexus (11),mrg  Mirage,European Pro League Winter Holidays Cup 2022
29/12/22,ALTERNATE aTTaX (16),los kogutos (14),vtg  Vertigo,European Pro League Winter Holidays Cup 2022
29/12/22,los kogutos (5),ALTERNATE aTTaX (16),ovp  Overpass,European Pro League Winter Holidays Cup 2022
29/12/22,ALTERNATE aTTaX (11),los kogutos (16),mrg  Mirage,European Pro League Winter Holidays Cup 2022
29/12/22,Nexus (14),iNation (16),inf  Inferno,European Pro League Winter Holidays Cup 2022
29/12/22,iNation (16),Nexus (8),nuke  Nuke,European Pro League Winter Holidays Cup 2022
25/12/22,Boston crab (16),BakS (5),inf  Inferno,FASTCUP Grand Tour Season 2
25/12/22,BakS (7),Boston crab (16),ovp  Overpass,FASTCUP Grand Tour Season 2
25/12/22,Boston crab (15),BakS (19),vtg  Vertigo,FASTCUP Grand Tour Season 2
25/12/22,ARCRED (4),BakS (16),vtg  Vertigo,FASTCUP Grand Tour Season 2
25/12/22,BakS (16),ARCRED (2),mrg  Mirage,FASTCUP Grand Tour Season 2
25/12/22,Lynn Vision (14),Rare Atom (16),nuke  Nuke,eXTREMESLAND Festival 2022
25/12/22,Rare Atom (13),Lynn Vision (16),ovp  Overpass,eXTREMESLAND Festival 2022
25/12/22,Lynn Vision (5),Rare Atom (16),inf  Inferno,eXTREMESLAND Festival 2022
25/12/22,Boston crab (16),ARCRED (3),ovp  Overpass,FASTCUP Grand Tour Season 2
25/12/22,Boston crab (19),ARCRED (15),anc  Ancient,FASTCUP Grand Tour Season 2
25/12/22,ARCRED (16),Boston crab (14),mrg  Mirage,FASTCUP Grand Tour Season 2
25/12/22,BakS (16),163ON (14),mrg  Mirage,FASTCUP Grand Tour Season 2
25/12/22,163ON (15),BakS (19),anb  Anubis,FASTCUP Grand Tour Season 2
25/12/22,Rare Atom (16),TYLOO (4),mrg  Mirage,eXTREMESLAND Festival 2022
25/12/22,TYLOO (6),Rare Atom (16),inf  Inferno,eXTREMESLAND Festival 2022
25/12/22,Lynn Vision (16),Wings Up (9),nuke  Nuke,eXTREMESLAND Festival 2022
25/12/22,Wings Up (12),Lynn Vision (16),ovp  Overpass,eXTREMESLAND Festival 2022
24/12/22,Lynn Vision (16),IHC (14),inf  Inferno,eXTREMESLAND Festival 2022
24/12/22,IHC (13),Lynn Vision (16),ovp  Overpass,eXTREMESLAND Festival 2022
24/12/22,Newhappy (4),Wings Up (16),nuke  Nuke,eXTREMESLAND Festival 2022
24/12/22,Wings Up (16),Newhappy (6),inf  Inferno,eXTREMESLAND Festival 2022
24/12/22,TYLOO (16),Renewal (3),ovp  Overpass,eXTREMESLAND Festival 2022
24/12/22,Renewal (10),TYLOO (16),mrg  Mirage,eXTREMESLAND Festival 2022
24/12/22,TYLOO (12),Renewal (16),inf  Inferno,eXTREMESLAND Festival 2022
24/12/22,TrEa (5),Rare Atom (16),inf  Inferno,eXTREMESLAND Festival 2022
24/12/22,Rare Atom (16),TrEa (5),vtg  Vertigo,eXTREMESLAND Festival 2022
22/12/22,Rush A Rush B (8),You Shall Not Pass (16),anb  Anubis,Born To Be Brave 2022 - NAVI United24 Charity Event
22/12/22,You Shall Not Pass (16),Rush A Rush B (14),trn  Train,Born To Be Brave 2022 - NAVI United24 Charity Event
22/12/22,Go Kill (8),Rush A Rush B (16),cbl  Cobblestone,Born To Be Brave 2022 - NAVI United24 Charity Event
22/12/22,You Shall Not Pass (16),One Shot (12),tcn  Tuscan,Born To Be Brave 2022 - NAVI United24 Charity Event
19/12/22,LDLC (16),500 (12),inf  Inferno,ESL Challenger League Season 43 Europe Relegation
19/12/22,500 (14),LDLC (16),nuke  Nuke,ESL Challenger League Season 43 Europe Relegation
19/12/22,SAW (19),Spirit (17),vtg  Vertigo,ESL Challenger League Season 43 Europe
19/12/22,HEET (5),EYEBALLERS (16),anc  Ancient,ESL Challenger League Season 43 Europe Relegation
