Date,Team1,Team2,Map,Event
13/4/22,00NATION (11),9z (16),mrg  Mirage,PGL Major Antwerp 2022 Americas RMR
12/4/22,EC Kyiv (16),Copenhagen Flames (12),vtg  Vertigo,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,EC Kyiv (3),Copenhagen Flames (16),anc  Ancient,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,Copenhagen Flames (10),EC Kyiv (16),d2  Dust2,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,FTW (10),MOUZ (16),anc  Ancient,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,MOUZ (16),FTW (3),vtg  Vertigo,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,SKADE (13),EC Kyiv (16),d2  Dust2,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,Copenhagen Flames (16),PGE Turow (10),ovp  Overpass,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,INDE IRAE (13),MOUZ (16),inf  Inferno,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,FTW (22),HAVU (20),nuke  Nuke,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,Young Ninjas (10),MASONIC (16),d2  Dust2,Elisa Invitational Spring 2022 Contenders
12/4/22,MASONIC (16),Young Ninjas (14),inf  Inferno,Elisa Invitational Spring 2022 Contenders
12/4/22,NLG (17),EC Kyiv (19),mrg  Mirage,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,Finest (13),PGE Turow (16),ovp  Overpass,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,MOUZ (16),Sprout (11),anc  Ancient,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,Illuminar (14),INDE IRAE (16),anc  Ancient,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,HAVU (16),K23 (11),mrg  Mirage,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,Wisla Krakow (6),SKADE (16),d2  Dust2,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,Eternal Fire (12),Copenhagen Flames (16),nuke  Nuke,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,gg go next qualy (7),FTW (16),inf  Inferno,IEM Dallas 2022 Europe Open Qualifier 1
12/4/22,Complexity (11),FURIA (16),vtg  Vertigo,PGL Major Antwerp 2022 Americas RMR
12/4/22,FURIA (16),Complexity (7),anc  Ancient,PGL Major Antwerp 2022 Americas RMR
12/4/22,Leviatan (17),TeamOne (19),mrg  Mirage,PGL Major Antwerp 2022 Americas RMR
12/4/22,TeamOne (16),Leviatan (13),inf  Inferno,PGL Major Antwerp 2022 Americas RMR
12/4/22,DREAM (13),MAD Lions (16),d2  Dust2,Elisa Invitational Spring 2022 Contenders
12/4/22,MAD Lions (16),DREAM (3),ovp  Overpass,Elisa Invitational Spring 2022 Contenders
12/4/22,Imperial (10),MIBR (16),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR
12/4/22,Imperial (8),MIBR (16),vtg  Vertigo,PGL Major Antwerp 2022 Americas RMR
12/4/22,MIBR (12),Imperial (16),inf  Inferno,PGL Major Antwerp 2022 Americas RMR
12/4/22,9z (16),Bad News Bears (13),ovp  Overpass,PGL Major Antwerp 2022 Americas RMR
12/4/22,Bad News Bears (11),9z (16),inf  Inferno,PGL Major Antwerp 2022 Americas RMR
12/4/22,Sanguine (5),ORDER (16),d2  Dust2,ESL Australia & NZ Championship Season 14
12/4/22,ORDER (16),Sanguine (6),vtg  Vertigo,ESL Australia & NZ Championship Season 14
12/4/22,paiN (1),Liquid (16),mrg  Mirage,PGL Major Antwerp 2022 Americas RMR
12/4/22,Case (6),Party Astronauts (16),inf  Inferno,PGL Major Antwerp 2022 Americas RMR
12/4/22,Evil Geniuses (16),00NATION (9),inf  Inferno,PGL Major Antwerp 2022 Americas RMR
12/4/22,Isurus (13),São Caetano (16),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR
12/4/22,Dynasty (13),1620 Kings (16),d2  Dust2,ESL Australia & NZ Championship Season 14
12/4/22,1620 Kings (22),Dynasty (19),vtg  Vertigo,ESL Australia & NZ Championship Season 14
11/4/22,Evil Geniuses (16),9z (5),mrg  Mirage,PGL Major Antwerp 2022 Americas RMR
11/4/22,MIBR (25),paiN (23),vtg  Vertigo,PGL Major Antwerp 2022 Americas RMR
11/4/22,Liquid (16),TeamOne (3),inf  Inferno,PGL Major Antwerp 2022 Americas RMR
11/4/22,00NATION (5),Complexity (16),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR
11/4/22,Lausanne SE (19),mYinsanity (16),mrg  Mirage,ESL National Championship Switzerland Spring 2022
11/4/22,mYinsanity (6),Lausanne SE (16),inf  Inferno,ESL National Championship Switzerland Spring 2022
11/4/22,São Caetano (16),Bad News Bears (12),ovp  Overpass,PGL Major Antwerp 2022 Americas RMR
11/4/22,Imperial (16),Case (6),d2  Dust2,PGL Major Antwerp 2022 Americas RMR
11/4/22,Lilmix (13),Enterprise (16),anc  Ancient,Elisa Invitational Spring 2022 Contenders
11/4/22,Lilmix (16),Enterprise (12),inf  Inferno,Elisa Invitational Spring 2022 Contenders
11/4/22,Enterprise (16),Lilmix (13),nuke  Nuke,Elisa Invitational Spring 2022 Contenders
