Date,Team1,Team2,Map,Event
2/2/23,Complexity (16),Permitta (8),nuke  Nuke,IEM Katowice 2023 Play-In
2/2/23,WINDINGO (11),FURIA Academy (16),anc  Ancient,CCT South America Series 4
2/2/23,FURIA Academy (22),WINDINGO (19),nuke  Nuke,CCT South America Series 4
2/2/23,MOUZ NXT (16),Tricked (13),ovp  Overpass,CCT North Europe Series 3
2/2/23,MOUZ NXT (14),Tricked (16),nuke  Nuke,CCT North Europe Series 3
2/2/23,Tricked (8),MOUZ NXT (16),vtg  Vertigo,CCT North Europe Series 3
2/2/23,EYEBALLERS (16),GTZ (11),anb  Anubis,Elisa Invitational Winter 2023 Contenders
2/2/23,GTZ (8),EYEBALLERS (16),ovp  Overpass,Elisa Invitational Winter 2023 Contenders
2/2/23,Metizport (8),BIG Academy (16),vtg  Vertigo,MistGames Heroes of Lofoten 2023 Closed Qualifier
2/2/23,Metizport (16),BIG Academy (12),anc  Ancient,MistGames Heroes of Lofoten 2023 Closed Qualifier
2/2/23,BIG Academy (16),Metizport (11),ovp  Overpass,MistGames Heroes of Lofoten 2023 Closed Qualifier
2/2/23,IKLA (19),Nexus (17),inf  Inferno,Thunderpick Bitcoin Series 2
2/2/23,Nexus (8),IKLA (16),mrg  Mirage,Thunderpick Bitcoin Series 2
2/2/23,NAVI Junior (14),Anonymo (16),anb  Anubis,European Development Championship 7 Closed Qualifier
2/2/23,NAVI Junior (7),Anonymo (16),ovp  Overpass,European Development Championship 7 Closed Qualifier
2/2/23,Anonymo (11),NAVI Junior (16),mrg  Mirage,European Development Championship 7 Closed Qualifier
2/2/23,MIBR (16),Grayhound (2),vtg  Vertigo,IEM Katowice 2023 Play-In
2/2/23,Grayhound (16),MIBR (14),anb  Anubis,IEM Katowice 2023 Play-In
2/2/23,MIBR (16),Grayhound (13),inf  Inferno,IEM Katowice 2023 Play-In
2/2/23,Sangal (14),SINNERS (16),mrg  Mirage,CCT North Europe Series 3
2/2/23,SINNERS (19),Sangal (15),vtg  Vertigo,CCT North Europe Series 3
2/2/23,IHC (16),paiN (11),nuke  Nuke,IEM Katowice 2023 Play-In
2/2/23,paiN (12),IHC (16),inf  Inferno,IEM Katowice 2023 Play-In
2/2/23,RED Canids (12),O PLANO (16),nuke  Nuke,CCT South America Series 4
2/2/23,RED Canids (5),O PLANO (16),inf  Inferno,CCT South America Series 4
2/2/23,O PLANO (6),RED Canids (16),anb  Anubis,CCT South America Series 4
2/2/23,ECSTATIC (17),ECLOT (19),vtg  Vertigo,Elisa Invitational Winter 2023 Contenders
2/2/23,ECSTATIC (14),ECLOT (16),mrg  Mirage,Elisa Invitational Winter 2023 Contenders
2/2/23,ECLOT (10),ECSTATIC (16),nuke  Nuke,Elisa Invitational Winter 2023 Contenders
2/2/23,ENCE Academy (14),UNGENTIUM (16),vtg  Vertigo,European Development Championship 7 Closed Qualifier
2/2/23,UNGENTIUM (6),ENCE Academy (16),mrg  Mirage,European Development Championship 7 Closed Qualifier
2/2/23,ENCE Academy (10),UNGENTIUM (16),nuke  Nuke,European Development Championship 7 Closed Qualifier
2/2/23,EYEBALLERS (16),BLUEJAYS (14),mrg  Mirage,CCT North Europe Series 3
2/2/23,BLUEJAYS (13),EYEBALLERS (16),ovp  Overpass,CCT North Europe Series 3
2/2/23,TropiCaos (8),ARCTIC (16),anc  Ancient,CCT South America Series 4
2/2/23,ARCTIC (16),TropiCaos (11),ovp  Overpass,CCT South America Series 4
1/2/23,OG (16),fnatic (8),inf  Inferno,IEM Katowice 2023 Play-In
1/2/23,fnatic (6),OG (16),mrg  Mirage,IEM Katowice 2023 Play-In
1/2/23,OG (11),fnatic (16),ovp  Overpass,IEM Katowice 2023 Play-In
1/2/23,Corinthians (16),Fuscão 1500 (10),anb  Anubis,CCT South America Series 4
1/2/23,Fuscão 1500 (16),Corinthians (9),mrg  Mirage,CCT South America Series 4
1/2/23,Corinthians (16),Fuscão 1500 (10),inf  Inferno,CCT South America Series 4
1/2/23,ONYX (7),MOUZ NXT (16),vtg  Vertigo,MistGames Heroes of Lofoten 2023 Closed Qualifier
1/2/23,MOUZ NXT (16),ONYX (8),ovp  Overpass,MistGames Heroes of Lofoten 2023 Closed Qualifier
1/2/23,9INE (16),BLUEJAYS (7),mrg  Mirage,CCT North Europe Series 3
1/2/23,BLUEJAYS (5),9INE (16),ovp  Overpass,CCT North Europe Series 3
1/2/23,FURIA (9),BIG (16),anc  Ancient,IEM Katowice 2023 Play-In
1/2/23,BIG (16),FURIA (9),mrg  Mirage,IEM Katowice 2023 Play-In
1/2/23,BIG (11),FURIA (16),anb  Anubis,IEM Katowice 2023 Play-In
1/2/23,ECSTATIC (7),FORZE (16),mrg  Mirage,ESL Challenger League Season 44 Europe
