Date,Team1,Team2,Map,Event
8/5/22,Eternal Fire (16),SMOAD (4),vtg  Vertigo,ESL Turkey Championship Winter 2022
8/5/22,SMOAD (3),Eternal Fire (16),nuke  Nuke,ESL Turkey Championship Winter 2022
8/5/22,Nigma Galaxy (16),NAVI Javelins (13),vtg  Vertigo,ESL Impact Spring 2022 Cash Cup 4 Europe
8/5/22,BLUEJAYS (9),INDE IRAE (16),anc  Ancient,ESEA Spring 2022 Cash Cup 4 Europe
8/5/22,SAW (16),OFFSET (6),vtg  Vertigo,ESL Pro League Season 16 Conference Iberia Qualifier
8/5/22,OFFSET (11),SAW (16),nuke  Nuke,ESL Pro League Season 16 Conference Iberia Qualifier
8/5/22,timbermen (16),Davenport University (4),nuke  Nuke,Fragadelphia 17 Denver
8/5/22,Davenport University (9),timbermen (16),ovp  Overpass,Fragadelphia 17 Denver
8/5/22,timbermen (14),Davenport University (16),vtg  Vertigo,Fragadelphia 17 Denver
8/5/22,FPLCKINGS (12),BLUEJAYS (16),inf  Inferno,ESEA Spring 2022 Cash Cup 4 Europe
8/5/22,BLUEJAYS (22),FPLCKINGS (20),mrg  Mirage,ESEA Spring 2022 Cash Cup 4 Europe
8/5/22,INDE IRAE (16),GamerLegion (3),anc  Ancient,ESEA Spring 2022 Cash Cup 4 Europe
8/5/22,INDE IRAE (16),GamerLegion (6),mrg  Mirage,ESEA Spring 2022 Cash Cup 4 Europe
8/5/22,GamerLegion (16),INDE IRAE (6),nuke  Nuke,ESEA Spring 2022 Cash Cup 4 Europe
8/5/22,Wisla Krakow (14),Illuminar (16),inf  Inferno,ESL Polish Championship Spring 2022
8/5/22,Illuminar (16),Wisla Krakow (13),nuke  Nuke,ESL Polish Championship Spring 2022
8/5/22,Happy Mouse (16),Take Flyte (11),vtg  Vertigo,ESEA Spring 2022 Cash Cup 4 North America
8/5/22,Northern Forces (11),BHOP (16),ovp  Overpass,ESEA Spring 2022 Cash Cup 4 North America
8/5/22,ex-UYU (4),Carpe Diem (16),mrg  Mirage,ESEA Spring 2022 Cash Cup 4 North America
8/5/22,Party Astronauts (16),ducksquad (3),ovp  Overpass,ESEA Spring 2022 Cash Cup 4 North America
8/5/22,LGG Snakes Den (16),Eros (12),ovp  Overpass,Fragadelphia 17 Denver
8/5/22,Eros (6),LGG Snakes Den (16),inf  Inferno,Fragadelphia 17 Denver
8/5/22,LGG Snakes Den (14),Eros (16),vtg  Vertigo,Fragadelphia 17 Denver
7/5/22,HONORIS (10),Illuminar (16),mrg  Mirage,ESL Polish Championship Spring 2022
7/5/22,Illuminar (16),HONORIS (8),nuke  Nuke,ESL Polish Championship Spring 2022
7/5/22,ESC (8),Eternal Fire (16),nuke  Nuke,ESL Turkey Championship Winter 2022
7/5/22,Eternal Fire (16),ESC (3),inf  Inferno,ESL Turkey Championship Winter 2022
7/5/22,Anonymo (17),Wisla Krakow (19),nuke  Nuke,ESL Polish Championship Spring 2022
7/5/22,Wisla Krakow (16),Anonymo (14),anc  Ancient,ESL Polish Championship Spring 2022
7/5/22,ALTERNATE aTTaX (11),LowLandLions (16),vtg  Vertigo,Kayzr League Spring 2022
7/5/22,LowLandLions (16),ALTERNATE aTTaX (13),inf  Inferno,Kayzr League Spring 2022
7/5/22,ALTERNATE aTTaX (10),LowLandLions (16),mrg  Mirage,Kayzr League Spring 2022
7/5/22,UNO MILLE (12),São Caetano (16),nuke  Nuke,ESL Pro League Season 16 Conference SA Open Qualifier
7/5/22,São Caetano (19),UNO MILLE (16),mrg  Mirage,ESL Pro League Season 16 Conference SA Open Qualifier
7/5/22,Stars Horizon (12),São Caetano (16),nuke  Nuke,ESL Pro League Season 16 Conference SA Open Qualifier
7/5/22,WINDINGO (12),UNO MILLE (16),nuke  Nuke,ESL Pro League Season 16 Conference SA Open Qualifier
6/5/22,Sharks (14),Stars Horizon (16),anc  Ancient,ESL Pro League Season 16 Conference SA Open Qualifier
6/5/22,ARCTIC (17),São Caetano (19),nuke  Nuke,ESL Pro League Season 16 Conference SA Open Qualifier
6/5/22,Meta (13),WINDINGO (16),anc  Ancient,ESL Pro League Season 16 Conference SA Open Qualifier
6/5/22,Los Grandes (7),UNO MILLE (16),vtg  Vertigo,ESL Pro League Season 16 Conference SA Open Qualifier
6/5/22,Sharks (16),B4 (14),d2  Dust2,ESL Pro League Season 16 Conference SA Open Qualifier
6/5/22,HONORIS (16),PACT (10),ovp  Overpass,ESL Polish Championship Spring 2022
6/5/22,HONORIS (16),PACT (6),nuke  Nuke,ESL Polish Championship Spring 2022
6/5/22,PACT (16),HONORIS (7),d2  Dust2,ESL Polish Championship Spring 2022
6/5/22,SMOAD (16),gothboiclique (13),d2  Dust2,ESL Turkey Championship Winter 2022
6/5/22,SMOAD (16),gothboiclique (8),anc  Ancient,ESL Turkey Championship Winter 2022
6/5/22,gothboiclique (22),SMOAD (20),nuke  Nuke,ESL Turkey Championship Winter 2022
6/5/22,Wisla Krakow (13),Finest (16),d2  Dust2,Pinnacle Cup IV
6/5/22,Wisla Krakow (16),Finest (3),inf  Inferno,Pinnacle Cup IV
6/5/22,Finest (16),Wisla Krakow (11),ovp  Overpass,Pinnacle Cup IV
