Date,Team1,Team2,Map,Event
21/11/22,Nut-E (16),Warriors (13),inf  Inferno,ESL Australia & NZ Championship Season 15
21/11/22,Websterz (17),AGO (19),mrg  Mirage,CCT North Europe Series 2 Closed Qualifier
21/11/22,AGO (16),Websterz (14),d2  Dust2,CCT North Europe Series 2 Closed Qualifier
21/11/22,yellow (16),KRAKEN (8),d2  Dust2,ESL Australia & NZ Championship Season 15
21/11/22,KRAKEN (10),yellow (16),anc  Ancient,ESL Australia & NZ Championship Season 15
21/11/22,Villainous (9),Nouns (16),inf  Inferno,ESL Challenger League Season 43 North America
21/11/22,Villainous (16),Nouns (12),mrg  Mirage,ESL Challenger League Season 43 North America
21/11/22,Villainous (19),Nouns (22),vtg  Vertigo,ESL Challenger League Season 43 North America
20/11/22,777 (16),Apeks Rebels (7),anc  Ancient,CCT North Europe Series 2 Closed Qualifier
20/11/22,Apeks Rebels (14),777 (16),mrg  Mirage,CCT North Europe Series 2 Closed Qualifier
20/11/22,K23 (14),Copenhagen Flames (16),nuke  Nuke,European Development Championship 6
20/11/22,Copenhagen Flames (16),K23 (12),ovp  Overpass,European Development Championship 6
20/11/22,Young Ninjas (16),Spirit Academy (8),nuke  Nuke,WePlay Academy League Season 6
20/11/22,Spirit Academy (11),Young Ninjas (16),vtg  Vertigo,WePlay Academy League Season 6
20/11/22,Young Ninjas (7),Spirit Academy (16),d2  Dust2,WePlay Academy League Season 6
20/11/22,Prodigy (10),GenOne (16),inf  Inferno,La Coupe 3 Paris 2022
20/11/22,GenOne (12),Prodigy (16),anc  Ancient,La Coupe 3 Paris 2022
20/11/22,BIG (5),fnatic (16),ovp  Overpass,Elisa Masters Espoo 2022
20/11/22,fnatic (16),BIG (4),vtg  Vertigo,Elisa Masters Espoo 2022
20/11/22,Anonymo (16),180mgkoffein (8),mrg  Mirage,CCT North Europe Series 2 Closed Qualifier
20/11/22,Anonymo (19),180mgkoffein (17),ovp  Overpass,CCT North Europe Series 2 Closed Qualifier
20/11/22,180mgkoffein (16),Anonymo (10),nuke  Nuke,CCT North Europe Series 2 Closed Qualifier
20/11/22,The Prodigies (7),Prodigy (16),anc  Ancient,La Coupe 3 Paris 2022
20/11/22,Goodfellas (16),Enhanced (11),anc  Ancient,Fragleague Season 9
20/11/22,Enhanced (11),Goodfellas (16),ovp  Overpass,Fragleague Season 9
20/11/22,SINNERS (6),Copenhagen Flames (16),inf  Inferno,European Development Championship 6
20/11/22,Copenhagen Flames (19),SINNERS (16),ovp  Overpass,European Development Championship 6
20/11/22,NAVI Junior (7),Young Ninjas (16),ovp  Overpass,WePlay Academy League Season 6
20/11/22,Young Ninjas (19),NAVI Junior (16),mrg  Mirage,WePlay Academy League Season 6
20/11/22,Prodigy (16),LDLC (13),vtg  Vertigo,La Coupe 3 Paris 2022
20/11/22,1PIN (16),Viperio (10),ovp  Overpass,Kayzr League Fall 2022
20/11/22,Viperio (9),1PIN (16),inf  Inferno,Kayzr League Fall 2022
20/11/22,1PIN (16),Viperio (14),vtg  Vertigo,Kayzr League Fall 2022
20/11/22,Apeks Rebels (19),Genk (16),inf  Inferno,CCT North Europe Series 2 Closed Qualifier
20/11/22,Genk (6),Apeks Rebels (16),ovp  Overpass,CCT North Europe Series 2 Closed Qualifier
20/11/22,GenOne (16),The Prodigies (10),inf  Inferno,La Coupe 3 Paris 2022
20/11/22,The Prodigies (10),GenOne (16),d2  Dust2,La Coupe 3 Paris 2022
20/11/22,K23 (16),Illuminar (10),mrg  Mirage,European Development Championship 6
20/11/22,Illuminar (10),K23 (16),inf  Inferno,European Development Championship 6
20/11/22,HAVU (16),ENCE Academy (10),mrg  Mirage,Elisa Open Finland Season 3 Finals
20/11/22,ENCE Academy (8),HAVU (16),inf  Inferno,Elisa Open Finland Season 3 Finals
20/11/22,180mgkoffein (16),GTZ (6),anc  Ancient,CCT North Europe Series 2 Closed Qualifier
20/11/22,180mgkoffein (14),GTZ (16),inf  Inferno,CCT North Europe Series 2 Closed Qualifier
20/11/22,GTZ (8),180mgkoffein (16),ovp  Overpass,CCT North Europe Series 2 Closed Qualifier
19/11/22,ODDIK (6),The Union (16),d2  Dust2,Liga Gamers Club 2022 Serie S Cup
19/11/22,ODDIK (10),The Union (16),inf  Inferno,Liga Gamers Club 2022 Serie S Cup
19/11/22,The Union (14),ODDIK (16),anc  Ancient,Liga Gamers Club 2022 Serie S Cup
19/11/22,Astralis (16),fnatic (19),ovp  Overpass,Elisa Masters Espoo 2022
19/11/22,fnatic (16),Astralis (9),mrg  Mirage,Elisa Masters Espoo 2022
19/11/22,Spirit Academy (16),Young Ninjas (12),ovp  Overpass,WePlay Academy League Season 6
