Date,Team1,Team2,Map,Event
29/1/22,MIBR (9),Astralis (16),ovp  Overpass,BLAST Premier Spring Groups 2022
29/1/22,Astralis (19),Natus Vincere (17),mrg  Mirage,BLAST Premier Spring Groups 2022
29/1/22,OG (16),MIBR (9),anc  Ancient,BLAST Premier Spring Groups 2022
29/1/22,OG (16),Astralis (8),anc  Ancient,BLAST Premier Spring Groups 2022
29/1/22,Natus Vincere (12),MIBR (16),d2  Dust2,BLAST Premier Spring Groups 2022
29/1/22,BLUEJAYS (17),FORZE (19),d2  Dust2,Thunderpick Bitcoin Series 1
29/1/22,BLUEJAYS (16),FORZE (10),mrg  Mirage,Thunderpick Bitcoin Series 1
29/1/22,FORZE (16),BLUEJAYS (4),inf  Inferno,Thunderpick Bitcoin Series 1
28/1/22,Ninjas in Pyjamas (19),G2 (22),mrg  Mirage,BLAST Premier Spring Groups 2022
28/1/22,BIG (9),Ninjas in Pyjamas (16),nuke  Nuke,BLAST Premier Spring Groups 2022
28/1/22,BIG (16),Complexity (10),nuke  Nuke,BLAST Premier Spring Groups 2022
28/1/22,G2 (16),Ninjas in Pyjamas (6),inf  Inferno,BLAST Premier Spring Groups 2022
28/1/22,Ninjas in Pyjamas (16),BIG (12),ovp  Overpass,BLAST Premier Spring Groups 2022
28/1/22,SAW (7),MOUZ NXT (16),vtg  Vertigo,Pinnacle Winter Series 1
28/1/22,MOUZ NXT (16),SAW (13),anc  Ancient,Pinnacle Winter Series 1
28/1/22,Complexity (12),G2 (16),nuke  Nuke,BLAST Premier Spring Groups 2022
28/1/22,SKADE (7),Endpoint (16),d2  Dust2,Pinnacle Winter Series 1
28/1/22,SKADE (8),Endpoint (16),mrg  Mirage,Pinnacle Winter Series 1
28/1/22,Endpoint (20),SKADE (22),inf  Inferno,Pinnacle Winter Series 1
28/1/22,Tricked (4),Eternal Fire (16),d2  Dust2,Pinnacle Winter Series 1
28/1/22,Eternal Fire (16),Tricked (8),ovp  Overpass,Pinnacle Winter Series 1
27/1/22,Protos (16),Undefeated (5),mrg  Mirage,Europebet Winter Cup 2021 Finals
27/1/22,Protos (6),Undefeated (16),inf  Inferno,Europebet Winter Cup 2021 Finals
27/1/22,Protos (19),Undefeated (15),d2  Dust2,Europebet Winter Cup 2021 Finals
27/1/22,AGF (16),ECSTATIC (19),inf  Inferno,Elisa Invitational Winter 2021
27/1/22,AGF (16),ECSTATIC (11),vtg  Vertigo,Elisa Invitational Winter 2021
27/1/22,ECSTATIC (16),AGF (13),nuke  Nuke,Elisa Invitational Winter 2021
27/1/22,K23 (16),HEET (19),inf  Inferno,Malta Vibes Knockout Series 5
27/1/22,HEET (19),K23 (17),nuke  Nuke,Malta Vibes Knockout Series 5
27/1/22,Wisla Krakow (16),Tricked (11),nuke  Nuke,Pinnacle Winter Series 1
27/1/22,Tricked (5),Wisla Krakow (16),mrg  Mirage,Pinnacle Winter Series 1
27/1/22,Sprout (19),Endpoint (16),nuke  Nuke,Pinnacle Winter Series 1
27/1/22,Endpoint (16),Sprout (10),inf  Inferno,Pinnacle Winter Series 1
27/1/22,Sprout (16),Endpoint (13),vtg  Vertigo,Pinnacle Winter Series 1
27/1/22,Enterprise (10),Finest (16),ovp  Overpass,Thunderpick Bitcoin Series 1
27/1/22,Enterprise (12),Finest (16),anc  Ancient,Thunderpick Bitcoin Series 1
27/1/22,K23 (16),MOUZ NXT (9),mrg  Mirage,Pinnacle Winter Series 1
27/1/22,MOUZ NXT (17),K23 (19),anc  Ancient,Pinnacle Winter Series 1
27/1/22,SAW (16),Unique (6),inf  Inferno,Pinnacle Winter Series 1
27/1/22,Unique (11),SAW (16),anc  Ancient,Pinnacle Winter Series 1
27/1/22,SAW (7),Unique (16),ovp  Overpass,Pinnacle Winter Series 1
27/1/22,Enterprise (8),Entropiq (16),mrg  Mirage,Elisa Invitational Winter 2021
27/1/22,Entropiq (16),Enterprise (5),anc  Ancient,Elisa Invitational Winter 2021
27/1/22,Eternal Fire (16),1WIN (11),mrg  Mirage,Pinnacle Winter Series 1
27/1/22,Eternal Fire (16),1WIN (12),ovp  Overpass,Pinnacle Winter Series 1
27/1/22,1WIN (28),Eternal Fire (25),vtg  Vertigo,Pinnacle Winter Series 1
27/1/22,GamerLegion (7),SKADE (16),anc  Ancient,Pinnacle Winter Series 1
27/1/22,GamerLegion (19),SKADE (17),inf  Inferno,Pinnacle Winter Series 1
27/1/22,SKADE (16),GamerLegion (10),ovp  Overpass,Pinnacle Winter Series 1
27/1/22,ATK (28),Third Impact (25),mrg  Mirage,ESL Challenger League Season 40 North America
