Date,Team1,Team2,Map,Event
27/9/21,EC Kyiv (14),MASONIC (16),vtg  Vertigo,ESEA Advanced Season 38 Europe
27/9/21,MASONIC (9),EC Kyiv (16),mrg  Mirage,ESEA Advanced Season 38 Europe
27/9/21,DREAM UA (3),Eternal Fire (16),inf  Inferno,REPUBLEAGUE TIPOS Season 2
27/9/21,Eternal Fire (16),DREAM UA (4),vtg  Vertigo,REPUBLEAGUE TIPOS Season 2
27/9/21,HONORIS (16),Lilmix (7),vtg  Vertigo,ESEA Advanced Season 38 Europe
27/9/21,Lilmix (7),HONORIS (16),inf  Inferno,ESEA Advanced Season 38 Europe
27/9/21,Unique (16),Spirit Academy (11),mrg  Mirage,WhiteBIT Cup 2021
27/9/21,Spirit Academy (14),Unique (16),d2  Dust2,WhiteBIT Cup 2021
27/9/21,Apeks (11),HAVU (16),mrg  Mirage,Elisa Invitational Fall 2021
27/9/21,HAVU (16),Apeks (4),ovp  Overpass,Elisa Invitational Fall 2021
27/9/21,Budapest Five (8),eSuba (16),nuke  Nuke,V4 Future Sports Festival 2021 International Cup
27/9/21,eSuba (16),Budapest Five (19),mrg  Mirage,V4 Future Sports Festival 2021 International Cup
27/9/21,Budapest Five (13),eSuba (16),vtg  Vertigo,V4 Future Sports Festival 2021 International Cup
27/9/21,Sampi (4),Entropiq (16),mrg  Mirage,REPUBLEAGUE TIPOS Season 2
27/9/21,Entropiq (16),Sampi (10),anc  Ancient,REPUBLEAGUE TIPOS Season 2
27/9/21,Trasko (16),benched (14),nuke  Nuke,WhiteBIT Cup 2021
27/9/21,benched (6),Trasko (16),ovp  Overpass,WhiteBIT Cup 2021
27/9/21,Kanga (16),CAMO (13),vtg  Vertigo,ESL Australia & NZ Championship Season 13
27/9/21,Kanga (16),CAMO (13),d2  Dust2,ESL Australia & NZ Championship Season 13
27/9/21,Hazard (14),Ground Zero (16),anc  Ancient,ESL Australia & NZ Championship Season 13
27/9/21,Ground Zero (16),Hazard (9),d2  Dust2,ESL Australia & NZ Championship Season 13
27/9/21,Synergy Reborn (5),Northern Forces (16),nuke  Nuke,ESEA Advanced Season 38 North America
27/9/21,Northern Forces (16),Synergy Reborn (13),inf  Inferno,ESEA Advanced Season 38 North America
27/9/21,Verum (13),RBG (16),inf  Inferno,ESEA Premier Season 38 North America
27/9/21,RBG (16),Verum (4),nuke  Nuke,ESEA Premier Season 38 North America
27/9/21,Synthetic (9),ATK (16),mrg  Mirage,ESEA Advanced Season 38 North America
27/9/21,ATK (16),Synthetic (14),inf  Inferno,ESEA Advanced Season 38 North America
27/9/21,9z (16),Ceará (5),inf  Inferno,Liga Gamers Club 2021 Serie A September Cup
27/9/21,9z (14),Ceará (16),anc  Ancient,Liga Gamers Club 2021 Serie A September Cup
27/9/21,Ceará (13),9z (16),nuke  Nuke,Liga Gamers Club 2021 Serie A September Cup
27/9/21,Detonate (16),Valors (7),inf  Inferno,ESEA Advanced Season 38 North America
27/9/21,Valors (7),Detonate (16),nuke  Nuke,ESEA Advanced Season 38 North America
27/9/21,RBG (16),Eros (3),inf  Inferno,ESEA Premier Season 38 North America
27/9/21,Eros (11),RBG (16),vtg  Vertigo,ESEA Premier Season 38 North America
27/9/21,Party Astronauts (5),Bad News Bears (16),d2  Dust2,ESEA Autumn 2021 Cash Cup 1 North America
27/9/21,Party Astronauts (12),Bad News Bears (16),inf  Inferno,ESEA Autumn 2021 Cash Cup 1 North America
27/9/21,Bad News Bears (6),Party Astronauts (16),nuke  Nuke,ESEA Autumn 2021 Cash Cup 1 North America
27/9/21,Northern Forces (16),Touch Point (11),inf  Inferno,ESEA Autumn 2021 Cash Cup 1 North America
27/9/21,Touch Point (7),Northern Forces (16),mrg  Mirage,ESEA Autumn 2021 Cash Cup 1 North America
26/9/21,Extra Salt (20),GODSENT (22),d2  Dust2,DreamHack Open September 2021 North America
26/9/21,Extra Salt (16),GODSENT (14),inf  Inferno,DreamHack Open September 2021 North America
26/9/21,GODSENT (19),Extra Salt (17),vtg  Vertigo,DreamHack Open September 2021 North America
26/9/21,Extra Salt (16),GODSENT (8),nuke  Nuke,DreamHack Open September 2021 North America
26/9/21,GODSENT (16),Extra Salt (6),anc  Ancient,DreamHack Open September 2021 North America
26/9/21,Party Astronauts (16),Touch Point (2),d2  Dust2,ESEA Autumn 2021 Cash Cup 1 North America
26/9/21,Party Astronauts (16),Touch Point (3),ovp  Overpass,ESEA Autumn 2021 Cash Cup 1 North America
26/9/21,FaZe (13),Natus Vincere (16),mrg  Mirage,BLAST Premier Fall Groups 2021
26/9/21,Natus Vincere (16),FaZe (10),d2  Dust2,BLAST Premier Fall Groups 2021
26/9/21,Marten (16),FORZE (19),nuke  Nuke,Gjirafa50 Masters League Season 2
26/9/21,FORZE (16),Marten (11),inf  Inferno,Gjirafa50 Masters League Season 2
