Date,Team1,Team2,Map,Event
19/6/22,Black Dragons fe (14),Quem Sao Elas (16),mrg  Mirage,ESL Impact Spring 2022 Cash Cup 6 South America
19/6/22,Tempest (6),Axolotls (16),vtg  Vertigo,Fragadelphia 17 Chicago
19/6/22,Axolotls (16),Tempest (14),inf  Inferno,Fragadelphia 17 Chicago
19/6/22,BLINK (7),BLUEJAYS (16),d2  Dust2,A1 Adria League Season 9
19/6/22,BLUEJAYS (16),BLINK (7),inf  Inferno,A1 Adria League Season 9
19/6/22,FTW (16),ORDER (1),d2  Dust2,ESL Pro League Season 16 Conference
19/6/22,ORDER (12),FTW (16),nuke  Nuke,ESL Pro League Season 16 Conference
19/6/22,Bad News Bears (16),Red Wolves (3),mrg  Mirage,Fragadelphia 17 Chicago
19/6/22,Red Wolves (5),Bad News Bears (16),nuke  Nuke,Fragadelphia 17 Chicago
19/6/22,Bad News Bears (14),Red Wolves (16),d2  Dust2,Fragadelphia 17 Chicago
19/6/22,Northern Forces (14),Davenport University (16),inf  Inferno,Fragadelphia 17 Chicago
19/6/22,Davenport University (16),Northern Forces (12),ovp  Overpass,Fragadelphia 17 Chicago
19/6/22,Cyberstorm (8),Vexo Purple (16),inf  Inferno,Fragadelphia 17 Chicago
19/6/22,Vexo Purple (16),Cyberstorm (9),nuke  Nuke,Fragadelphia 17 Chicago
19/6/22,Zero Tenacity (13),0to100 (16),nuke  Nuke,A1 Adria League Season 9
19/6/22,Grillska Orebro (10),LBS Helsingborg (16),vtg  Vertigo,Skolkampen by hallon 2022 Finals
19/6/22,LBS Helsingborg (16),Grillska Orebro (11),ovp  Overpass,Skolkampen by hallon 2022 Finals
19/6/22,Natus Vincere (16),Vitality (5),ovp  Overpass,BLAST Premier Spring Final 2022
19/6/22,Vitality (8),Natus Vincere (16),mrg  Mirage,BLAST Premier Spring Final 2022
19/6/22,Entropiq Prague (3),ECLOT (16),inf  Inferno,Sazka eLEAGUE Spring 2022 Finals
19/6/22,ECLOT (14),Entropiq Prague (16),ovp  Overpass,Sazka eLEAGUE Spring 2022 Finals
19/6/22,Wolsung (12),FORZE (16),nuke  Nuke,ESEA Advanced Season 41 Europe
19/6/22,FORZE (16),Wolsung (12),inf  Inferno,ESEA Advanced Season 41 Europe
19/6/22,BLAST Dream Team (15),Portugal (15),tcn  Tuscan,Showmatch CS:GO
19/6/22,HUMMER (11),HEET (16),d2  Dust2,ESL Pro League Season 16 Conference
19/6/22,HEET (22),HUMMER (19),inf  Inferno,ESL Pro League Season 16 Conference
19/6/22,PIVNOE PUZO (6),CloudRunners (16),inf  Inferno,Fight Club Belarus Season 2
19/6/22,CloudRunners (16),PIVNOE PUZO (3),vtg  Vertigo,Fight Club Belarus Season 2
19/6/22,Frida Gymnasiet (8),LBS Helsingborg (16),vtg  Vertigo,Skolkampen by hallon 2022 Finals
19/6/22,LBS Helsingborg (16),Frida Gymnasiet (6),anc  Ancient,Skolkampen by hallon 2022 Finals
19/6/22,cowana (10),Falcons (16),d2  Dust2,ESL Pro League Season 16 Conference
19/6/22,Falcons (16),cowana (6),inf  Inferno,ESL Pro League Season 16 Conference
18/6/22,Vitality (16),G2 (13),nuke  Nuke,BLAST Premier Spring Final 2022
18/6/22,Vitality (8),G2 (16),inf  Inferno,BLAST Premier Spring Final 2022
18/6/22,G2 (13),Vitality (16),d2  Dust2,BLAST Premier Spring Final 2022
18/6/22,Enterprise (16),ECLOT (12),anc  Ancient,Sazka eLEAGUE Spring 2022 Finals
18/6/22,Enterprise (16),ECLOT (14),inf  Inferno,Sazka eLEAGUE Spring 2022 Finals
18/6/22,ECLOT (16),Enterprise (14),ovp  Overpass,Sazka eLEAGUE Spring 2022 Finals
18/6/22,Zero Tenacity (4),BLUEJAYS (16),mrg  Mirage,A1 Adria League Season 9
18/6/22,BLUEJAYS (16),Zero Tenacity (10),inf  Inferno,A1 Adria League Season 9
18/6/22,Illuminar (16),TYLOO (3),ovp  Overpass,ESL Pro League Season 16 Conference
18/6/22,TYLOO (2),Illuminar (16),mrg  Mirage,ESL Pro League Season 16 Conference
18/6/22,0to100 (10),BLINK (16),inf  Inferno,A1 Adria League Season 9
18/6/22,BLINK (16),0to100 (8),d2  Dust2,A1 Adria League Season 9
18/6/22,SINNERS (16),Entropiq Prague (2),vtg  Vertigo,Sazka eLEAGUE Spring 2022 Finals
18/6/22,Entropiq Prague (10),SINNERS (16),ovp  Overpass,Sazka eLEAGUE Spring 2022 Finals
18/6/22,SINNERS (13),Entropiq Prague (16),mrg  Mirage,Sazka eLEAGUE Spring 2022 Finals
18/6/22,Grillska Orebro (16),GO HogRiders (7),vtg  Vertigo,Skolkampen by hallon 2022 Finals
18/6/22,GO HogRiders (11),Grillska Orebro (16),inf  Inferno,Skolkampen by hallon 2022 Finals
18/6/22,OG (10),Natus Vincere (16),mrg  Mirage,BLAST Premier Spring Final 2022
