Date,Team1,Team2,Map,Event
12/3/22,Eternal Fire (16),RWC (7),vtg  Vertigo,BtcTurk ESA Supremes Spring 2022
12/3/22,Omapeli (16),AHJO (6),nuke  Nuke,Pelaajat Series Spring 2022
12/3/22,fnatic (16),MOUZ (8),mrg  Mirage,ESL Pro League Season 15
12/3/22,MOUZ (10),fnatic (16),inf  Inferno,ESL Pro League Season 15
12/3/22,fnatic (9),MOUZ (16),nuke  Nuke,ESL Pro League Season 15
12/3/22,Strive in chaos (16),iNation (11),vtg  Vertigo,RES Season 2
12/3/22,Strive in chaos (10),iNation (16),anc  Ancient,RES Season 2
12/3/22,iNation (13),Strive in chaos (16),inf  Inferno,RES Season 2
12/3/22,cowana (12),NLG (16),ovp  Overpass,FantasyExpo EU Champions Spring 2022 DACH Closed Qualifier
12/3/22,cowana (16),NLG (12),anc  Ancient,FantasyExpo EU Champions Spring 2022 DACH Closed Qualifier
12/3/22,NLG (16),cowana (7),vtg  Vertigo,FantasyExpo EU Champions Spring 2022 DACH Closed Qualifier
12/3/22,Lilmix (16),Lemondogs (8),mrg  Mirage,Elisa Invitational Spring 2022 Sweden Closed Qualifier
12/3/22,Lemondogs (13),Lilmix (16),inf  Inferno,Elisa Invitational Spring 2022 Sweden Closed Qualifier
12/3/22,Midgard (12),BIOS (16),mrg  Mirage,Elisa Invitational Spring 2022 Norway Closed Qualifier
12/3/22,BIOS (16),Midgard (1),ovp  Overpass,Elisa Invitational Spring 2022 Norway Closed Qualifier
12/3/22,temp (13),KOVA (16),mrg  Mirage,Pelaajat Series Spring 2022
12/3/22,Omapeli (14),temp (16),nuke  Nuke,Pelaajat Series Spring 2022
12/3/22,Looking For Org (5),Ninjas in Pyjamas (16),anc  Ancient,ESL Pro League Season 15
12/3/22,Looking For Org (16),Ninjas in Pyjamas (14),ovp  Overpass,ESL Pro League Season 15
12/3/22,Ninjas in Pyjamas (16),Looking For Org (7),nuke  Nuke,ESL Pro League Season 15
12/3/22,AHJO (9),KOVA (16),vtg  Vertigo,Pelaajat Series Spring 2022
12/3/22,TeamOne (16),Bad News Bears (19),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 1
12/3/22,Complexity (16),Liquid (14),vtg  Vertigo,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 1
12/3/22,Liquid (19),TeamOne (16),mrg  Mirage,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 1
12/3/22,Complexity (16),Bad News Bears (4),anc  Ancient,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 1
12/3/22,Imperial (16),Isurus (3),ovp  Overpass,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier
12/3/22,Strife (5),Liquid (16),vtg  Vertigo,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 1
12/3/22,Liquid (16),Strife (5),mrg  Mirage,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 1
11/3/22,TeamOne (16),GODSENT (9),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 1
11/3/22,TeamOne (6),GODSENT (16),anc  Ancient,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 1
11/3/22,GODSENT (14),TeamOne (16),mrg  Mirage,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 1
11/3/22,Bad News Bears (16),Mythic (8),ovp  Overpass,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 1
11/3/22,Mythic (14),Bad News Bears (16),anc  Ancient,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 1
11/3/22,River Plate (16),Leviatan (19),inf  Inferno,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier
