Date,Team1,Team2,Map,Event
25/5/22,São Caetano (16),ARCTIC (10),inf  Inferno,ESL Challenger Valencia 2022 South America Closed Qualifier
25/5/22,paiN (16),TeamOne (10),inf  Inferno,ESL Challenger League Season 41 North America
25/5/22,ATK (16),Brazen (5),mrg  Mirage,ESL Challenger League Season 41 North America
24/5/22,ARCTIC (16),SWS (14),vtg  Vertigo,ESL Challenger Valencia 2022 South America Closed Qualifier
24/5/22,SWS (9),ARCTIC (16),anc  Ancient,ESL Challenger Valencia 2022 South America Closed Qualifier
24/5/22,FURIA Academy (13),Apeks Rebels (16),vtg  Vertigo,WePlay Academy League Season 4
24/5/22,AFTERPARTY (3),Budapest Five (16),mrg  Mirage,CEE Champions 2022
24/5/22,Budapest Five (16),AFTERPARTY (9),inf  Inferno,CEE Champions 2022
24/5/22,BIG Academy (16),Young Ninjas (10),mrg  Mirage,WePlay Academy League Season 4
24/5/22,Sprout (6),MOUZ NXT (16),mrg  Mirage,REPUBLEAGUE Season 3 Closed Qualifier
24/5/22,MOUZ NXT (28),Sprout (25),vtg  Vertigo,REPUBLEAGUE Season 3 Closed Qualifier
24/5/22,Spirit Academy (7),fnatic Rising (16),nuke  Nuke,WePlay Academy League Season 4
24/5/22,Eternal Fire Academy (7),OG Academy (16),d2  Dust2,WePlay Academy League Season 4
24/5/22,SAW (14),Eternal Fire (16),vtg  Vertigo,ESL Pro League Season 16 Conference Play-In
24/5/22,SAW (8),Eternal Fire (16),d2  Dust2,ESL Pro League Season 16 Conference Play-In
24/5/22,Eternal Fire (17),SAW (19),nuke  Nuke,ESL Pro League Season 16 Conference Play-In
24/5/22,777 (5),EC Kyiv (16),anc  Ancient,Elisa Invitational Spring 2022
24/5/22,777 (10),EC Kyiv (16),d2  Dust2,Elisa Invitational Spring 2022
24/5/22,EC Kyiv (13),777 (16),ovp  Overpass,Elisa Invitational Spring 2022
24/5/22,iNation (5),X (16),inf  Inferno,CEE Champions 2022
24/5/22,iNation (16),X (9),vtg  Vertigo,CEE Champions 2022
24/5/22,X (19),iNation (17),anc  Ancient,CEE Champions 2022
24/5/22,Young Gods (16),PROSPECTS (8),anc  Ancient,WePlay Academy League Season 4
24/5/22,Enterprise (14),ECSTATIC (16),d2  Dust2,REPUBLEAGUE Season 3 Closed Qualifier
24/5/22,ECSTATIC (16),Enterprise (6),ovp  Overpass,REPUBLEAGUE Season 3 Closed Qualifier
24/5/22,Enterprise (16),ECSTATIC (9),inf  Inferno,REPUBLEAGUE Season 3 Closed Qualifier
24/5/22,Rare Atom (16),NKT (7),vtg  Vertigo,ESL Challenger Valencia 2022 Asia Closed Qualifier
24/5/22,NKT (17),Rare Atom (19),mrg  Mirage,ESL Challenger Valencia 2022 Asia Closed Qualifier
24/5/22,Rare Atom (12),NKT (16),inf  Inferno,ESL Challenger Valencia 2022 Asia Closed Qualifier
24/5/22,Into the Breach (6),Apeks (16),d2  Dust2,Elisa Invitational Spring 2022
24/5/22,Apeks (16),Into the Breach (9),nuke  Nuke,Elisa Invitational Spring 2022
24/5/22,EC Brugge (8),SAW (16),nuke  Nuke,ESL Pro League Season 16 Conference Play-In
24/5/22,SAW (16),EC Brugge (14),d2  Dust2,ESL Pro League Season 16 Conference Play-In
24/5/22,YK (13),Rare Atom (16),anc  Ancient,ESL Challenger Valencia 2022 Asia Closed Qualifier
24/5/22,Rare Atom (16),YK (14),inf  Inferno,ESL Challenger Valencia 2022 Asia Closed Qualifier
24/5/22,paiN (16),Brazen (7),anc  Ancient,ESL Challenger League Season 41 North America
24/5/22,Brazen (16),paiN (12),nuke  Nuke,ESL Challenger League Season 41 North America
24/5/22,paiN (16),Brazen (8),inf  Inferno,ESL Challenger League Season 41 North America
24/5/22,SWS (15),São Caetano (19),mrg  Mirage,ESL Challenger Valencia 2022 South America Closed Qualifier
24/5/22,São Caetano (16),SWS (10),inf  Inferno,ESL Challenger Valencia 2022 South America Closed Qualifier
24/5/22,ARCTIC (16),Boca Juniors (5),ovp  Overpass,ESL Challenger Valencia 2022 South America Closed Qualifier
24/5/22,Boca Juniors (10),ARCTIC (16),nuke  Nuke,ESL Challenger Valencia 2022 South America Closed Qualifier
24/5/22,ex-UYU (4),Gaimin Gladiators (16),mrg  Mirage,ESL Challenger League Season 41 North America
24/5/22,Gaimin Gladiators (16),ex-UYU (6),d2  Dust2,ESL Challenger League Season 41 North America
23/5/22,ARCTIC (11),São Caetano (16),anc  Ancient,ESL Challenger Valencia 2022 South America Closed Qualifier
23/5/22,ARCTIC (7),São Caetano (16),nuke  Nuke,ESL Challenger Valencia 2022 South America Closed Qualifier
23/5/22,São Caetano (11),ARCTIC (16),inf  Inferno,ESL Challenger Valencia 2022 South America Closed Qualifier
23/5/22,Boca Juniors (8),SWS (16),inf  Inferno,ESL Challenger Valencia 2022 South America Closed Qualifier
23/5/22,SWS (16),Boca Juniors (0),nuke  Nuke,ESL Challenger Valencia 2022 South America Closed Qualifier
23/5/22,Boca Juniors (16),SWS (11),d2  Dust2,ESL Challenger Valencia 2022 South America Closed Qualifier
