Date,Team1,Team2,Map,Event
11/9/22,Outsiders (16),G2 (19),anc  Ancient,ESL Pro League Season 16
11/9/22,G2 (16),Outsiders (2),inf  Inferno,ESL Pro League Season 16
11/9/22,FaZe (16),BIG (11),d2  Dust2,ESL Pro League Season 16
11/9/22,MIBR (16),FTW (12),vtg  Vertigo,ESL Pro League Season 16
11/9/22,HONORIS (9),fnatic Rising (16),vtg  Vertigo,ESL Challenger Rotterdam 2022 Europe Open Qualifier 2
11/9/22,HONORIS (15),fnatic Rising (19),inf  Inferno,ESL Challenger Rotterdam 2022 Europe Open Qualifier 2
11/9/22,fnatic Rising (14),HONORIS (16),anc  Ancient,ESL Challenger Rotterdam 2022 Europe Open Qualifier 2
11/9/22,Iron Blood (10),EG White (16),nuke  Nuke,Fragadelphia 17
11/9/22,EG White (16),Iron Blood (8),ovp  Overpass,Fragadelphia 17
11/9/22,ex-Holkattes (16),Redragon (12),d2  Dust2,CCT South America Series 2
11/9/22,Redragon (7),ex-Holkattes (16),inf  Inferno,CCT South America Series 2
11/9/22,SC (16),Infinite (9),inf  Inferno,CCT Central Europe Series 2 Closed Qualifier
11/9/22,Infinite (10),SC (16),mrg  Mirage,CCT Central Europe Series 2 Closed Qualifier
11/9/22,SKADE (16),BLINK (13),d2  Dust2,Clash of Leagues 2022
11/9/22,BLINK (10),SKADE (16),nuke  Nuke,Clash of Leagues 2022
11/9/22,NASR (16),ECSTATIC (12),inf  Inferno,ESL Challenger Rotterdam 2022 Europe Open Qualifier 2
11/9/22,Iron Branch (16),Young Ninjas (9),inf  Inferno,ESL Challenger Rotterdam 2022 Europe Open Qualifier 2
11/9/22,fnatic Rising (16),AVANGAR (7),inf  Inferno,ESL Challenger Rotterdam 2022 Europe Open Qualifier 2
11/9/22,HONORIS (16),BLUEJAYS (1),vtg  Vertigo,ESL Challenger Rotterdam 2022 Europe Open Qualifier 2
11/9/22,OneTap (7),allStars (16),mrg  Mirage,ROPL Stars Fall 2022
11/9/22,allStars (16),OneTap (11),ovp  Overpass,ROPL Stars Fall 2022
11/9/22,OneTap (16),allStars (11),d2  Dust2,ROPL Stars Fall 2022
11/9/22,Apeks (16),ATK (7),d2  Dust2,Fragadelphia 17
11/9/22,ATK (19),Apeks (22),inf  Inferno,Fragadelphia 17
11/9/22,Electrify Steel (14),BIG Academy (16),d2  Dust2,Fragadelphia 17
11/9/22,BIG Academy (16),Electrify Steel (5),mrg  Mirage,Fragadelphia 17
11/9/22,The Union (8),FUSION (16),mrg  Mirage,CCT South America Series 2
11/9/22,FUSION (16),The Union (14),anc  Ancient,CCT South America Series 2
11/9/22,Anonymo (11),Entropiq Prague (16),ovp  Overpass,CCT Central Europe Series 2 Closed Qualifier
11/9/22,Entropiq Prague (16),Anonymo (5),d2  Dust2,CCT Central Europe Series 2 Closed Qualifier
11/9/22,Nigma Galaxy (6),Young Ninjas (16),ovp  Overpass,CCT Central Europe Series 2 Closed Qualifier
11/9/22,Young Ninjas (16),Nigma Galaxy (4),inf  Inferno,CCT Central Europe Series 2 Closed Qualifier
11/9/22,Austria (10),BLINK (16),inf  Inferno,Clash of Leagues 2022
11/9/22,BLINK (16),Austria (13),mrg  Mirage,Clash of Leagues 2022
11/9/22,Encore (16),Antic (12),mrg  Mirage,Fortress OCE Masters Fall 2022 - BLAST Premier Qualifier
11/9/22,Nexus (16),OneTap (8),d2  Dust2,ROPL Stars Fall 2022
11/9/22,OneTap (13),Nexus (16),nuke  Nuke,ROPL Stars Fall 2022
11/9/22,Nexus (11),OneTap (16),mrg  Mirage,ROPL Stars Fall 2022
11/9/22,UNGENTIUM (13),HONORIS (16),inf  Inferno,CCT Central Europe Series 2 Closed Qualifier
11/9/22,HONORIS (16),UNGENTIUM (2),anc  Ancient,CCT Central Europe Series 2 Closed Qualifier
11/9/22,SKADE (16),BLINK (7),inf  Inferno,Clash of Leagues 2022
11/9/22,BLINK (6),SKADE (16),nuke  Nuke,Clash of Leagues 2022
11/9/22,VERTEX (16),Encore (10),vtg  Vertigo,Fortress OCE Masters Fall 2022 - BLAST Premier Qualifier
11/9/22,CAMO (10),Antic (16),anc  Ancient,Fortress OCE Masters Fall 2022 - BLAST Premier Qualifier
11/9/22,VERTEX (16),CAMO (12),inf  Inferno,Fortress OCE Masters Fall 2022 - BLAST Premier Qualifier
11/9/22,Antic (14),Encore (16),anc  Ancient,Fortress OCE Masters Fall 2022 - BLAST Premier Qualifier
11/9/22,ODDIK (18),FURIA Academy (22),d2  Dust2,ESL Challenger Rotterdam 2022 South America Open Qualifier 2
11/9/22,O PLANO (16),Corinthians (6),d2  Dust2,ESL Challenger Rotterdam 2022 South America Open Qualifier 2
11/9/22,Paquetá (16),Rehl (8),mrg  Mirage,ESL Challenger Rotterdam 2022 South America Open Qualifier 2
11/9/22,B4 Academy (11),ex-Young Gods (16),mrg  Mirage,CCT South America Series 2
