Date,Team1,Team2,Map,Event
19/12/22,SAW (12),Spirit (16),ovp  Overpass,ESL Challenger League Season 43 Europe
19/12/22,SAW (16),Spirit (14),nuke  Nuke,ESL Challenger League Season 43 Europe
19/12/22,EYEBALLERS (16),HEET (8),d2  Dust2,ESL Challenger League Season 43 Europe Relegation
19/12/22,HEET (16),EYEBALLERS (11),inf  Inferno,ESL Challenger League Season 43 Europe Relegation
19/12/22,ATK (16),paiN (13),vtg  Vertigo,ESEA Autumn 2022 Cash Cup 7 North America
19/12/22,paiN (10),ATK (16),anb  Anubis,ESEA Autumn 2022 Cash Cup 7 North America
19/12/22,EG Gold (14),Saints (16),mrg  Mirage,ESL Impact Katowice 2023 North America Closed Qualifier
19/12/22,Saints (16),EG Gold (8),ovp  Overpass,ESL Impact Katowice 2023 North America Closed Qualifier
19/12/22,EG Gold (16),Saints (9),inf  Inferno,ESL Impact Katowice 2023 North America Closed Qualifier
19/12/22,Villainous (16),Post Mortem (12),anc  Ancient,ESL Challenger League Season 43 North America Relegation
19/12/22,Post Mortem (16),Villainous (7),nuke  Nuke,ESL Challenger League Season 43 North America Relegation
19/12/22,Villainous (16),Post Mortem (12),mrg  Mirage,ESL Challenger League Season 43 North America Relegation
19/12/22,REIGN (11),Limitless (16),ovp  Overpass,ESL Challenger League Season 43 North America Relegation
19/12/22,Limitless (16),REIGN (12),inf  Inferno,ESL Challenger League Season 43 North America Relegation
19/12/22,EG Black (10),MIBR (16),d2  Dust2,ESL Challenger League Season 43 North America
19/12/22,MIBR (16),EG Black (13),inf  Inferno,ESL Challenger League Season 43 North America
19/12/22,EG Black (16),MIBR (19),nuke  Nuke,ESL Challenger League Season 43 North America
18/12/22,Evil Geniuses (7),ATK (16),inf  Inferno,ESEA Autumn 2022 Cash Cup 7 North America
18/12/22,ATK (12),Evil Geniuses (16),ovp  Overpass,ESEA Autumn 2022 Cash Cup 7 North America
18/12/22,Evil Geniuses (11),ATK (16),mrg  Mirage,ESEA Autumn 2022 Cash Cup 7 North America
18/12/22,Nouns (7),paiN (16),nuke  Nuke,ESEA Autumn 2022 Cash Cup 7 North America
18/12/22,paiN (16),Nouns (13),inf  Inferno,ESEA Autumn 2022 Cash Cup 7 North America
18/12/22,MIBR fe (16),B4 fe (19),anb  Anubis,ESL Impact Katowice 2023 South America Closed Qualifier
18/12/22,B4 fe (16),MIBR fe (6),inf  Inferno,ESL Impact Katowice 2023 South America Closed Qualifier
18/12/22,Dripmen (16),1PIN (14),ovp  Overpass,UKIC Beyond Winter Invitational 2022
18/12/22,Dripmen (13),1PIN (16),vtg  Vertigo,UKIC Beyond Winter Invitational 2022
18/12/22,Dripmen (16),1PIN (13),anb  Anubis,UKIC Beyond Winter Invitational 2022
18/12/22,9 Pandas Fearless (16),BIG EQUIPA (14),vtg  Vertigo,ESL Impact Katowice 2023 Europe Open Qualifier 2
18/12/22,BIG EQUIPA (12),9 Pandas Fearless (16),ovp  Overpass,ESL Impact Katowice 2023 Europe Open Qualifier 2
18/12/22,9 Pandas Fearless (10),BIG EQUIPA (16),anb  Anubis,ESL Impact Katowice 2023 Europe Open Qualifier 2
18/12/22,Permitta (16),Iron Branch (9),mrg  Mirage,Esport Tour 2022 Series 4
18/12/22,Iron Branch (9),Permitta (16),nuke  Nuke,Esport Tour 2022 Series 4
18/12/22,Permitta (6),Iron Branch (16),ovp  Overpass,Esport Tour 2022 Series 4
18/12/22,IKLA (17),EYEBALLERS (19),d2  Dust2,ESL Challenger League Season 43 Europe Relegation
18/12/22,EYEBALLERS (8),IKLA (16),mrg  Mirage,ESL Challenger League Season 43 Europe Relegation
18/12/22,IKLA (12),EYEBALLERS (16),inf  Inferno,ESL Challenger League Season 43 Europe Relegation
18/12/22,HEET (16),SINNERS (10),vtg  Vertigo,ESL Challenger League Season 43 Europe Relegation
18/12/22,SINNERS (4),HEET (16),nuke  Nuke,ESL Challenger League Season 43 Europe Relegation
18/12/22,HEET (6),SINNERS (16),ovp  Overpass,ESL Challenger League Season 43 Europe Relegation
18/12/22,BIG EQUIPA (16),Astralis fe (13),mrg  Mirage,ESL Impact Katowice 2023 Europe Open Qualifier 2
18/12/22,Astralis (14),Copenhagen Flames (16),nuke  Nuke,CCT Central Europe Series 4
18/12/22,Copenhagen Flames (6),Astralis (16),d2  Dust2,CCT Central Europe Series 4
18/12/22,9 Pandas Fearless (16),NIP fe (12),ovp  Overpass,ESL Impact Katowice 2023 Europe Open Qualifier 2
18/12/22,LDLC (16),UNGENTIUM (7),d2  Dust2,ESL Challenger League Season 43 Europe Relegation
18/12/22,UNGENTIUM (8),LDLC (16),ovp  Overpass,ESL Challenger League Season 43 Europe Relegation
18/12/22,los kogutos (6),500 (16),ovp  Overpass,ESL Challenger League Season 43 Europe Relegation
18/12/22,500 (16),los kogutos (10),mrg  Mirage,ESL Challenger League Season 43 Europe Relegation
18/12/22,Partizan (16),Invictus International (6),mrg  Mirage,CCT South Europe Series 2 Closed Qualifier
18/12/22,Invictus International (10),Partizan (16),inf  Inferno,CCT South Europe Series 2 Closed Qualifier
18/12/22,coconutwater (16),ZURIA (8),inf  Inferno,ESEA Autumn 2022 Cash Cup 7 Europe
