Date,Team1,Team2,Map,Event
20/11/21,FOXED (11),777 (16),nuke  Nuke,Telia League Fall 2021 Finals
20/11/21,FOXED (1),777 (16),vtg  Vertigo,Telia League Fall 2021 Finals
20/11/21,OFFSET (12),Leviatan (16),inf  Inferno,Flow FiReLEAGUE 2021 Finals
20/11/21,Leviatan (16),OFFSET (5),mrg  Mirage,Flow FiReLEAGUE 2021 Finals
19/11/21,Coscu Army (10),Isurus (16),ovp  Overpass,Flow FiReLEAGUE 2021 Finals
19/11/21,Isurus (16),Coscu Army (10),nuke  Nuke,Flow FiReLEAGUE 2021 Finals
19/11/21,Boca Juniors (9),9z (16),mrg  Mirage,Flow FiReLEAGUE 2021 Finals
19/11/21,9z (16),Boca Juniors (2),nuke  Nuke,Flow FiReLEAGUE 2021 Finals
19/11/21,BLINK (8),Eternal Fire (16),vtg  Vertigo,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
19/11/21,BLINK (16),Eternal Fire (13),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
19/11/21,Eternal Fire (16),BLINK (6),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
19/11/21,GODSENT (8),Entropiq (16),anc  Ancient,REPUBLEAGUE TIPOS Season 2
19/11/21,Entropiq (16),GODSENT (11),d2  Dust2,REPUBLEAGUE TIPOS Season 2
19/11/21,Finest (6),TYLOO (16),vtg  Vertigo,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
19/11/21,Finest (5),TYLOO (16),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
19/11/21,TYLOO (7),Finest (16),ovp  Overpass,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
19/11/21,Movistar Riders (13),Fiend (16),mrg  Mirage,V4 Future Sports Festival 2021
19/11/21,Fiend (16),Movistar Riders (12),nuke  Nuke,V4 Future Sports Festival 2021
19/11/21,Furious (6),paiN (16),nuke  Nuke,Flow FiReLEAGUE 2021 Finals
19/11/21,paiN (16),Furious (3),vtg  Vertigo,Flow FiReLEAGUE 2021 Finals
19/11/21,LDLC (16),Copenhagen Flames (14),mrg  Mirage,ESEA Premier Season 39 Europe
19/11/21,LDLC (13),Copenhagen Flames (16),anc  Ancient,ESEA Premier Season 39 Europe
19/11/21,Copenhagen Flames (7),LDLC (16),inf  Inferno,ESEA Premier Season 39 Europe
19/11/21,Unique (22),00NATION (18),mrg  Mirage,Pinnacle Fall Series 3 Regionals
19/11/21,00NATION (12),Unique (16),ovp  Overpass,Pinnacle Fall Series 3 Regionals
19/11/21,Anonymo (16),FORZE (1),nuke  Nuke,ESEA Premier Season 39 Europe
19/11/21,FORZE (12),Anonymo (16),anc  Ancient,ESEA Premier Season 39 Europe
19/11/21,Anonymo (12),FORZE (16),mrg  Mirage,ESEA Premier Season 39 Europe
19/11/21,Gambit (16),Enterprise (6),mrg  Mirage,V4 Future Sports Festival 2021
19/11/21,Gambit (16),Enterprise (3),inf  Inferno,V4 Future Sports Festival 2021
19/11/21,Enterprise (16),Gambit (12),d2  Dust2,V4 Future Sports Festival 2021
19/11/21,Marten (8),MASONIC (16),nuke  Nuke,Pinnacle Fall Series 3 Regionals
19/11/21,MASONIC (16),Marten (4),inf  Inferno,Pinnacle Fall Series 3 Regionals
19/11/21,INDE IRAE (8),AGF (16),nuke  Nuke,Pinnacle Fall Series 3 Regionals
19/11/21,INDE IRAE (16),AGF (19),vtg  Vertigo,Pinnacle Fall Series 3 Regionals
19/11/21,AGF (14),INDE IRAE (16),anc  Ancient,Pinnacle Fall Series 3 Regionals
19/11/21,Party Astronauts (16),ATK (6),inf  Inferno,ESEA Premier Season 39 North America
19/11/21,ATK (8),Party Astronauts (16),nuke  Nuke,ESEA Premier Season 39 North America
19/11/21,Mad Kings (8),Furious (16),vtg  Vertigo,Flow FiReLEAGUE 2021 Finals
19/11/21,Furious (16),Mad Kings (6),d2  Dust2,Flow FiReLEAGUE 2021 Finals
18/11/21,OFFSET (16),Mad Kings (7),vtg  Vertigo,Flow FiReLEAGUE 2021 Finals
18/11/21,Mad Kings (20),OFFSET (22),ovp  Overpass,Flow FiReLEAGUE 2021 Finals
18/11/21,SKADE (16),GamerLegion (14),anc  Ancient,William Hill Cup 2021
18/11/21,GamerLegion (6),SKADE (16),inf  Inferno,William Hill Cup 2021
18/11/21,Eternal Fire (16),Entropiq (9),mrg  Mirage,REPUBLEAGUE TIPOS Season 2
18/11/21,Entropiq (6),Eternal Fire (16),d2  Dust2,REPUBLEAGUE TIPOS Season 2
18/11/21,OFFSET (16),Furious (8),ovp  Overpass,Flow FiReLEAGUE 2021 Finals
18/11/21,Furious (18),OFFSET (22),mrg  Mirage,Flow FiReLEAGUE 2021 Finals
18/11/21,OPAA (16),Singularity (12),anc  Ancient,Exeedme Revolution 2021 Closed Qualifier
18/11/21,Singularity (16),OPAA (14),ovp  Overpass,Exeedme Revolution 2021 Closed Qualifier
