Date,Team1,Team2,Map,Event
13/12/22,ex-Into the Breach (22),Monte (20),anc  Ancient,Thunderpick Bitcoin Series 2
13/12/22,Monte (16),ex-Into the Breach (8),nuke  Nuke,Thunderpick Bitcoin Series 2
13/12/22,ex-Into the Breach (16),Monte (13),mrg  Mirage,Thunderpick Bitcoin Series 2
13/12/22,Flames Ascent (16),CEPTER (5),d2  Dust2,POWER Ligaen Season 21
13/12/22,CEPTER (8),Flames Ascent (16),nuke  Nuke,POWER Ligaen Season 21
13/12/22,Flames Ascent (9),CEPTER (16),inf  Inferno,POWER Ligaen Season 21
13/12/22,Eros (16),EX CINERE (14),inf  Inferno,ESEA Advanced Season 43 North America
13/12/22,EX CINERE (14),Eros (16),vtg  Vertigo,ESEA Advanced Season 43 North America
13/12/22,Eros (9),EX CINERE (16),nuke  Nuke,ESEA Advanced Season 43 North America
13/12/22,REIGN (7),1 JIN (16),mrg  Mirage,ESEA Advanced Season 43 North America
13/12/22,1 JIN (19),REIGN (17),anc  Ancient,ESEA Advanced Season 43 North America
13/12/22,Limitless (12),Davenport University (16),nuke  Nuke,ESEA Advanced Season 43 North America
13/12/22,Davenport University (16),Limitless (6),ovp  Overpass,ESEA Advanced Season 43 North America
12/12/22,Spirit (16),Sprout (13),anc  Ancient,ESL Challenger League Season 43 Europe
12/12/22,Spirit (6),Sprout (16),ovp  Overpass,ESL Challenger League Season 43 Europe
12/12/22,Sprout (10),Spirit (16),nuke  Nuke,ESL Challenger League Season 43 Europe
12/12/22,Apeks (19),ALTERNATE aTTaX (16),ovp  Overpass,ESEA Advanced Season 43 Europe
12/12/22,Apeks (16),ALTERNATE aTTaX (11),inf  Inferno,ESEA Advanced Season 43 Europe
12/12/22,ALTERNATE aTTaX (31),Apeks (29),anc  Ancient,ESEA Advanced Season 43 Europe
12/12/22,ECLOT (11),ex-Into the Breach (16),ovp  Overpass,Thunderpick Bitcoin Series 2
12/12/22,ex-Into the Breach (16),ECLOT (11),inf  Inferno,Thunderpick Bitcoin Series 2
12/12/22,Lilmix (14),PACT (16),vtg  Vertigo,Esport Tour 2022 Series 4
12/12/22,PACT (19),Lilmix (17),mrg  Mirage,Esport Tour 2022 Series 4
12/12/22,MASONIC (19),PROSPECTS (17),ovp  Overpass,Thunderpick Bitcoin Series 2
12/12/22,PROSPECTS (9),MASONIC (16),inf  Inferno,Thunderpick Bitcoin Series 2
12/12/22,REIGN (16),Orion (11),anc  Ancient,ESEA Advanced Season 43 North America
12/12/22,Orion (16),REIGN (13),nuke  Nuke,ESEA Advanced Season 43 North America
12/12/22,REIGN (16),Orion (5),inf  Inferno,ESEA Advanced Season 43 North America
12/12/22,Nouns (6),paiN (16),nuke  Nuke,CCT North America Series 2
12/12/22,paiN (22),Nouns (19),inf  Inferno,CCT North America Series 2
12/12/22,ATK (7),EG Black (16),inf  Inferno,ESEA Autumn 2022 Cash Cup 6 North America
12/12/22,EG Black (12),ATK (16),mrg  Mirage,ESEA Autumn 2022 Cash Cup 6 North America
12/12/22,ATK (14),EG Black (16),ovp  Overpass,ESEA Autumn 2022 Cash Cup 6 North America
12/12/22,Iron Blood (5),MIBR (16),inf  Inferno,ESEA Autumn 2022 Cash Cup 6 North America
12/12/22,MIBR (16),Iron Blood (12),vtg  Vertigo,ESEA Autumn 2022 Cash Cup 6 North America
12/12/22,Take Flyte (8),EX CINERE (16),nuke  Nuke,ESEA Advanced Season 43 North America
12/12/22,Take Flyte (19),EX CINERE (22),ovp  Overpass,ESEA Advanced Season 43 North America
12/12/22,EX CINERE (8),Take Flyte (16),vtg  Vertigo,ESEA Advanced Season 43 North America
11/12/22,Nouns (16),Complexity (13),ovp  Overpass,CCT North America Series 2
11/12/22,Complexity (11),Nouns (16),mrg  Mirage,CCT North America Series 2
11/12/22,EG Black (16),MIBR (14),anc  Ancient,ESEA Autumn 2022 Cash Cup 6 North America
11/12/22,ATK (16),Iron Blood (7),anc  Ancient,ESEA Autumn 2022 Cash Cup 6 North America
11/12/22,Iron Blood (16),ATK (8),mrg  Mirage,ESEA Autumn 2022 Cash Cup 6 North America
11/12/22,ATK (16),Iron Blood (8),ovp  Overpass,ESEA Autumn 2022 Cash Cup 6 North America
11/12/22,B4 fe (16),FURIA fe (11),anc  Ancient,Gamers Club Women Masters VI
11/12/22,B4 fe (16),FURIA fe (10),vtg  Vertigo,Gamers Club Women Masters VI
11/12/22,FURIA fe (16),B4 fe (8),d2  Dust2,Gamers Club Women Masters VI
11/12/22,00NATION (16),ARCTIC (2),nuke  Nuke,ESL Brazil Premier League Season 13
11/12/22,00NATION (22),ARCTIC (19),anc  Ancient,ESL Brazil Premier League Season 13
11/12/22,ARCTIC (5),00NATION (16),ovp  Overpass,ESL Brazil Premier League Season 13
