Date,Team1,Team2,Map,Event
29/1/23,Limitless (16),Take Charge (9),anb  Anubis,CCT North America Series 3
28/1/23,EC Brugge (16),JANO (14),mrg  Mirage,CCT West Europe Series 1 Closed Qualifier
28/1/23,JANO (7),EC Brugge (16),anb  Anubis,CCT West Europe Series 1 Closed Qualifier
28/1/23,Spirit Academy (11),Monte (16),mrg  Mirage,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,Monte (16),Spirit Academy (14),anb  Anubis,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,HEET (16),Eternal Fire (4),anb  Anubis,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,Eternal Fire (4),HEET (16),vtg  Vertigo,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,Copenhagen Flames (14),Spirit Academy (16),vtg  Vertigo,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,SINNERS (13),Eternal Fire (16),nuke  Nuke,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,HEET (16),Apeks (12),inf  Inferno,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,B8 (12),Monte (16),nuke  Nuke,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,Velez Mostar (16),BUDI2 (6),inf  Inferno,RUR Frost Cup 2023
28/1/23,BUDI2 (11),Velez Mostar (16),ovp  Overpass,RUR Frost Cup 2023
28/1/23,Aurora (16),Let us cook (11),inf  Inferno,CCT North Europe Series 3
28/1/23,Let us cook (13),Aurora (16),nuke  Nuke,CCT North Europe Series 3
28/1/23,Complexity (14),Natus Vincere (16),ovp  Overpass,BLAST Premier Spring Groups 2023
28/1/23,Complexity (16),Natus Vincere (11),inf  Inferno,BLAST Premier Spring Groups 2023
28/1/23,Natus Vincere (16),Complexity (14),anb  Anubis,BLAST Premier Spring Groups 2023
28/1/23,ALTERNATE aTTaX (10),undefined (16),anc  Ancient,CCT West Europe Series 1 Closed Qualifier
28/1/23,ALTERNATE aTTaX (19),undefined (17),nuke  Nuke,CCT West Europe Series 1 Closed Qualifier
28/1/23,undefined (16),ALTERNATE aTTaX (12),inf  Inferno,CCT West Europe Series 1 Closed Qualifier
28/1/23,NO NAME (16),Hype (9),mrg  Mirage,CCT South America Series 4
28/1/23,Hype (4),NO NAME (16),nuke  Nuke,CCT South America Series 4
28/1/23,Websterz (13),Eternal Fire (16),anb  Anubis,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,Insilio (20),Copenhagen Flames (22),anc  Ancient,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,ECLOT (14),SINNERS (16),vtg  Vertigo,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,Boston crab (9),B8 (16),nuke  Nuke,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,EYEBALLERS (7),HEET (16),inf  Inferno,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,SUN (7),Spirit Academy (16),mrg  Mirage,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,Monte (16),HAVU (7),nuke  Nuke,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,Apeks (16),ECSTATIC (5),ovp  Overpass,IEM Rio 2023 Europe Open Qualifier 1
28/1/23,9INE (16),PROSPECTS (12),ovp  Overpass,CCT North Europe Series 3
28/1/23,PROSPECTS (8),9INE (16),vtg  Vertigo,CCT North Europe Series 3
28/1/23,Ninjas in Pyjamas (10),Astralis (16),anc  Ancient,BLAST Premier Spring Groups 2023
28/1/23,Astralis (16),Ninjas in Pyjamas (7),mrg  Mirage,BLAST Premier Spring Groups 2023
28/1/23,Ninjas in Pyjamas (16),Astralis (11),ovp  Overpass,BLAST Premier Spring Groups 2023
28/1/23,EC Brugge (16),GTZ (9),anb  Anubis,CCT West Europe Series 1 Closed Qualifier
28/1/23,GTZ (20),EC Brugge (22),mrg  Mirage,CCT West Europe Series 1 Closed Qualifier
28/1/23,EC Brugge (11),GTZ (16),inf  Inferno,CCT West Europe Series 1 Closed Qualifier
28/1/23,HAVU (16),SINNERS (4),anb  Anubis,CCT North Europe Series 3
28/1/23,SINNERS (16),HAVU (7),nuke  Nuke,CCT North Europe Series 3
28/1/23,HAVU (16),SINNERS (13),ovp  Overpass,CCT North Europe Series 3
28/1/23,NKT (16),Clutch (11),inf  Inferno,MESA League Season 3
28/1/23,Clutch (16),NKT (10),ovp  Overpass,MESA League Season 3
28/1/23,NKT (16),Clutch (12),nuke  Nuke,MESA League Season 3
28/1/23,Zero Tenacity (4),undefined (16),vtg  Vertigo,CCT West Europe Series 1 Closed Qualifier
28/1/23,undefined (16),Zero Tenacity (10),nuke  Nuke,CCT West Europe Series 1 Closed Qualifier
28/1/23,Illuminar (16),EYEBALLERS (14),inf  Inferno,CCT North Europe Series 3
28/1/23,EYEBALLERS (16),Illuminar (5),vtg  Vertigo,CCT North Europe Series 3
28/1/23,Illuminar (16),EYEBALLERS (12),mrg  Mirage,CCT North Europe Series 3
