Date,Team1,Team2,Map,Event
23/2/23,Disconnected (8),paiN (16),anc  Ancient,ESL Challenger League Season 44 North America
23/2/23,paiN (16),Disconnected (5),inf  Inferno,ESL Challenger League Season 44 North America
23/2/23,Strife (16),Mythic (11),inf  Inferno,ESL Challenger League Season 44 North America
23/2/23,Limitless (8),Villainous (16),mrg  Mirage,ESL Challenger League Season 44 North America
23/2/23,EG Black (16),Davenport University (7),vtg  Vertigo,ESL Challenger League Season 44 North America
23/2/23,TeamOne (16),timbermen (5),anc  Ancient,ESL Challenger League Season 44 North America
22/2/23,Apeks (15),Budapest Five (19),inf  Inferno,CCT South Europe Series 3
22/2/23,Budapest Five (16),Apeks (7),ovp  Overpass,CCT South Europe Series 3
22/2/23,Partizan (16),Katuna (8),mrg  Mirage,RES Season 4
22/2/23,Katuna (12),Partizan (16),vtg  Vertigo,RES Season 4
22/2/23,VOYVODA (16),Copenhagen Flames (11),anc  Ancient,European Development Championship 7
22/2/23,Copenhagen Flames (7),VOYVODA (16),inf  Inferno,European Development Championship 7
22/2/23,Falcons (16),BLUEJAYS (11),mrg  Mirage,ESL Challenger League Season 44 Europe
22/2/23,BLUEJAYS (8),Falcons (16),ovp  Overpass,ESL Challenger League Season 44 Europe
22/2/23,Eternal Fire (14),G2 (16),nuke  Nuke,ESL Pro League Season 17
22/2/23,G2 (16),Eternal Fire (9),anb  Anubis,ESL Pro League Season 17
22/2/23,Evil Geniuses (4),Cloud9 (16),mrg  Mirage,ESL Pro League Season 17
22/2/23,Cloud9 (16),Evil Geniuses (5),inf  Inferno,ESL Pro League Season 17
22/2/23,iNation (16),FORZE (12),inf  Inferno,CCT West Europe Series 1
22/2/23,iNation (13),FORZE (16),anb  Anubis,CCT West Europe Series 1
22/2/23,iNation (16),FORZE (12),nuke  Nuke,CCT West Europe Series 1
22/2/23,FTW (12),EYEBALLERS (16),vtg  Vertigo,ESL Challenger League Season 44 Europe
22/2/23,FTW (16),EYEBALLERS (9),anb  Anubis,ESL Challenger League Season 44 Europe
22/2/23,FTW (6),EYEBALLERS (16),ovp  Overpass,ESL Challenger League Season 44 Europe
22/2/23,Into the Breach (16),GODSENT (10),inf  Inferno,CCT South Europe Series 3
22/2/23,GODSENT (11),Into the Breach (16),vtg  Vertigo,CCT South Europe Series 3
22/2/23,Into the Breach (12),GODSENT (16),anc  Ancient,CCT South Europe Series 3
22/2/23,Nexus (16),BLUEJAYS (10),vtg  Vertigo,RES Season 4
22/2/23,BLUEJAYS (10),Nexus (16),anc  Ancient,RES Season 4
22/2/23,Nexus (9),BLUEJAYS (16),mrg  Mirage,RES Season 4
22/2/23,500 (16),K23 (13),anc  Ancient,European Development Championship 7
22/2/23,500 (16),K23 (10),mrg  Mirage,European Development Championship 7
22/2/23,K23 (19),500 (16),ovp  Overpass,European Development Championship 7
22/2/23,Apeks (16),Illuminar (7),ovp  Overpass,CCT West Europe Series 1
22/2/23,Apeks (16),Illuminar (6),anb  Anubis,CCT West Europe Series 1
22/2/23,Illuminar (16),Apeks (12),inf  Inferno,CCT West Europe Series 1
22/2/23,MIBR (12),fnatic (16),ovp  Overpass,ESL Pro League Season 17
22/2/23,fnatic (16),MIBR (7),anc  Ancient,ESL Pro League Season 17
22/2/23,IHC (7),Outsiders (16),ovp  Overpass,ESL Pro League Season 17
22/2/23,Outsiders (16),IHC (13),inf  Inferno,ESL Pro League Season 17
22/2/23,VOYVODA (16),Websterz (8),inf  Inferno,CCT South Europe Series 3
22/2/23,Websterz (14),VOYVODA (16),mrg  Mirage,CCT South Europe Series 3
22/2/23,BIG Academy (6),Young Ninjas (16),mrg  Mirage,Elisa Invitational Winter 2023
22/2/23,Young Ninjas (16),BIG Academy (9),ovp  Overpass,Elisa Invitational Winter 2023
22/2/23,Illuminar (3),Endpoint (16),mrg  Mirage,European Development Championship 7
22/2/23,Endpoint (16),Illuminar (7),anb  Anubis,European Development Championship 7
22/2/23,sYnck (10),PROSPECTS (16),ovp  Overpass,European Pro League Season 6
22/2/23,PROSPECTS (16),sYnck (6),inf  Inferno,European Pro League Season 6
22/2/23,GODSENT (8),GamerLegion (16),vtg  Vertigo,CCT West Europe Series 1
22/2/23,GamerLegion (16),GODSENT (12),inf  Inferno,CCT West Europe Series 1
