Date,Team1,Team2,Map,Event
22/7/22,YK (17),NKT (19),nuke  Nuke,Perfect World Arena Premier League Season 2
22/7/22,NKT (13),YK (16),inf  Inferno,Perfect World Arena Premier League Season 2
21/7/22,Daotsu (9),Meta (16),mrg  Mirage,Monster Energy BGS Bomb B Cup 2022
21/7/22,Daotsu (12),Meta (16),inf  Inferno,Monster Energy BGS Bomb B Cup 2022
21/7/22,Meta (6),Daotsu (16),d2  Dust2,Monster Energy BGS Bomb B Cup 2022
21/7/22,YK (5),IHC (16),nuke  Nuke,Perfect World Arena Premier League Season 2
21/7/22,IHC (16),YK (14),inf  Inferno,Perfect World Arena Premier League Season 2
21/7/22,Hard (9),Lynn Vision (16),vtg  Vertigo,Perfect World Arena Premier League Season 2
21/7/22,Lynn Vision (16),Hard (5),ovp  Overpass,Perfect World Arena Premier League Season 2
21/7/22,TheMongolz (6),Wings Up (16),mrg  Mirage,Perfect World Arena Premier League Season 2
21/7/22,Wings Up (16),TheMongolz (13),d2  Dust2,Perfect World Arena Premier League Season 2
20/7/22,K23 (14),INDE IRAE (16),nuke  Nuke,PARI White Night LAN 2022
20/7/22,K23 (19),INDE IRAE (22),d2  Dust2,PARI White Night LAN 2022
20/7/22,INDE IRAE (11),K23 (16),ovp  Overpass,PARI White Night LAN 2022
20/7/22,K23 (16),INDE IRAE (6),anc  Ancient,PARI White Night LAN 2022
20/7/22,INDE IRAE (16),K23 (13),mrg  Mirage,PARI White Night LAN 2022
20/7/22,NKT (16),Invictus (6),inf  Inferno,Perfect World Arena Premier League Season 2
20/7/22,Invictus (5),NKT (16),nuke  Nuke,Perfect World Arena Premier League Season 2
20/7/22,INDE IRAE (16),TAG (10),ovp  Overpass,PARI White Night LAN 2022
20/7/22,TAG (16),INDE IRAE (7),mrg  Mirage,PARI White Night LAN 2022
20/7/22,INDE IRAE (16),TAG (9),d2  Dust2,PARI White Night LAN 2022
20/7/22,Wings Up (13),IHC (16),d2  Dust2,Perfect World Arena Premier League Season 2
20/7/22,IHC (13),Wings Up (16),mrg  Mirage,Perfect World Arena Premier League Season 2
20/7/22,Wings Up (17),IHC (19),inf  Inferno,Perfect World Arena Premier League Season 2
20/7/22,Websterz (19),K23 (22),nuke  Nuke,PARI White Night LAN 2022
20/7/22,Websterz (16),K23 (11),inf  Inferno,PARI White Night LAN 2022
20/7/22,K23 (16),Websterz (13),mrg  Mirage,PARI White Night LAN 2022
20/7/22,YK (16),TheMongolz (8),mrg  Mirage,Perfect World Arena Premier League Season 2
20/7/22,TheMongolz (13),YK (16),inf  Inferno,Perfect World Arena Premier League Season 2
19/7/22,POLET (8),TAG (16),d2  Dust2,PARI White Night LAN 2022
19/7/22,POLET (6),TAG (16),nuke  Nuke,PARI White Night LAN 2022
19/7/22,TAG (14),POLET (16),inf  Inferno,PARI White Night LAN 2022
19/7/22,MIBR Academy (14),Daotsu (16),mrg  Mirage,Monster Energy BGS Bomb B Cup 2022
19/7/22,Daotsu (13),MIBR Academy (16),nuke  Nuke,Monster Energy BGS Bomb B Cup 2022
19/7/22,MIBR Academy (13),Daotsu (16),d2  Dust2,Monster Energy BGS Bomb B Cup 2022
19/7/22,K23 (16),TAG (4),inf  Inferno,PARI White Night LAN 2022
19/7/22,K23 (16),TAG (10),nuke  Nuke,PARI White Night LAN 2022
19/7/22,TAG (16),K23 (14),d2  Dust2,PARI White Night LAN 2022
19/7/22,POLET (19),BakS (16),nuke  Nuke,PARI White Night LAN 2022
19/7/22,BakS (14),POLET (16),inf  Inferno,PARI White Night LAN 2022
19/7/22,NKT (11),Hard (16),inf  Inferno,Perfect World Arena Premier League Season 2
19/7/22,Hard (12),NKT (16),d2  Dust2,Perfect World Arena Premier League Season 2
19/7/22,NKT (9),Hard (16),mrg  Mirage,Perfect World Arena Premier League Season 2
19/7/22,POLET (9),K23 (16),inf  Inferno,PARI White Night LAN 2022
19/7/22,K23 (16),POLET (4),d2  Dust2,PARI White Night LAN 2022
19/7/22,Lynn Vision (16),Invictus (6),nuke  Nuke,Perfect World Arena Premier League Season 2
19/7/22,Invictus (6),Lynn Vision (16),vtg  Vertigo,Perfect World Arena Premier League Season 2
19/7/22,TAG (16),BakS (13),mrg  Mirage,PARI White Night LAN 2022
19/7/22,BakS (13),TAG (16),nuke  Nuke,PARI White Night LAN 2022
19/7/22,TAG (10),BakS (16),vtg  Vertigo,PARI White Night LAN 2022
