Date,Team1,Team2,Map,Event
17/11/21,Fiend (16),Gambit (9),d2  Dust2,V4 Future Sports Festival 2021
17/11/21,EC Kyiv (14),Sweden (16),ovp  Overpass,IESF World Championship 2021
17/11/21,Sweden (16),EC Kyiv (14),vtg  Vertigo,IESF World Championship 2021
17/11/21,4glory (12),00NATION (16),d2  Dust2,Pinnacle Fall Series 3 Regionals
17/11/21,00NATION (16),4glory (14),inf  Inferno,Pinnacle Fall Series 3 Regionals
17/11/21,777 (16),Levadia (8),d2  Dust2,Pinnacle Fall Series 3 Regionals
17/11/21,Levadia (4),777 (16),ovp  Overpass,Pinnacle Fall Series 3 Regionals
17/11/21,TTC (16),Feenix (12),inf  Inferno,SiGMA Esports Technologies Cup 2021
17/11/21,BLUEJAYS (16),Slovakia (8),vtg  Vertigo,IESF World Championship 2021
17/11/21,BLUEJAYS (11),Slovakia (16),inf  Inferno,IESF World Championship 2021
17/11/21,Slovakia (5),BLUEJAYS (16),mrg  Mirage,IESF World Championship 2021
17/11/21,Detonate (16),Springroll (3),nuke  Nuke,ESEA Premier Season 39 North America
17/11/21,Detonate (16),Springroll (10),inf  Inferno,ESEA Premier Season 39 North America
17/11/21,Springroll (19),Detonate (15),ovp  Overpass,ESEA Premier Season 39 North America
17/11/21,Bad News Bears (16),Triumph (3),ovp  Overpass,ESEA Premier Season 39 North America
17/11/21,Bad News Bears (11),Triumph (16),inf  Inferno,ESEA Premier Season 39 North America
17/11/21,Triumph (6),Bad News Bears (16),d2  Dust2,ESEA Premier Season 39 North America
17/11/21,Infinity (11),Boca Juniors (16),vtg  Vertigo,Flow FiReLEAGUE 2021 Finals
17/11/21,Boca Juniors (16),Infinity (11),inf  Inferno,Flow FiReLEAGUE 2021 Finals
16/11/21,Infinity (11),Isurus (16),ovp  Overpass,Flow FiReLEAGUE 2021 Finals
16/11/21,Isurus (16),Infinity (5),anc  Ancient,Flow FiReLEAGUE 2021 Finals
16/11/21,Fiend (7),Entropiq (16),nuke  Nuke,REPUBLEAGUE TIPOS Season 2
16/11/21,Fiend (13),Entropiq (16),mrg  Mirage,REPUBLEAGUE TIPOS Season 2
16/11/21,TYLOO (16),OPAA (13),anc  Ancient,William Hill Cup 2021
16/11/21,OPAA (11),TYLOO (16),inf  Inferno,William Hill Cup 2021
16/11/21,TTC (13),REZIST (16),inf  Inferno,UNITED Pro Series 2021
16/11/21,TTC (7),REZIST (16),anc  Ancient,UNITED Pro Series 2021
16/11/21,REZIST (10),TTC (16),d2  Dust2,UNITED Pro Series 2021
16/11/21,Boca Juniors (10),Isurus (16),ovp  Overpass,Flow FiReLEAGUE 2021 Finals
16/11/21,Isurus (16),Boca Juniors (8),inf  Inferno,Flow FiReLEAGUE 2021 Finals
16/11/21,FORZE (16),DBL PONEY (8),d2  Dust2,ESEA Premier Season 39 Europe
16/11/21,DBL PONEY (12),FORZE (16),inf  Inferno,ESEA Premier Season 39 Europe
16/11/21,Copenhagen Flames (17),1WIN (19),vtg  Vertigo,ESEA Premier Season 39 Europe
16/11/21,Copenhagen Flames (16),1WIN (13),mrg  Mirage,ESEA Premier Season 39 Europe
16/11/21,1WIN (16),Copenhagen Flames (12),ovp  Overpass,ESEA Premier Season 39 Europe
16/11/21,Marten (28),Nexus (25),anc  Ancient,Pinnacle Fall Series 3 Regionals
16/11/21,Marten (14),Nexus (16),d2  Dust2,Pinnacle Fall Series 3 Regionals
16/11/21,Nexus (20),Marten (22),inf  Inferno,Pinnacle Fall Series 3 Regionals
16/11/21,MASONIC (18),BLINK (22),vtg  Vertigo,Pinnacle Fall Series 3 Regionals
16/11/21,BLINK (12),MASONIC (16),ovp  Overpass,Pinnacle Fall Series 3 Regionals
16/11/21,MASONIC (9),BLINK (16),inf  Inferno,Pinnacle Fall Series 3 Regionals
16/11/21,X Gamer (11),Finest (16),inf  Inferno,Elisa Invitational Winter 2021 Regionals
16/11/21,Finest (16),X Gamer (6),mrg  Mirage,Elisa Invitational Winter 2021 Regionals
16/11/21,HAVU (7),SAW (16),anc  Ancient,William Hill Cup 2021
16/11/21,SAW (16),HAVU (11),d2  Dust2,William Hill Cup 2021
16/11/21,Slovakia (16),Mexico (1),mrg  Mirage,IESF World Championship 2021
16/11/21,Budapest Five (13),Fiend (16),inf  Inferno,V4 Future Sports Festival 2021 Play-In
16/11/21,Fiend (19),Budapest Five (17),nuke  Nuke,V4 Future Sports Festival 2021 Play-In
16/11/21,Project Eversio (7),Coalesce (16),ovp  Overpass,SiGMA Esports Technologies Cup 2021
16/11/21,Eternal Fire (16),ECSTATIC (11),inf  Inferno,REPUBLEAGUE TIPOS Season 2
