Date,Team1,Team2,Map,Event
15/10/22,NeedDOCTOR (7),HAVU (16),d2  Dust2,CCT South Europe Series 1
15/10/22,OneTap (16),KTRL (14),mrg  Mirage,Jaxi League Balkan Series 2022
15/10/22,OneTap (12),KTRL (16),inf  Inferno,Jaxi League Balkan Series 2022
15/10/22,KTRL (20),OneTap (22),d2  Dust2,Jaxi League Balkan Series 2022
15/10/22,Young Ninjas (16),MIBR Academy (4),mrg  Mirage,WePlay Academy League Season 6
15/10/22,Lilmix (4),Ninjas in Pyjamas (16),vtg  Vertigo,Svenska Cupen 2022
15/10/22,Ninjas in Pyjamas (16),Lilmix (3),anc  Ancient,Svenska Cupen 2022
15/10/22,WINDINGO (12),Spirit (16),nuke  Nuke,Flow FiReLEAGUE 2022 Global Finals
15/10/22,Spirit (16),WINDINGO (7),d2  Dust2,Flow FiReLEAGUE 2022 Global Finals
15/10/22,Tricked (16),Atlantic (9),ovp  Overpass,NPF Invitational 2022
15/10/22,ENCE Academy (17),Spirit Academy (19),nuke  Nuke,WePlay Academy League Season 6
15/10/22,ex-SKADE (16),Copenhagen Flames (14),anc  Ancient,CCT South Europe Series 1
15/10/22,Copenhagen Flames (13),ex-SKADE (16),mrg  Mirage,CCT South Europe Series 1
15/10/22,SHAPE (14),Lausanne SE (16),d2  Dust2,Swisscom Hero League Fall 2022 Finals
15/10/22,SHAPE (7),Lausanne SE (16),inf  Inferno,Swisscom Hero League Fall 2022 Finals
15/10/22,Lausanne SE (13),SHAPE (16),ovp  Overpass,Swisscom Hero League Fall 2022 Finals
15/10/22,ex-TITANS (13),9INE (16),d2  Dust2,CCT North Europe Series 1
15/10/22,9INE (16),ex-TITANS (19),mrg  Mirage,CCT North Europe Series 1
15/10/22,ex-TITANS (10),9INE (16),ovp  Overpass,CCT North Europe Series 1
15/10/22,allStars (7),NeedDOCTOR (16),inf  Inferno,Jaxi League Balkan Series 2022
15/10/22,NeedDOCTOR (16),allStars (11),mrg  Mirage,Jaxi League Balkan Series 2022
15/10/22,Astralis Talent (16),CEPTER (5),ovp  Overpass,NPF Invitational 2022
15/10/22,Astralis Talent (11),CEPTER (16),nuke  Nuke,NPF Invitational 2022
15/10/22,CEPTER (12),Astralis Talent (16),inf  Inferno,NPF Invitational 2022
15/10/22,Eternal Fire (16),Movistar Riders (12),inf  Inferno,ESL Challenger Rotterdam 2022
15/10/22,Movistar Riders (10),Eternal Fire (16),vtg  Vertigo,ESL Challenger Rotterdam 2022
15/10/22,Entropiq Prague (13),eSuba (16),mrg  Mirage,Slovak National Championship 2022
15/10/22,eSuba (16),Entropiq Prague (5),vtg  Vertigo,Slovak National Championship 2022
15/10/22,Sashi (7),Tricked (16),nuke  Nuke,NPF Invitational 2022
15/10/22,MOUZ NXT (16),OG Academy (4),ovp  Overpass,WePlay Academy League Season 6
15/10/22,Brøndby (12),Atlantic (16),anc  Ancient,NPF Invitational 2022
15/10/22,EYEBALLERS (16),ex-Finest (14),d2  Dust2,Svenska Cupen 2022
15/10/22,ex-Finest (14),EYEBALLERS (16),anc  Ancient,Svenska Cupen 2022
15/10/22,BLUEJAYS (13),ALTERNATE aTTaX (16),vtg  Vertigo,CCT South Europe Series 1
15/10/22,ALTERNATE aTTaX (28),BLUEJAYS (26),anc  Ancient,CCT South Europe Series 1
15/10/22,HAVU (17),Into the Breach (19),ovp  Overpass,CCT North Europe Series 1
15/10/22,Into the Breach (19),HAVU (16),inf  Inferno,CCT North Europe Series 1
15/10/22,Fluxo (8),Outsiders (16),inf  Inferno,ESL Challenger Rotterdam 2022
15/10/22,Outsiders (19),Fluxo (17),d2  Dust2,ESL Challenger Rotterdam 2022
15/10/22,Entropiq Prague (16),Cryptova (13),inf  Inferno,Slovak National Championship 2022
15/10/22,Cryptova (7),Entropiq Prague (16),nuke  Nuke,Slovak National Championship 2022
15/10/22,Astralis Talent (16),Tricked (11),vtg  Vertigo,NPF Invitational 2022
15/10/22,Astralis Talent (14),Tricked (16),mrg  Mirage,NPF Invitational 2022
15/10/22,Tricked (20),Astralis Talent (22),inf  Inferno,NPF Invitational 2022
15/10/22,CEPTER (19),Atlantic (16),inf  Inferno,NPF Invitational 2022
15/10/22,Atlantic (14),CEPTER (16),d2  Dust2,NPF Invitational 2022
15/10/22,UNGENTIUM (4),ECSTATIC (16),anc  Ancient,CCT North Europe Series 1
15/10/22,ECSTATIC (16),UNGENTIUM (13),d2  Dust2,CCT North Europe Series 1
15/10/22,UNGENTIUM (16),ECSTATIC (13),vtg  Vertigo,CCT North Europe Series 1
15/10/22,Flames Ascent (13),Brøndby (16),ovp  Overpass,NPF Invitational 2022
