Date,Team1,Team2,Map,Event
12/9/22,Arvum (12),The Union (16),inf  Inferno,CCT South America Series 2
12/9/22,The Union (16),Arvum (2),mrg  Mirage,CCT South America Series 2
12/9/22,Infinite (19),Nigma Galaxy (15),d2  Dust2,CCT Central Europe Series 2 Closed Qualifier
12/9/22,UNGENTIUM (16),Anonymo (4),nuke  Nuke,CCT Central Europe Series 2 Closed Qualifier
12/9/22,Websterz (7),BEBRA (16),ovp  Overpass,PARI Patriki Vibe LAN 2022
12/9/22,Websterz (14),BEBRA (16),mrg  Mirage,PARI Patriki Vibe LAN 2022
12/9/22,BEBRA (14),Websterz (16),nuke  Nuke,PARI Patriki Vibe LAN 2022
12/9/22,Bad News Eagles (16),ECLOT (13),inf  Inferno,Elisa Invitational Fall 2022
12/9/22,ECLOT (6),Bad News Eagles (16),anc  Ancient,Elisa Invitational Fall 2022
12/9/22,Bad News Eagles (13),ECLOT (16),d2  Dust2,Elisa Invitational Fall 2022
12/9/22,SC (7),Young Ninjas (16),vtg  Vertigo,CCT Central Europe Series 2 Closed Qualifier
12/9/22,Young Ninjas (16),SC (9),mrg  Mirage,CCT Central Europe Series 2 Closed Qualifier
12/9/22,SC (16),Young Ninjas (8),d2  Dust2,CCT Central Europe Series 2 Closed Qualifier
12/9/22,Arena (0),DGG (16),inf  Inferno,ESL Australia & NZ Championship Season 15
12/9/22,DGG (16),Arena (3),vtg  Vertigo,ESL Australia & NZ Championship Season 15
12/9/22,Hotspurs (17),Sprout (19),ovp  Overpass,Elisa Invitational Fall 2022
12/9/22,Sprout (16),Hotspurs (9),mrg  Mirage,Elisa Invitational Fall 2022
12/9/22,Warriors (6),Rooster (16),d2  Dust2,ESL Australia & NZ Championship Season 15
12/9/22,Rooster (16),Warriors (4),nuke  Nuke,ESL Australia & NZ Championship Season 15
12/9/22,TAG (16),GoodJob (10),mrg  Mirage,PARI Patriki Vibe LAN 2022
12/9/22,TAG (13),GoodJob (16),inf  Inferno,PARI Patriki Vibe LAN 2022
12/9/22,GoodJob (7),TAG (16),nuke  Nuke,PARI Patriki Vibe LAN 2022
12/9/22,EG White (16),BIG Academy (9),mrg  Mirage,Fragadelphia 17
12/9/22,EG White (6),BIG Academy (16),vtg  Vertigo,Fragadelphia 17
12/9/22,BIG Academy (11),EG White (16),nuke  Nuke,Fragadelphia 17
12/9/22,MIBR Academy (12),WINDINGO (16),anc  Ancient,CCT South America Series 2
12/9/22,WINDINGO (19),MIBR Academy (17),mrg  Mirage,CCT South America Series 2
12/9/22,The Union (7),Paquetá (16),anc  Ancient,ESL Challenger Rotterdam 2022 South America Open Qualifier 2
12/9/22,The Union (9),Paquetá (16),ovp  Overpass,ESL Challenger Rotterdam 2022 South America Open Qualifier 2
12/9/22,Paquetá (13),The Union (16),inf  Inferno,ESL Challenger Rotterdam 2022 South America Open Qualifier 2
12/9/22,Apeks (20),BIG Academy (22),d2  Dust2,Fragadelphia 17
12/9/22,Apeks (16),BIG Academy (4),mrg  Mirage,Fragadelphia 17
12/9/22,BIG Academy (16),Apeks (12),anc  Ancient,Fragadelphia 17
12/9/22,TeamOne (9),EG White (16),nuke  Nuke,Fragadelphia 17
12/9/22,EG White (16),TeamOne (5),d2  Dust2,Fragadelphia 17
11/9/22,The Union (14),FURIA Academy (16),d2  Dust2,ESL Challenger Rotterdam 2022 South America Open Qualifier 2
11/9/22,Paquetá (16),O PLANO (19),ovp  Overpass,ESL Challenger Rotterdam 2022 South America Open Qualifier 2
11/9/22,Liberty (16),SWS (3),mrg  Mirage,CCT South America Series 2
11/9/22,Liberty (13),SWS (16),inf  Inferno,CCT South America Series 2
11/9/22,SWS (13),Liberty (16),d2  Dust2,CCT South America Series 2
11/9/22,Nexus (16),allStars (11),nuke  Nuke,ROPL Stars Fall 2022
11/9/22,Nexus (16),allStars (6),d2  Dust2,ROPL Stars Fall 2022
11/9/22,TeamOne (16),EG Black (11),ovp  Overpass,Fragadelphia 17
11/9/22,EG Black (5),TeamOne (16),d2  Dust2,Fragadelphia 17
11/9/22,TeamOne (14),EG Black (16),inf  Inferno,Fragadelphia 17
11/9/22,NASR (6),Iron Branch (16),mrg  Mirage,ESL Challenger Rotterdam 2022 Europe Open Qualifier 2
11/9/22,Iron Branch (14),NASR (16),d2  Dust2,ESL Challenger Rotterdam 2022 Europe Open Qualifier 2
11/9/22,NASR (15),Iron Branch (19),inf  Inferno,ESL Challenger Rotterdam 2022 Europe Open Qualifier 2
11/9/22,FTW (17),MIBR (19),nuke  Nuke,ESL Pro League Season 16
11/9/22,BIG (11),FaZe (16),nuke  Nuke,ESL Pro League Season 16
