Date,Team1,Team2,Map,Event
7/9/21,Warriors (16),ORDER (13),nuke  Nuke,ESEA Premier Season 38 Australia
7/9/21,ORDER (16),Warriors (7),mrg  Mirage,ESEA Premier Season 38 Australia
7/9/21,Ground Zero (16),Bandits (13),mrg  Mirage,ESEA Premier Season 38 Australia
7/9/21,Bandits (2),Ground Zero (16),nuke  Nuke,ESEA Premier Season 38 Australia
7/9/21,Lese (3),Renegades (16),inf  Inferno,ESEA Premier Season 38 Australia
7/9/21,Renegades (16),Lese (0),nuke  Nuke,ESEA Premier Season 38 Australia
7/9/21,Spirit (16),AGO (12),d2  Dust2,Pinnacle Fall Series 1
7/9/21,AGO (10),Spirit (16),nuke  Nuke,Pinnacle Fall Series 1
7/9/21,Spirit (10),AGO (16),anc  Ancient,Pinnacle Fall Series 1
7/9/21,River Plate (16),Coscu Army (9),inf  Inferno,Aorus League 2021 Season 3 Southern Cone
7/9/21,Coscu Army (10),River Plate (16),nuke  Nuke,Aorus League 2021 Season 3 Southern Cone
7/9/21,River Plate (15),Coscu Army (19),d2  Dust2,Aorus League 2021 Season 3 Southern Cone
6/9/21,Furious (12),9z (16),mrg  Mirage,Aorus League 2021 Season 3 Southern Cone
6/9/21,9z (16),Furious (3),nuke  Nuke,Aorus League 2021 Season 3 Southern Cone
6/9/21,GORILLAZ (16),X Gamer (12),inf  Inferno,Elisa Invitational Fall 2021 Regionals
6/9/21,X Gamer (10),GORILLAZ (16),nuke  Nuke,Elisa Invitational Fall 2021 Regionals
6/9/21,GORILLAZ (7),X Gamer (16),mrg  Mirage,Elisa Invitational Fall 2021 Regionals
6/9/21,Dignitas (16),Galaxy Racer (11),mrg  Mirage,Pinnacle Fall Series 1
6/9/21,Galaxy Racer (7),Dignitas (16),vtg  Vertigo,Pinnacle Fall Series 1
6/9/21,Fiend (16),SKADE (12),mrg  Mirage,TWR Eastern European Masters Fall 2021 Bulgaria Qualifier
6/9/21,SKADE (17),Fiend (19),d2  Dust2,TWR Eastern European Masters Fall 2021 Bulgaria Qualifier
6/9/21,KOVA (16),Young Ninjas (9),mrg  Mirage,Elisa Invitational Fall 2021 Regionals
6/9/21,KOVA (16),Young Ninjas (13),anc  Ancient,Elisa Invitational Fall 2021 Regionals
6/9/21,Young Ninjas (16),KOVA (11),vtg  Vertigo,Elisa Invitational Fall 2021 Regionals
6/9/21,AGO (16),Endpoint (6),inf  Inferno,Pinnacle Fall Series 1
6/9/21,AGO (16),Endpoint (11),d2  Dust2,Pinnacle Fall Series 1
6/9/21,lol123 (16),CAMO (7),anc  Ancient,ESL Australia & NZ Championship Season 13
6/9/21,GamerLegion (17),SKADE (19),mrg  Mirage,Pinnacle Fall Series 1
6/9/21,SKADE (13),GamerLegion (16),anc  Ancient,Pinnacle Fall Series 1
6/9/21,GamerLegion (12),SKADE (16),ovp  Overpass,Pinnacle Fall Series 1
6/9/21,Paradox (16),Kanga (12),mrg  Mirage,ESL Australia & NZ Championship Season 13
6/9/21,Dynasty (9),VERTEX (16),inf  Inferno,ESL Australia & NZ Championship Season 13
6/9/21,Copenhagen Flames (16),1WIN (3),nuke  Nuke,Pinnacle Fall Series 1
6/9/21,1WIN (7),Copenhagen Flames (16),ovp  Overpass,Pinnacle Fall Series 1
6/9/21,Silent Insanity (8),lol123 (16),mrg  Mirage,DreamHack Open September 2021 Oceania Open Qualifier 2
6/9/21,lol123 (16),Silent Insanity (5),inf  Inferno,DreamHack Open September 2021 Oceania Open Qualifier 2
6/9/21,Mythic (16),ONET4P (13),mrg  Mirage,DreamHack Open September 2021 North America Open Qualifier 2
6/9/21,ONET4P (9),Mythic (16),anc  Ancient,DreamHack Open September 2021 North America Open Qualifier 2
6/9/21,Mythic (11),ONET4P (16),nuke  Nuke,DreamHack Open September 2021 North America Open Qualifier 2
6/9/21,paiN (16),Mythic (11),d2  Dust2,ESEA Premier Season 38 North America
6/9/21,Mythic (6),paiN (16),anc  Ancient,ESEA Premier Season 38 North America
6/9/21,paiN (8),Mythic (16),ovp  Overpass,ESEA Premier Season 38 North America
6/9/21,SWS (22),Jaguares (20),inf  Inferno,DreamHack Open September 2021 South America Open Qualifier 2
6/9/21,Jaguares (13),SWS (16),nuke  Nuke,DreamHack Open September 2021 South America Open Qualifier 2
5/9/21,SWS (16),Ceará (11),nuke  Nuke,DreamHack Open September 2021 South America Open Qualifier 2
5/9/21,Jaguares (16),Redragon (10),nuke  Nuke,DreamHack Open September 2021 South America Open Qualifier 2
5/9/21,Brazen (6),Third Impact (16),nuke  Nuke,DreamHack Open September 2021 North America Open Qualifier 2
5/9/21,Brazen (16),Third Impact (9),mrg  Mirage,DreamHack Open September 2021 North America Open Qualifier 2
5/9/21,Third Impact (16),Brazen (5),anc  Ancient,DreamHack Open September 2021 North America Open Qualifier 2
5/9/21,AURA (16),LDLC (13),inf  Inferno,IEM Fall 2021 Europe Open Qualifier 3
