Date,Team1,Team2,Map,Event
6/9/22,Hotspurs (8),Sashi (16),anc  Ancient,Elisa Invitational Fall 2022 Contenders
6/9/22,Sashi (9),Hotspurs (16),mrg  Mirage,Elisa Invitational Fall 2022 Contenders
6/9/22,777 (10),Tricked (16),nuke  Nuke,Elisa Invitational Fall 2022 Contenders
6/9/22,Tricked (16),777 (8),anc  Ancient,Elisa Invitational Fall 2022 Contenders
6/9/22,Squirtle Squad (16),BHOP (8),inf  Inferno,ESL Challenger League Season 42 North America
6/9/22,BHOP (7),Squirtle Squad (16),d2  Dust2,ESL Challenger League Season 42 North America
6/9/22,Squirtle Squad (15),BHOP (19),mrg  Mirage,ESL Challenger League Season 42 North America
6/9/22,TeamOne (16),Infinity (8),anc  Ancient,IEM Road to Rio 2022 North America Open Qualifier 3
5/9/22,ECLOT (16),TITANS (6),inf  Inferno,SteelSeries Nova Cup Western Europe Fall 2022
5/9/22,ECLOT (4),TITANS (16),mrg  Mirage,SteelSeries Nova Cup Western Europe Fall 2022
5/9/22,TITANS (17),ECLOT (19),d2  Dust2,SteelSeries Nova Cup Western Europe Fall 2022
5/9/22,Partizan (16),Zero Tenacity (12),inf  Inferno,RES Season 3
5/9/22,Partizan (25),Zero Tenacity (21),mrg  Mirage,RES Season 3
5/9/22,Zero Tenacity (16),Partizan (13),vtg  Vertigo,RES Season 3
5/9/22,SC (12),ECLOT (16),inf  Inferno,SteelSeries Nova Cup Western Europe Fall 2022
5/9/22,ROYALS (13),TITANS (16),mrg  Mirage,SteelSeries Nova Cup Western Europe Fall 2022
5/9/22,Entropiq Prague (10),Bad News Eagles (16),inf  Inferno,Tipsport Prague Cup 2022
5/9/22,Bad News Eagles (22),Entropiq Prague (19),nuke  Nuke,Tipsport Prague Cup 2022
5/9/22,VP.Prodigy (10),RCL (16),anc  Ancient,Cyberpark Cup 2022
5/9/22,RCL (14),VP.Prodigy (16),mrg  Mirage,Cyberpark Cup 2022
5/9/22,RCL (19),VP.Prodigy (16),vtg  Vertigo,Cyberpark Cup 2022
5/9/22,BLUEJAYS (16),X (5),inf  Inferno,RES Season 3
5/9/22,X (8),BLUEJAYS (16),mrg  Mirage,RES Season 3
5/9/22,TITANS (7),ECLOT (16),d2  Dust2,Tipsport Prague Cup 2022
5/9/22,ECLOT (19),TITANS (16),mrg  Mirage,Tipsport Prague Cup 2022
5/9/22,PROSPECTS (16),yodagus (10),anc  Ancient,Elisa Invitational Fall 2022 Contenders
5/9/22,yodagus (16),PROSPECTS (14),ovp  Overpass,Elisa Invitational Fall 2022 Contenders
5/9/22,PROSPECTS (16),yodagus (11),mrg  Mirage,Elisa Invitational Fall 2022 Contenders
5/9/22,Websterz (8),9 Pandas (16),d2  Dust2,Cyberpark Cup 2022
5/9/22,9 Pandas (16),Websterz (6),ovp  Overpass,Cyberpark Cup 2022
5/9/22,ECLOT (16),JANO (11),inf  Inferno,Elisa Invitational Fall 2022 Contenders
5/9/22,ECLOT (16),JANO (4),mrg  Mirage,Elisa Invitational Fall 2022 Contenders
5/9/22,JANO (16),ECLOT (11),d2  Dust2,Elisa Invitational Fall 2022 Contenders
5/9/22,TeamOne (16),BHOP (4),inf  Inferno,IEM Road to Rio 2022 North America Open Qualifier 3
5/9/22,BHOP (8),TeamOne (16),anc  Ancient,IEM Road to Rio 2022 North America Open Qualifier 3
5/9/22,Pete's Hookah Lounge (13),Infinity (16),d2  Dust2,IEM Road to Rio 2022 North America Open Qualifier 3
5/9/22,Infinity (16),Pete's Hookah Lounge (5),ovp  Overpass,IEM Road to Rio 2022 North America Open Qualifier 3
5/9/22,BHOP (16),Davenport University (13),nuke  Nuke,IEM Road to Rio 2022 North America Open Qualifier 3
5/9/22,TeamOne (16),Unjustified (13),anc  Ancient,IEM Road to Rio 2022 North America Open Qualifier 3
5/9/22,timbermen (13),Infinity (16),anc  Ancient,IEM Road to Rio 2022 North America Open Qualifier 3
5/9/22,Pete's Hookah Lounge (16),X13 (11),nuke  Nuke,IEM Road to Rio 2022 North America Open Qualifier 3
4/9/22,ODDIK (16),B4 (9),mrg  Mirage,CBCS Masters Festival 2022
4/9/22,B4 (5),ODDIK (16),nuke  Nuke,CBCS Masters Festival 2022
4/9/22,Mad Kings (16),Supremacy (12),ovp  Overpass,Gosu Masters 2022
4/9/22,Supremacy (19),Mad Kings (17),inf  Inferno,Gosu Masters 2022
4/9/22,Mad Kings (16),Supremacy (9),mrg  Mirage,Gosu Masters 2022
4/9/22,Supremacy (7),Mad Kings (16),anc  Ancient,Gosu Masters 2022
4/9/22,Into the Breach (20),EKO (22),inf  Inferno,UKIC Beyond Summer Invitational 2022
4/9/22,EKO (7),Into the Breach (16),ovp  Overpass,UKIC Beyond Summer Invitational 2022
4/9/22,Into the Breach (11),EKO (16),nuke  Nuke,UKIC Beyond Summer Invitational 2022
