Date,Team1,Team2,Map,Event
10/11/21,Spirit (4),fnatic (16),inf  Inferno,DreamHack Open November 2021
10/11/21,fnatic (16),Spirit (9),mrg  Mirage,DreamHack Open November 2021
10/11/21,SINNERS (14),Entropiq (16),mrg  Mirage,REPUBLEAGUE TIPOS Season 2
10/11/21,Entropiq (16),SINNERS (5),nuke  Nuke,REPUBLEAGUE TIPOS Season 2
10/11/21,DBL PONEY (7),Finest (16),ovp  Overpass,ESEA Premier Season 39 Europe
10/11/21,Finest (16),DBL PONEY (13),vtg  Vertigo,ESEA Premier Season 39 Europe
10/11/21,EC Brugge (16),SHAPE (6),mrg  Mirage,ESL Pro League Season 15 Conference Swiss Benelux Play-In
10/11/21,SHAPE (14),EC Brugge (16),nuke  Nuke,ESL Pro League Season 15 Conference Swiss Benelux Play-In
10/11/21,EC Brugge (10),SHAPE (16),inf  Inferno,ESL Pro League Season 15 Conference Swiss Benelux Play-In
10/11/21,Stealth (16),NoVa's Birthday Brawlers (12),vtg  Vertigo,Fragadelphia 16 North Brunswick
10/11/21,NoVa's Birthday Brawlers (13),Stealth (16),nuke  Nuke,Fragadelphia 16 North Brunswick
10/11/21,Stealth (14),NoVa's Birthday Brawlers (16),inf  Inferno,Fragadelphia 16 North Brunswick
10/11/21,FORZE (10),ENCE (16),nuke  Nuke,DreamHack Open November 2021
10/11/21,ENCE (16),FORZE (13),anc  Ancient,DreamHack Open November 2021
10/11/21,Sniper Delta (16),Drypeek (14),inf  Inferno,Fragadelphia 16 North Brunswick
10/11/21,Drypeek (5),Sniper Delta (16),vtg  Vertigo,Fragadelphia 16 North Brunswick
10/11/21,SKADE (10),Fiend (16),mrg  Mirage,REPUBLEAGUE TIPOS Season 2
10/11/21,SKADE (16),Fiend (11),inf  Inferno,REPUBLEAGUE TIPOS Season 2
10/11/21,Fiend (16),SKADE (11),d2  Dust2,REPUBLEAGUE TIPOS Season 2
10/11/21,Lynn Vision (9),Savage (16),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
10/11/21,Savage (16),Lynn Vision (8),vtg  Vertigo,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
10/11/21,GamerLegion (14),BIG (16),vtg  Vertigo,DreamHack Open November 2021
10/11/21,GamerLegion (19),BIG (16),ovp  Overpass,DreamHack Open November 2021
10/11/21,BIG (16),GamerLegion (12),mrg  Mirage,DreamHack Open November 2021
10/11/21,MAD Lions (16),MOUZ (8),mrg  Mirage,DreamHack Open November 2021
10/11/21,MAD Lions (10),MOUZ (16),nuke  Nuke,DreamHack Open November 2021
10/11/21,MOUZ (12),MAD Lions (16),d2  Dust2,DreamHack Open November 2021
10/11/21,Apocalypse (12),Collateral (16),nuke  Nuke,ESEA Premier Season 39 Australia
10/11/21,Collateral (14),Apocalypse (16),mrg  Mirage,ESEA Premier Season 39 Australia
10/11/21,Apocalypse (13),Collateral (16),anc  Ancient,ESEA Premier Season 39 Australia
10/11/21,Caught off Guard (13),Hazard (16),d2  Dust2,ESEA Premier Season 39 Australia
10/11/21,Hazard (16),Caught off Guard (14),inf  Inferno,ESEA Premier Season 39 Australia
10/11/21,Caught off Guard (16),Hazard (5),vtg  Vertigo,ESEA Premier Season 39 Australia
10/11/21,ex-FURY (12),ORDER (16),anc  Ancient,ESEA Premier Season 39 Australia
10/11/21,ORDER (16),ex-FURY (9),nuke  Nuke,ESEA Premier Season 39 Australia
10/11/21,The Big Dogs (16),Dynasty (6),anc  Ancient,ESEA Premier Season 39 Australia
10/11/21,Dynasty (9),The Big Dogs (16),nuke  Nuke,ESEA Premier Season 39 Australia
10/11/21,Eros (16),Limitless (9),nuke  Nuke,ESEA Premier Season 39 North America
10/11/21,Eros (16),Limitless (11),mrg  Mirage,ESEA Premier Season 39 North America
10/11/21,Limitless (19),Eros (17),inf  Inferno,ESEA Premier Season 39 North America
10/11/21,Springroll (16),RBG (5),inf  Inferno,ESEA Premier Season 39 North America
10/11/21,RBG (8),Springroll (16),mrg  Mirage,ESEA Premier Season 39 North America
10/11/21,Big Chillin (9),Bad News Bears (16),d2  Dust2,ESEA Premier Season 39 North America
10/11/21,Bad News Bears (16),Big Chillin (4),mrg  Mirage,ESEA Premier Season 39 North America
10/11/21,ATK (16),Strife (11),nuke  Nuke,iBUYPOWER Mythic Masters Winter 2021 Open Qualifier
10/11/21,Strife (7),ATK (16),vtg  Vertigo,iBUYPOWER Mythic Masters Winter 2021 Open Qualifier
9/11/21,Russian Street Party (4),Strife (16),mrg  Mirage,iBUYPOWER Mythic Masters Winter 2021 Open Qualifier
9/11/21,Strife (16),Russian Street Party (6),nuke  Nuke,iBUYPOWER Mythic Masters Winter 2021 Open Qualifier
9/11/21,Goomba Stomp (6),ATK (16),vtg  Vertigo,iBUYPOWER Mythic Masters Winter 2021 Open Qualifier
9/11/21,ATK (16),Goomba Stomp (12),mrg  Mirage,iBUYPOWER Mythic Masters Winter 2021 Open Qualifier
