Date,Team1,Team2,Map,Event
17/12/21,SWS (12),Liberty (16),vtg  Vertigo,CBCS Finals 2021 Play-In
17/12/21,Astralis (13),Liquid (16),mrg  Mirage,BLAST Premier World Final 2021
17/12/21,Liquid (16),Astralis (9),d2  Dust2,BLAST Premier World Final 2021
17/12/21,Into the Breach (13),1shot (16),inf  Inferno,ESEA Premier Season 39 Europe Relegation
17/12/21,1shot (16),Into the Breach (12),nuke  Nuke,ESEA Premier Season 39 Europe Relegation
17/12/21,Into the Breach (16),1shot (14),mrg  Mirage,ESEA Premier Season 39 Europe Relegation
17/12/21,PACT (16),Tricked (12),nuke  Nuke,ESEA Premier Season 39 Europe Relegation
17/12/21,PACT (16),Tricked (14),vtg  Vertigo,ESEA Premier Season 39 Europe Relegation
17/12/21,PACT (8),Tricked (16),ovp  Overpass,ESEA Premier Season 39 Europe Relegation
17/12/21,Entropiq (19),BLINK (16),nuke  Nuke,ESEA Premier Season 39 Europe
17/12/21,BLINK (9),Entropiq (16),anc  Ancient,ESEA Premier Season 39 Europe
17/12/21,BLINK (16),Entropiq (13),mrg  Mirage,ESEA Premier Season 39 Europe
17/12/21,LDLC (5),SAW (16),anc  Ancient,ESEA Premier Season 39 Europe Relegation
17/12/21,SAW (16),LDLC (6),nuke  Nuke,ESEA Premier Season 39 Europe Relegation
17/12/21,Natus Vincere (16),G2 (4),mrg  Mirage,BLAST Premier World Final 2021
17/12/21,Natus Vincere (19),G2 (22),inf  Inferno,BLAST Premier World Final 2021
17/12/21,G2 (14),Natus Vincere (16),nuke  Nuke,BLAST Premier World Final 2021
17/12/21,Linx Legacy (14),Nemiga (16),mrg  Mirage,ESEA Premier Season 39 Europe Relegation
17/12/21,Nemiga (16),Linx Legacy (6),inf  Inferno,ESEA Premier Season 39 Europe Relegation
17/12/21,BLUEJAYS (16),Entropiq (3),d2  Dust2,Funspark ULTI 2021 Europe Playoffs 2
17/12/21,BLUEJAYS (12),Entropiq (16),anc  Ancient,Funspark ULTI 2021 Europe Playoffs 2
17/12/21,Entropiq (10),BLUEJAYS (16),mrg  Mirage,Funspark ULTI 2021 Europe Playoffs 2
17/12/21,Copenhagen Flames (16),Nemiga (11),nuke  Nuke,Funspark ULTI 2021 Europe Playoffs 2
17/12/21,Nemiga (16),Copenhagen Flames (0),ovp  Overpass,Funspark ULTI 2021 Europe Playoffs 2
17/12/21,Copenhagen Flames (16),Nemiga (9),inf  Inferno,Funspark ULTI 2021 Europe Playoffs 2
17/12/21,VERTEX (17),ORDER (19),nuke  Nuke,ESEA Premier Season 39 Australia
17/12/21,ORDER (22),VERTEX (19),ovp  Overpass,ESEA Premier Season 39 Australia
17/12/21,Paradox (16),Overt (13),vtg  Vertigo,ESEA Premier Season 39 Australia
17/12/21,Paradox (16),Overt (5),nuke  Nuke,ESEA Premier Season 39 Australia
17/12/21,Brazen (13),Detonate (16),inf  Inferno,ESEA Premier Season 39 North America Relegation
17/12/21,Detonate (16),Brazen (13),anc  Ancient,ESEA Premier Season 39 North America Relegation
17/12/21,voLante (8),X13 (16),vtg  Vertigo,ESEA Premier Season 39 North America Relegation
17/12/21,X13 (16),voLante (8),inf  Inferno,ESEA Premier Season 39 North America Relegation
17/12/21,voLante (16),X13 (13),ovp  Overpass,ESEA Premier Season 39 North America Relegation
17/12/21,Bad News Bears (13),RBG (16),inf  Inferno,ESEA Premier Season 39 North America
17/12/21,Bad News Bears (11),RBG (16),ovp  Overpass,ESEA Premier Season 39 North America
17/12/21,RBG (7),Bad News Bears (16),d2  Dust2,ESEA Premier Season 39 North America
17/12/21,ChocoCheck (4),Extra Salt (16),nuke  Nuke,ESEA Premier Season 39 North America
17/12/21,Extra Salt (16),ChocoCheck (13),inf  Inferno,ESEA Premier Season 39 North America
17/12/21,Valors (16),Northern Forces (6),nuke  Nuke,ESEA Premier Season 39 North America Relegation
17/12/21,Northern Forces (9),Valors (16),ovp  Overpass,ESEA Premier Season 39 North America Relegation
17/12/21,Third Impact (12),Strife (16),ovp  Overpass,ESEA Premier Season 39 North America Relegation
17/12/21,Strife (16),Third Impact (2),mrg  Mirage,ESEA Premier Season 39 North America Relegation
17/12/21,Party Astronauts (12),paiN (16),nuke  Nuke,ESEA Premier Season 39 North America
17/12/21,paiN (16),Party Astronauts (2),ovp  Overpass,ESEA Premier Season 39 North America
16/12/21,Vitality (16),G2 (13),mrg  Mirage,BLAST Premier World Final 2021
16/12/21,G2 (10),Vitality (16),nuke  Nuke,BLAST Premier World Final 2021
16/12/21,1WIN (14),Entropiq (16),mrg  Mirage,ESEA Premier Season 39 Europe
16/12/21,1WIN (10),Entropiq (16),anc  Ancient,ESEA Premier Season 39 Europe
16/12/21,Sprout (16),GamerLegion (13),nuke  Nuke,ESEA Premier Season 39 Europe
