Date,Team1,Team2,Map,Event
20/8/21,EC Brugge (6),BEZ ZP (16),mrg  Mirage,IronWar Grand Prix 2021
20/8/21,Lyngby Vikings (19),AGO (16),nuke  Nuke,Malta Vibes Knockout Series 1
20/8/21,Lyngby Vikings (10),AGO (16),anc  Ancient,Malta Vibes Knockout Series 1
20/8/21,AGO (7),Lyngby Vikings (16),inf  Inferno,Malta Vibes Knockout Series 1
20/8/21,Checkmate (7),TYLOO (16),mrg  Mirage,Funspark ULTI 2021 Asia Playoffs 1
20/8/21,TYLOO (16),Checkmate (14),d2  Dust2,Funspark ULTI 2021 Asia Playoffs 1
20/8/21,Boca Juniors (6),Furious (16),inf  Inferno,Flow FiReLEAGUE 2021 Southern Cone
20/8/21,Furious (16),Boca Juniors (11),vtg  Vertigo,Flow FiReLEAGUE 2021 Southern Cone
20/8/21,Boca Juniors (16),Furious (11),nuke  Nuke,Flow FiReLEAGUE 2021 Southern Cone
19/8/21,Isurus (13),9z (16),anc  Ancient,Flow FiReLEAGUE 2021 Southern Cone
19/8/21,Isurus (16),9z (13),nuke  Nuke,Flow FiReLEAGUE 2021 Southern Cone
19/8/21,9z (16),Isurus (6),mrg  Mirage,Flow FiReLEAGUE 2021 Southern Cone
19/8/21,Apeks (19),hREDS (17),ovp  Overpass,Elisa Invitational Fall 2021 Regionals
19/8/21,hREDS (25),Apeks (21),inf  Inferno,Elisa Invitational Fall 2021 Regionals
19/8/21,Apeks (16),hREDS (10),nuke  Nuke,Elisa Invitational Fall 2021 Regionals
19/8/21,Vitality (16),Astralis (9),inf  Inferno,ESL Pro League Season 14
19/8/21,Astralis (9),Vitality (16),ovp  Overpass,ESL Pro League Season 14
19/8/21,Young Ninjas (16),VP.Prodigy (14),anc  Ancient,Malta Vibes Knockout Series 1
19/8/21,VP.Prodigy (11),Young Ninjas (16),ovp  Overpass,Malta Vibes Knockout Series 1
19/8/21,coluant (11),Levadia (16),nuke  Nuke,Ghetto eGames Season 1 Finals
19/8/21,Levadia (16),coluant (12),mrg  Mirage,Ghetto eGames Season 1 Finals
19/8/21,B8 (16),Moralezz (3),ovp  Overpass,IronWar Grand Prix 2021
19/8/21,Moralezz (9),B8 (16),d2  Dust2,IronWar Grand Prix 2021
19/8/21,Eternal Fire (16),Sangal (12),inf  Inferno,ESA Supremes Vestel Cup 2021
19/8/21,Eternal Fire (14),Sangal (16),mrg  Mirage,ESA Supremes Vestel Cup 2021
19/8/21,Eternal Fire (16),Sangal (5),vtg  Vertigo,ESA Supremes Vestel Cup 2021
19/8/21,Nemiga (16),SKADE (6),mrg  Mirage,IronWar Grand Prix 2021
19/8/21,Nemiga (24),SKADE (28),ovp  Overpass,IronWar Grand Prix 2021
19/8/21,SKADE (13),Nemiga (16),inf  Inferno,IronWar Grand Prix 2021
19/8/21,Istanbul Wildcats (8),Sahangiller (16),mrg  Mirage,ESA Supremes Vestel Cup 2021
19/8/21,Istanbul Wildcats (11),Sahangiller (16),inf  Inferno,ESA Supremes Vestel Cup 2021
19/8/21,GORILLAZ (14),KOVA (16),inf  Inferno,Elisa Invitational Fall 2021 Regionals
19/8/21,GORILLAZ (11),KOVA (16),nuke  Nuke,Elisa Invitational Fall 2021 Regionals
19/8/21,KOVA (17),GORILLAZ (19),mrg  Mirage,Elisa Invitational Fall 2021 Regionals
19/8/21,Heroic (16),ENCE (14),nuke  Nuke,ESL Pro League Season 14
19/8/21,ENCE (14),Heroic (16),ovp  Overpass,ESL Pro League Season 14
19/8/21,Heroic (5),ENCE (16),mrg  Mirage,ESL Pro League Season 14
19/8/21,SACRAMENTO (16),Cosmoss Riga (7),anc  Ancient,Ghetto eGames Season 1 Finals
19/8/21,Cosmoss Riga (6),SACRAMENTO (16),ovp  Overpass,Ghetto eGames Season 1 Finals
19/8/21,Thunderbolts (15),Istanbul Wildcats (19),anc  Ancient,ESA Supremes Vestel Cup 2021
19/8/21,Istanbul Wildcats (6),Thunderbolts (16),inf  Inferno,ESA Supremes Vestel Cup 2021
19/8/21,Thunderbolts (8),Istanbul Wildcats (16),d2  Dust2,ESA Supremes Vestel Cup 2021
19/8/21,AGO (10),ONYX (16),inf  Inferno,IronWar Grand Prix 2021
19/8/21,ONYX (16),AGO (12),anc  Ancient,IronWar Grand Prix 2021
19/8/21,Izako Boars (16),Finest (7),nuke  Nuke,Malta Vibes Knockout Series 1
19/8/21,Finest (17),Izako Boars (19),d2  Dust2,Malta Vibes Knockout Series 1
19/8/21,Izako Boars (12),Finest (16),ovp  Overpass,Malta Vibes Knockout Series 1
19/8/21,Lyngby Vikings (16),Young Ninjas (9),mrg  Mirage,European Development Championship 5
19/8/21,Lyngby Vikings (16),Young Ninjas (3),vtg  Vertigo,European Development Championship 5
19/8/21,CAMO (16),eetswa (14),inf  Inferno,ESL Australia & NZ Championship Season 13
