Date,Team1,Team2,Map,Event
6/5/22,Forsaken (6),Anonymo (16),ovp  Overpass,ESL Polish Championship Spring 2022
6/5/22,Anonymo (16),Forsaken (5),vtg  Vertigo,ESL Polish Championship Spring 2022
6/5/22,MASONIC (10),ECSTATIC (16),anc  Ancient,Pinnacle Cup IV
6/5/22,MASONIC (10),ECSTATIC (16),vtg  Vertigo,Pinnacle Cup IV
6/5/22,ECSTATIC (7),MASONIC (16),ovp  Overpass,Pinnacle Cup IV
6/5/22,SKADE (16),AGO (14),anc  Ancient,Pinnacle Cup IV
6/5/22,AGO (11),SKADE (16),mrg  Mirage,Pinnacle Cup IV
6/5/22,UNO MILLE (16),ex-Black Dragons (12),nuke  Nuke,ESL Pro League Season 16 Conference SA Open Qualifier
6/5/22,Los Grandes (16),Boca Juniors (3),inf  Inferno,ESL Pro League Season 16 Conference SA Open Qualifier
6/5/22,River Plate (10),Meta (16),anc  Ancient,ESL Pro League Season 16 Conference SA Open Qualifier
6/5/22,SWS (13),WINDINGO (16),ovp  Overpass,ESL Pro League Season 16 Conference SA Open Qualifier
6/5/22,Stars Horizon (16),10org (8),vtg  Vertigo,ESL Pro League Season 16 Conference SA Open Qualifier
6/5/22,ARCTIC (16),Cruzeiro (11),anc  Ancient,ESL Pro League Season 16 Conference SA Open Qualifier
6/5/22,laMafia (12),São Caetano (16),mrg  Mirage,ESL Pro League Season 16 Conference SA Open Qualifier
5/5/22,Isurus (16),Wisla Krakow (11),anc  Ancient,Pinnacle Cup IV
5/5/22,Isurus (16),Wisla Krakow (13),d2  Dust2,Pinnacle Cup IV
5/5/22,Wisla Krakow (16),Isurus (7),nuke  Nuke,Pinnacle Cup IV
5/5/22,Finest (17),Apeks (19),mrg  Mirage,Pinnacle Cup IV
5/5/22,Apeks (16),Finest (8),ovp  Overpass,Pinnacle Cup IV
5/5/22,Finest (16),Apeks (12),d2  Dust2,Pinnacle Cup IV
5/5/22,K23 (16),AGO (10),d2  Dust2,Pinnacle Cup IV
5/5/22,AGO (5),K23 (16),mrg  Mirage,Pinnacle Cup IV
5/5/22,K23 (7),AGO (16),anc  Ancient,Pinnacle Cup IV
5/5/22,TeamOne (16),ATK (8),mrg  Mirage,ESL Challenger League Season 41 North America
5/5/22,TeamOne (16),ATK (5),inf  Inferno,ESL Challenger League Season 41 North America
5/5/22,ATK (16),TeamOne (6),ovp  Overpass,ESL Challenger League Season 41 North America
5/5/22,Unjustified (7),GODSENT (16),ovp  Overpass,ESL Challenger League Season 41 North America
5/5/22,GODSENT (16),Unjustified (1),inf  Inferno,ESL Challenger League Season 41 North America
4/5/22,SINNERS (16),ECSTATIC (10),inf  Inferno,ESL Challenger League Season 41 Europe
4/5/22,SINNERS (19),ECSTATIC (16),anc  Ancient,ESL Challenger League Season 41 Europe
4/5/22,ECSTATIC (16),SINNERS (9),vtg  Vertigo,ESL Challenger League Season 41 Europe
4/5/22,Heaven and Hell (15),LowLandLions (19),vtg  Vertigo,Kayzr League Spring 2022
4/5/22,LowLandLions (7),Heaven and Hell (16),inf  Inferno,Kayzr League Spring 2022
4/5/22,Heaven and Hell (7),LowLandLions (16),mrg  Mirage,Kayzr League Spring 2022
4/5/22,MOUZ (19),BIG (17),vtg  Vertigo,IEM Dallas 2022 Europe Closed Qualifier
4/5/22,BIG (13),MOUZ (16),anc  Ancient,IEM Dallas 2022 Europe Closed Qualifier
4/5/22,Finest (8),Entropiq (16),anc  Ancient,ESL Challenger League Season 41 Europe
4/5/22,Entropiq (16),Finest (5),vtg  Vertigo,ESL Challenger League Season 41 Europe
4/5/22,ECSTATIC (16),ECLOT (6),inf  Inferno,Pinnacle Cup IV
4/5/22,ECLOT (10),ECSTATIC (16),anc  Ancient,Pinnacle Cup IV
4/5/22,Entropiq (16),BIG (9),nuke  Nuke,IEM Dallas 2022 Europe Closed Qualifier
4/5/22,Entropiq (14),BIG (16),mrg  Mirage,IEM Dallas 2022 Europe Closed Qualifier
4/5/22,BIG (12),Entropiq (16),anc  Ancient,IEM Dallas 2022 Europe Closed Qualifier
4/5/22,MOUZ (16),Copenhagen Flames (10),vtg  Vertigo,IEM Dallas 2022 Europe Closed Qualifier
4/5/22,Copenhagen Flames (3),MOUZ (16),mrg  Mirage,IEM Dallas 2022 Europe Closed Qualifier
4/5/22,SKADE (16),SINNERS (10),inf  Inferno,Pinnacle Cup IV
4/5/22,SINNERS (11),SKADE (16),ovp  Overpass,Pinnacle Cup IV
4/5/22,MASONIC (16),BLUEJAYS (8),anc  Ancient,Pinnacle Cup IV
4/5/22,BLUEJAYS (16),MASONIC (7),vtg  Vertigo,Pinnacle Cup IV
4/5/22,MASONIC (16),BLUEJAYS (13),inf  Inferno,Pinnacle Cup IV
