Date,Team1,Team2,Map,Event
26/11/22,Nexus (19),los kogutos (17),mrg  Mirage,CCT Central Europe Series 4 Closed Qualifier
26/11/22,9 Pandas (16),AVANGAR (8),ovp  Overpass,1xBet FRAG Season 10
26/11/22,9 Pandas (9),AVANGAR (16),mrg  Mirage,1xBet FRAG Season 10
26/11/22,AVANGAR (13),9 Pandas (16),anc  Ancient,1xBet FRAG Season 10
26/11/22,iNation (16),BLUEJAYS (7),inf  Inferno,RES Adriatic League 2022
26/11/22,BLUEJAYS (16),iNation (11),ovp  Overpass,RES Adriatic League 2022
26/11/22,iNation (16),BLUEJAYS (14),vtg  Vertigo,RES Adriatic League 2022
26/11/22,GTZ (16),SAW (19),ovp  Overpass,OMEN WGR Retake Season 5
26/11/22,Falcons (8),Anonymo (16),vtg  Vertigo,CCT North Europe Series 2
26/11/22,Anonymo (16),Falcons (13),d2  Dust2,CCT North Europe Series 2
26/11/22,Heroic (16),Liquid (9),vtg  Vertigo,BLAST Premier Fall Final 2022
26/11/22,Heroic (17),Liquid (19),inf  Inferno,BLAST Premier Fall Final 2022
26/11/22,Liquid (10),Heroic (16),ovp  Overpass,BLAST Premier Fall Final 2022
26/11/22,Corinthians Academy (13),Rehl (16),anc  Ancient,CCT South America Series 3
26/11/22,Rehl (12),Corinthians Academy (16),ovp  Overpass,CCT South America Series 3
26/11/22,Corinthians Academy (4),Rehl (16),inf  Inferno,CCT South America Series 3
26/11/22,CLG Red (11),HSG fe (16),mrg  Mirage,ESL Impact League Season 2 Finals
26/11/22,HSG fe (7),CLG Red (16),ovp  Overpass,ESL Impact League Season 2 Finals
26/11/22,CLG Red (14),HSG fe (16),d2  Dust2,ESL Impact League Season 2 Finals
26/11/22,EC Brugge (15),AVANGAR (19),mrg  Mirage,CCT Central Europe Series 4 Closed Qualifier
26/11/22,AVANGAR (16),EC Brugge (12),vtg  Vertigo,CCT Central Europe Series 4 Closed Qualifier
26/11/22,FTW (16),Case (13),vtg  Vertigo,OMEN WGR Retake Season 5
26/11/22,ESTOWNIA (16),Nemiga (14),d2  Dust2,CCT Central Europe Series 4 Closed Qualifier
26/11/22,ESTOWNIA (13),Nemiga (16),mrg  Mirage,CCT Central Europe Series 4 Closed Qualifier
26/11/22,Nemiga (3),ESTOWNIA (16),anc  Ancient,CCT Central Europe Series 4 Closed Qualifier
26/11/22,Young Ninjas (13),PROSPECTS (16),ovp  Overpass,Svenska Elitserien Fall 2022 Finals
26/11/22,PROSPECTS (16),Young Ninjas (12),nuke  Nuke,Svenska Elitserien Fall 2022 Finals
26/11/22,Sprout (8),BIG Academy (16),vtg  Vertigo,ESL Meisterschaft Autumn 2022
26/11/22,BIG Academy (10),Sprout (16),ovp  Overpass,ESL Meisterschaft Autumn 2022
26/11/22,Sprout (17),BIG Academy (19),inf  Inferno,ESL Meisterschaft Autumn 2022
26/11/22,Partizan (16),GamePub (6),mrg  Mirage,RES Adriatic League 2022
26/11/22,GamePub (5),Partizan (16),inf  Inferno,RES Adriatic League 2022
26/11/22,eSuba (19),ECSTATIC (16),vtg  Vertigo,CCT North Europe Series 2
26/11/22,ECSTATIC (7),eSuba (16),mrg  Mirage,CCT North Europe Series 2
26/11/22,NOFEAR5 (16),B4 fe (7),inf  Inferno,ESL Impact League Season 2 Finals
26/11/22,B4 fe (7),NOFEAR5 (16),vtg  Vertigo,ESL Impact League Season 2 Finals
26/11/22,Infinite (8),EC Brugge (16),nuke  Nuke,CCT Central Europe Series 4 Closed Qualifier
26/11/22,EC Brugge (16),Infinite (8),anc  Ancient,CCT Central Europe Series 4 Closed Qualifier
26/11/22,Cryptova (13),AVANGAR (16),anc  Ancient,CCT Central Europe Series 4 Closed Qualifier
26/11/22,Cryptova (22),AVANGAR (18),ovp  Overpass,CCT Central Europe Series 4 Closed Qualifier
26/11/22,AVANGAR (16),Cryptova (8),inf  Inferno,CCT Central Europe Series 4 Closed Qualifier
26/11/22,AGO (16),Tricked (5),anc  Ancient,CCT North Europe Series 2
26/11/22,Tricked (12),AGO (16),mrg  Mirage,CCT North Europe Series 2
26/11/22,AGO (4),Tricked (16),ovp  Overpass,CCT North Europe Series 2
26/11/22,HSG fe (16),EG Gold (1),mrg  Mirage,ESL Impact League Season 2 Finals
26/11/22,EG Gold (6),HSG fe (16),inf  Inferno,ESL Impact League Season 2 Finals
26/11/22,Orion (5),TeamOne (16),mrg  Mirage,CCT North America Series 2
26/11/22,TeamOne (16),Orion (8),inf  Inferno,CCT North America Series 2
26/11/22,Mad Kings (16),New Threat (12),anc  Ancient,CCT North America Series 2
26/11/22,New Threat (12),Mad Kings (16),vtg  Vertigo,CCT North America Series 2
