Date,Team1,Team2,Map,Event
3/10/21,Renegades (16),Looking For Org (14),ovp  Overpass,IEM Fall 2021 Oceania
3/10/21,paiN (16),Extra Salt (14),ovp  Overpass,Flow FiReLEAGUE 2021 North America
3/10/21,Extra Salt (8),paiN (16),anc  Ancient,Flow FiReLEAGUE 2021 North America
3/10/21,Wygers AR (8),9z Academy (16),d2  Dust2,La Liga Pro 2021 Clausura South
3/10/21,ATK (15),GODSENT (19),inf  Inferno,ESEA Advanced Season 38 North America
3/10/21,GODSENT (16),ATK (6),vtg  Vertigo,ESEA Advanced Season 38 North America
3/10/21,Nocturns (16),Eqole (8),inf  Inferno,La Liga Pro 2021 Clausura South
3/10/21,Sharks (16),MIBR (7),mrg  Mirage,IEM Fall 2021 South America
3/10/21,MIBR (12),Sharks (16),nuke  Nuke,IEM Fall 2021 South America
3/10/21,paiN (16),TeamOne (7),anc  Ancient,Flow FiReLEAGUE 2021 North America
3/10/21,TeamOne (14),paiN (16),nuke  Nuke,Flow FiReLEAGUE 2021 North America
3/10/21,paiN (9),TeamOne (16),inf  Inferno,Flow FiReLEAGUE 2021 North America
3/10/21,Santos (11),Furious (16),anc  Ancient,La Liga Pro 2021 Clausura South
2/10/21,Boca Juniors (16),Malvinas (6),vtg  Vertigo,La Liga Pro 2021 Clausura South
2/10/21,MOUZ (8),Copenhagen Flames (16),nuke  Nuke,IEM Fall 2021 Europe
2/10/21,BIG (16),AURA (14),mrg  Mirage,IEM Fall 2021 Europe
2/10/21,FunPlus Phoenix (10),G2 (16),inf  Inferno,IEM Fall 2021 Europe
2/10/21,FaZe (16),SKADE (13),inf  Inferno,IEM Fall 2021 Europe
2/10/21,1WIN (22),MAD Lions (20),mrg  Mirage,ESEA Advanced Season 38 Europe
2/10/21,MAD Lions (13),1WIN (16),nuke  Nuke,ESEA Advanced Season 38 Europe
2/10/21,DBL PONEY (5),Fiend (16),inf  Inferno,IEM Fall 2021 Europe
2/10/21,fnatic (7),Ninjas in Pyjamas (16),nuke  Nuke,IEM Fall 2021 Europe
2/10/21,hREDS (19),EXEN (17),anc  Ancient,Finnish Esports League Season 9
2/10/21,EXEN (19),hREDS (17),inf  Inferno,Finnish Esports League Season 9
2/10/21,hREDS (16),EXEN (4),nuke  Nuke,Finnish Esports League Season 9
2/10/21,Party Astronauts (6),Extra Salt (16),nuke  Nuke,Flow FiReLEAGUE 2021 North America
2/10/21,Party Astronauts (16),Extra Salt (14),anc  Ancient,Flow FiReLEAGUE 2021 North America
2/10/21,Extra Salt (16),Party Astronauts (8),inf  Inferno,Flow FiReLEAGUE 2021 North America
2/10/21,MAD Lions (16),Sprout (12),anc  Ancient,IEM Fall 2021 Europe
2/10/21,ENCE (16),Vitality (8),mrg  Mirage,IEM Fall 2021 Europe
2/10/21,Dignitas (10),OG (16),inf  Inferno,IEM Fall 2021 Europe
2/10/21,NAVI Junior (16),BIG Academy (6),inf  Inferno,WePlay Academy League Season 2
2/10/21,BIG Academy (8),NAVI Junior (16),d2  Dust2,WePlay Academy League Season 2
2/10/21,Movistar Riders (16),SINNERS (14),vtg  Vertigo,IEM Fall 2021 Europe
2/10/21,Complexity (14),Astralis (16),nuke  Nuke,IEM Fall 2021 Europe
2/10/21,Heroic (16),Endpoint (12),anc  Ancient,IEM Fall 2021 Europe
2/10/21,SHAPE (16),KINGZZZ (12),inf  Inferno,Swisscom Hero League Season 6 Finals
2/10/21,SHAPE (16),KINGZZZ (12),mrg  Mirage,Swisscom Hero League Season 6 Finals
2/10/21,KOVA (17),SJ (19),mrg  Mirage,Finnish Esports League Season 9
2/10/21,KOVA (16),SJ (19),ovp  Overpass,Finnish Esports League Season 9
2/10/21,SJ (9),KOVA (16),nuke  Nuke,Finnish Esports League Season 9
2/10/21,Virtus.pro (12),Natus Vincere (16),mrg  Mirage,IEM Fall 2021 CIS
2/10/21,Natus Vincere (19),Virtus.pro (16),inf  Inferno,IEM Fall 2021 CIS
2/10/21,Spirit (16),INDE IRAE (2),mrg  Mirage,IEM Fall 2021 CIS
2/10/21,INDE IRAE (20),Spirit (22),anc  Ancient,IEM Fall 2021 CIS
2/10/21,Gambit (16),Entropiq (4),vtg  Vertigo,IEM Fall 2021 CIS
2/10/21,Entropiq (0),Gambit (16),mrg  Mirage,IEM Fall 2021 CIS
2/10/21,ORDER (9),Looking For Org (16),nuke  Nuke,IEM Fall 2021 Oceania
2/10/21,Looking For Org (16),ORDER (10),ovp  Overpass,IEM Fall 2021 Oceania
2/10/21,Triumph (14),ONET4P (16),mrg  Mirage,SteelSeries Prime Cup 2021
