Date,Team1,Team2,Map,Event
12/10/22,X (14),Zero Tenacity (16),mrg  Mirage,CCT South Europe Series 1
12/10/22,Into the Breach (16),ex-TITANS (7),anc  Ancient,CCT North Europe Series 1
12/10/22,Into the Breach (17),ex-TITANS (19),d2  Dust2,CCT North Europe Series 1
12/10/22,ex-TITANS (12),Into the Breach (16),nuke  Nuke,CCT North Europe Series 1
12/10/22,PACT (17),AGO (19),d2  Dust2,CCT Central Europe Series 3 Closed Qualifier
12/10/22,AGO (16),PACT (9),inf  Inferno,CCT Central Europe Series 3 Closed Qualifier
12/10/22,Nut-E (16),Warriors (5),mrg  Mirage,LPL Pro League Season 11
12/10/22,Warriors (15),Nut-E (19),d2  Dust2,LPL Pro League Season 11
12/10/22,Nut-E (8),Warriors (16),inf  Inferno,LPL Pro League Season 11
12/10/22,DGG (3),Grayhound (16),anc  Ancient,ESL Australia & NZ Championship Season 15
12/10/22,Grayhound (16),DGG (6),vtg  Vertigo,ESL Australia & NZ Championship Season 15
12/10/22,SAW (16),ECLOT (14),inf  Inferno,Elisa Invitational Fall 2022
12/10/22,ECLOT (7),SAW (16),vtg  Vertigo,Elisa Invitational Fall 2022
12/10/22,NAVI Junior (12),NeedDOCTOR (16),ovp  Overpass,CCT South Europe Series 1
12/10/22,NeedDOCTOR (16),NAVI Junior (8),mrg  Mirage,CCT South Europe Series 1
12/10/22,fnatic Rising (22),IKLA (18),mrg  Mirage,CCT North Europe Series 1
12/10/22,IKLA (3),fnatic Rising (16),vtg  Vertigo,CCT North Europe Series 1
12/10/22,yellow (6),Antic (16),vtg  Vertigo,LPL Pro League Season 11
12/10/22,Antic (16),yellow (14),d2  Dust2,LPL Pro League Season 11
12/10/22,VERTEX (16),Rooster (10),inf  Inferno,ESL Australia & NZ Championship Season 15
12/10/22,Rooster (14),VERTEX (16),vtg  Vertigo,ESL Australia & NZ Championship Season 15
12/10/22,X13 (16),Eros (13),nuke  Nuke,ESEA Advanced Season 42 North America
12/10/22,X13 (7),Eros (16),vtg  Vertigo,ESEA Advanced Season 42 North America
12/10/22,Eros (14),X13 (16),inf  Inferno,ESEA Advanced Season 42 North America
11/10/22,NeedDOCTOR (16),Zero Tenacity (12),mrg  Mirage,Jaxi League Balkan Series 2022
11/10/22,Zero Tenacity (14),NeedDOCTOR (16),inf  Inferno,Jaxi League Balkan Series 2022
11/10/22,Monte (16),BLINK (9),d2  Dust2,CCT South Europe Series 1
11/10/22,BLINK (5),Monte (16),mrg  Mirage,CCT South Europe Series 1
11/10/22,Illuminar (6),PACT (16),nuke  Nuke,CCT Central Europe Series 3 Closed Qualifier
11/10/22,PACT (14),Illuminar (16),d2  Dust2,CCT Central Europe Series 3 Closed Qualifier
11/10/22,Illuminar (10),PACT (16),anc  Ancient,CCT Central Europe Series 3 Closed Qualifier
11/10/22,SC (16),HAVU (9),anc  Ancient,CCT North Europe Series 1
11/10/22,SC (7),HAVU (16),nuke  Nuke,CCT North Europe Series 1
11/10/22,HAVU (14),SC (16),d2  Dust2,CCT North Europe Series 1
11/10/22,HONORIS (19),eSuba (16),inf  Inferno,CCT Central Europe Series 3 Closed Qualifier
11/10/22,eSuba (10),HONORIS (16),nuke  Nuke,CCT Central Europe Series 3 Closed Qualifier
11/10/22,IKLA (16),Into the Breach (14),inf  Inferno,Elisa Invitational Fall 2022
11/10/22,Into the Breach (13),IKLA (16),mrg  Mirage,Elisa Invitational Fall 2022
11/10/22,IKLA (9),Into the Breach (16),ovp  Overpass,Elisa Invitational Fall 2022
11/10/22,ONYX (10),allStars (16),inf  Inferno,Jaxi League Balkan Series 2022
11/10/22,allStars (16),ONYX (12),mrg  Mirage,Jaxi League Balkan Series 2022
11/10/22,Copenhagen Flames (16),NAVI Junior (7),vtg  Vertigo,CCT South Europe Series 1
11/10/22,Copenhagen Flames (16),NAVI Junior (5),d2  Dust2,CCT South Europe Series 1
11/10/22,NAVI Junior (16),Copenhagen Flames (6),anc  Ancient,CCT South Europe Series 1
11/10/22,Tricked (16),9INE (7),mrg  Mirage,CCT North Europe Series 1
11/10/22,9INE (13),Tricked (16),vtg  Vertigo,CCT North Europe Series 1
11/10/22,Nigma Galaxy (3),HONORIS (16),anc  Ancient,CCT Central Europe Series 3 Closed Qualifier
11/10/22,HONORIS (16),Nigma Galaxy (3),inf  Inferno,CCT Central Europe Series 3 Closed Qualifier
11/10/22,ex-Finest (22),Sprout (19),mrg  Mirage,Elisa Invitational Fall 2022
11/10/22,Sprout (16),ex-Finest (10),vtg  Vertigo,Elisa Invitational Fall 2022
