Date,Team1,Team2,Map,Event
10/4/22,Endpoint (16),Into the Breach (6),inf  Inferno,ESL Premiership Spring 2022
10/4/22,MASONIC (20),Los Reyes (22),vtg  Vertigo,POWER Ligaen Season 19 Finals
10/4/22,Los Reyes (14),MASONIC (16),nuke  Nuke,POWER Ligaen Season 19 Finals
10/4/22,MASONIC (3),Los Reyes (16),inf  Inferno,POWER Ligaen Season 19 Finals
9/4/22,B4 (16),SWS (12),d2  Dust2,ESEA Spring 2022 Cash Cup 2 South America
9/4/22,SWS (13),B4 (16),vtg  Vertigo,ESEA Spring 2022 Cash Cup 2 South America
9/4/22,UNO MILLE (16),FURIA Academy (7),nuke  Nuke,ESEA Spring 2022 Cash Cup 2 South America
9/4/22,FURIA Academy (16),UNO MILLE (12),mrg  Mirage,ESEA Spring 2022 Cash Cup 2 South America
9/4/22,UNO MILLE (16),FURIA Academy (11),inf  Inferno,ESEA Spring 2022 Cash Cup 2 South America
9/4/22,Datakrigerne (7),VOID (16),ovp  Overpass,Komplett Norway Cup 2022
9/4/22,VOID (10),Datakrigerne (16),inf  Inferno,Komplett Norway Cup 2022
9/4/22,Datakrigerne (5),VOID (16),anc  Ancient,Komplett Norway Cup 2022
9/4/22,FaZe (19),FURIA (16),mrg  Mirage,ESL Pro League Season 15
9/4/22,FURIA (13),FaZe (16),inf  Inferno,ESL Pro League Season 15
9/4/22,FOXED (12),Oilers (16),ovp  Overpass,Komplett Norway Cup 2022
9/4/22,Oilers (16),FOXED (3),nuke  Nuke,Komplett Norway Cup 2022
9/4/22,cowana (16),ALTERNATE aTTaX (13),inf  Inferno,Fragster League Season 1
9/4/22,ALTERNATE aTTaX (8),cowana (16),d2  Dust2,Fragster League Season 1
9/4/22,BLVKHVND (13),Endpoint (16),anc  Ancient,ESL Premiership Spring 2022
9/4/22,BLVKHVND (16),Endpoint (13),d2  Dust2,ESL Premiership Spring 2022
9/4/22,Endpoint (16),BLVKHVND (10),vtg  Vertigo,ESL Premiership Spring 2022
9/4/22,ENCE (16),Ninjas in Pyjamas (14),anc  Ancient,ESL Pro League Season 15
9/4/22,Ninjas in Pyjamas (10),ENCE (16),nuke  Nuke,ESL Pro League Season 15
9/4/22,SSP (16),Entropy (10),mrg  Mirage,Fragster League Season 1
9/4/22,Entropy (12),SSP (16),inf  Inferno,Fragster League Season 1
9/4/22,SSP (14),Entropy (16),ovp  Overpass,Fragster League Season 1
9/4/22,VOID (16),Bitfix (2),anc  Ancient,Komplett Norway Cup 2022
9/4/22,VOID (13),Bitfix (16),inf  Inferno,Komplett Norway Cup 2022
9/4/22,Bitfix (7),VOID (16),vtg  Vertigo,Komplett Norway Cup 2022
9/4/22,FOXED (16),Metizport (5),anc  Ancient,Komplett Norway Cup 2022
9/4/22,Metizport (16),FOXED (9),inf  Inferno,Komplett Norway Cup 2022
9/4/22,FOXED (16),Metizport (7),ovp  Overpass,Komplett Norway Cup 2022
9/4/22,FAMBIT (12),Into the Breach (16),inf  Inferno,ESL Premiership Spring 2022
9/4/22,Into the Breach (16),FAMBIT (13),ovp  Overpass,ESL Premiership Spring 2022
9/4/22,Vanir (7),Datakrigerne (16),ovp  Overpass,Komplett Norway Cup 2022
9/4/22,Datakrigerne (16),Vanir (6),vtg  Vertigo,Komplett Norway Cup 2022
9/4/22,Way2Game (7),Oilers (16),ovp  Overpass,Komplett Norway Cup 2022
9/4/22,Oilers (16),Way2Game (12),mrg  Mirage,Komplett Norway Cup 2022
8/4/22,SSP (7),cowana (16),anc  Ancient,Fragster League Season 1
8/4/22,cowana (16),SSP (7),inf  Inferno,Fragster League Season 1
8/4/22,Into the Breach (13),Sangal (16),mrg  Mirage,ESL Challenger League Season 40 Europe Relegation
8/4/22,Sangal (16),Into the Breach (11),vtg  Vertigo,ESL Challenger League Season 40 Europe Relegation
8/4/22,Into the Breach (16),Sangal (14),ovp  Overpass,ESL Challenger League Season 40 Europe Relegation
8/4/22,SINNERS (16),FAMBIT (7),vtg  Vertigo,ESL Challenger League Season 40 Europe Relegation
8/4/22,FAMBIT (10),SINNERS (16),mrg  Mirage,ESL Challenger League Season 40 Europe Relegation
8/4/22,FaZe (16),Natus Vincere (12),d2  Dust2,ESL Pro League Season 15
8/4/22,Natus Vincere (11),FaZe (16),inf  Inferno,ESL Pro League Season 15
8/4/22,ALTERNATE aTTaX (16),Entropy (12),ovp  Overpass,Fragster League Season 1
8/4/22,Entropy (10),ALTERNATE aTTaX (16),inf  Inferno,Fragster League Season 1
8/4/22,ALTERNATE aTTaX (23),Entropy (25),nuke  Nuke,Fragster League Season 1
