Date,Team1,Team2,Map,Event
28/8/21,9z (7),Bravos (16),anc  Ancient,Liga Gamers Club 2021 Serie A August Cup
28/8/21,Bravos (14),9z (16),nuke  Nuke,Liga Gamers Club 2021 Serie A August Cup
28/8/21,Paquetá (16),MEGAZORD (8),nuke  Nuke,Liga Gamers Club 2021 Serie A August Cup
28/8/21,Paquetá (16),MEGAZORD (19),mrg  Mirage,Liga Gamers Club 2021 Serie A August Cup
28/8/21,MEGAZORD (5),Paquetá (16),ovp  Overpass,Liga Gamers Club 2021 Serie A August Cup
28/8/21,Malvinas (7),Boca Juniors (16),anc  Ancient,Alpha Pro League 2021
28/8/21,Malvinas (14),Boca Juniors (16),inf  Inferno,Alpha Pro League 2021
27/8/21,Rehl (2),Bravos (16),d2  Dust2,Liga Gamers Club 2021 Serie A August Cup
27/8/21,Bravos (16),Rehl (14),vtg  Vertigo,Liga Gamers Club 2021 Serie A August Cup
27/8/21,Paquetá (16),INTZ (9),mrg  Mirage,Liga Gamers Club 2021 Serie A August Cup
27/8/21,INTZ (12),Paquetá (16),nuke  Nuke,Liga Gamers Club 2021 Serie A August Cup
27/8/21,PR Stars (9),SWS (16),inf  Inferno,CBCS Retake Series 2021 Season 2
27/8/21,PR Stars (16),SWS (13),nuke  Nuke,CBCS Retake Series 2021 Season 2
27/8/21,SWS (22),PR Stars (20),d2  Dust2,CBCS Retake Series 2021 Season 2
27/8/21,MOUZ (8),FaZe (16),inf  Inferno,ESL Pro League Season 14
27/8/21,MOUZ (16),FaZe (7),anc  Ancient,ESL Pro League Season 14
27/8/21,FaZe (16),MOUZ (14),ovp  Overpass,ESL Pro League Season 14
27/8/21,LDLC (16),WonderKids (5),mrg  Mirage,Fantasyexpo EU Champions Fall 2021 France Closed Qualifier
27/8/21,LDLC (16),WonderKids (7),inf  Inferno,Fantasyexpo EU Champions Fall 2021 France Closed Qualifier
27/8/21,NLG (7),Sprout (16),anc  Ancient,Fantasyexpo EU Champions Fall 2021 DACH Closed Qualifier
27/8/21,NLG (13),Sprout (16),d2  Dust2,Fantasyexpo EU Champions Fall 2021 DACH Closed Qualifier
27/8/21,Sprout (14),NLG (16),mrg  Mirage,Fantasyexpo EU Champions Fall 2021 DACH Closed Qualifier
27/8/21,Young Ninjas (16),fnatic Rising (3),anc  Ancient,WePlay Academy League Season 1 Finals
27/8/21,fnatic Rising (3),Young Ninjas (16),ovp  Overpass,WePlay Academy League Season 1 Finals
27/8/21,Spirit Academy (12),AGO (16),vtg  Vertigo,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier
27/8/21,AGO (16),Spirit Academy (10),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 3 Closed Qualifier
27/8/21,Galaxy Racer (7),GamerLegion (16),anc  Ancient,Pelaajat Series Fall 2021
27/8/21,Kuruma (5),DBL PONEY (16),vtg  Vertigo,Fantasyexpo EU Champions Fall 2021 France Closed Qualifier
27/8/21,DBL PONEY (16),Kuruma (0),d2  Dust2,Fantasyexpo EU Champions Fall 2021 France Closed Qualifier
27/8/21,fnatic (12),Natus Vincere (16),nuke  Nuke,ESL Pro League Season 14
27/8/21,Natus Vincere (22),fnatic (19),ovp  Overpass,ESL Pro League Season 14
27/8/21,9INE (1),Galaxy Racer (16),inf  Inferno,Pelaajat Series Fall 2021
27/8/21,POGGERZ (16),vSlash (13),vtg  Vertigo,Calyx Dune Cup Fall 2021 - BLAST Premier Qualifier
27/8/21,vSlash (8),POGGERZ (16),mrg  Mirage,Calyx Dune Cup Fall 2021 - BLAST Premier Qualifier
27/8/21,GORILLAZ (16),GamerLegion (12),nuke  Nuke,Pelaajat Series Fall 2021
27/8/21,Apeks (16),KOVA (3),inf  Inferno,Pinnacle Fall Series 1 Regionals
27/8/21,KOVA (16),Apeks (19),anc  Ancient,Pinnacle Fall Series 1 Regionals
27/8/21,Apeks (10),KOVA (16),mrg  Mirage,Pinnacle Fall Series 1 Regionals
27/8/21,MOUZ NXT (16),BIG Academy (10),anc  Ancient,WePlay Academy League Season 1 Finals
27/8/21,MOUZ NXT (16),BIG Academy (10),d2  Dust2,WePlay Academy League Season 1 Finals
27/8/21,Fiend (16),1WIN (11),d2  Dust2,European Development Championship 5
27/8/21,1WIN (14),Fiend (16),mrg  Mirage,European Development Championship 5
27/8/21,TYLOO (16),CatEvil (9),anc  Ancient,Douyu Fall Cup 2021 - BLAST Premier Qualifier
27/8/21,Evil Geniuses (8),BIG (16),d2  Dust2,ESL Pro League Season 14
27/8/21,Evil Geniuses (9),BIG (16),nuke  Nuke,ESL Pro League Season 14
27/8/21,B8 (7),1WIN (16),nuke  Nuke,European Development Championship 5
27/8/21,Falcons (16),Alpha (6),d2  Dust2,Calyx Dune Cup Fall 2021 - BLAST Premier Qualifier
27/8/21,Alpha (9),Falcons (16),mrg  Mirage,Calyx Dune Cup Fall 2021 - BLAST Premier Qualifier
27/8/21,Galaxy Racer (16),SJ (7),ovp  Overpass,Pinnacle Fall Series 1 Regionals
27/8/21,SJ (9),Galaxy Racer (16),inf  Inferno,Pinnacle Fall Series 1 Regionals
