Date,Team1,Team2,Map,Event
31/10/21,9z Academy (8),Boca Juniors (16),d2  Dust2,La Liga Pro 2021 Clausura South
30/10/21,Furious (12),Leviatan (16),ovp  Overpass,La Liga Pro 2021 Clausura South
30/10/21,Furious (3),Leviatan (16),inf  Inferno,La Liga Pro 2021 Clausura South
30/10/21,Leviatan (5),Furious (16),vtg  Vertigo,La Liga Pro 2021 Clausura South
30/10/21,Ninjas in Pyjamas (16),Astralis (1),inf  Inferno,PGL Major Stockholm 2021
30/10/21,MOUZ (9),FURIA (16),inf  Inferno,PGL Major Stockholm 2021
30/10/21,Young Ninjas (12),StoichkovPeek (16),nuke  Nuke,Ace X Stockholm Open 2021
30/10/21,Young Ninjas (16),StoichkovPeek (9),inf  Inferno,Ace X Stockholm Open 2021
30/10/21,StoichkovPeek (16),Young Ninjas (13),vtg  Vertigo,Ace X Stockholm Open 2021
30/10/21,Natus Vincere (16),Virtus.pro (4),ovp  Overpass,PGL Major Stockholm 2021
30/10/21,0to100 (13),Run or Die (16),inf  Inferno,CEE Champions 2021
30/10/21,Run or Die (19),0to100 (15),mrg  Mirage,CEE Champions 2021
30/10/21,0to100 (16),Run or Die (6),d2  Dust2,CEE Champions 2021
30/10/21,Vitality (12),Heroic (16),ovp  Overpass,PGL Major Stockholm 2021
30/10/21,Gambit (9),Entropiq (16),vtg  Vertigo,PGL Major Stockholm 2021
30/10/21,UNGENTIUM (3),Wisla Krakow (16),ovp  Overpass,ESL Polish Championship Autumn 2021 Play-In
30/10/21,Wisla Krakow (16),UNGENTIUM (6),inf  Inferno,ESL Polish Championship Autumn 2021 Play-In
30/10/21,ENCE (8),Liquid (16),d2  Dust2,PGL Major Stockholm 2021
30/10/21,Project Eversio (12),EC Brugge (16),mrg  Mirage,ESL Proximus Benelux Winter Championship 2021 Finals
30/10/21,Project Eversio (14),EC Brugge (16),vtg  Vertigo,ESL Proximus Benelux Winter Championship 2021 Finals
30/10/21,Lilmix (8),StoichkovPeek (16),inf  Inferno,Ace X Stockholm Open 2021
30/10/21,StoichkovPeek (16),Lilmix (2),ovp  Overpass,Ace X Stockholm Open 2021
30/10/21,FaZe (7),G2 (16),mrg  Mirage,PGL Major Stockholm 2021
30/10/21,Copenhagen Flames (16),Evil Geniuses (2),nuke  Nuke,PGL Major Stockholm 2021
30/10/21,4glory (8),BLUEJAYS (16),mrg  Mirage,CEE Champions 2021
30/10/21,4glory (16),BLUEJAYS (8),anc  Ancient,CEE Champions 2021
30/10/21,BLUEJAYS (16),4glory (11),inf  Inferno,CEE Champions 2021
30/10/21,PACT (16),ESCA (7),inf  Inferno,ESL Polish Championship Autumn 2021 Play-In
30/10/21,ESCA (7),PACT (16),nuke  Nuke,ESL Polish Championship Autumn 2021 Play-In
30/10/21,Astralis (16),FURIA (10),inf  Inferno,PGL Major Stockholm 2021
30/10/21,Ninjas in Pyjamas (16),MOUZ (12),inf  Inferno,PGL Major Stockholm 2021
30/10/21,iNation (14),Young Ninjas (16),anc  Ancient,Ace X Stockholm Open 2021
30/10/21,Young Ninjas (14),iNation (16),inf  Inferno,Ace X Stockholm Open 2021
30/10/21,iNation (9),Young Ninjas (16),ovp  Overpass,Ace X Stockholm Open 2021
30/10/21,Natus Vincere (16),Heroic (11),anc  Ancient,PGL Major Stockholm 2021
30/10/21,Virtus.pro (16),Vitality (14),inf  Inferno,PGL Major Stockholm 2021
30/10/21,Project Eversio (16),Game Fist (5),mrg  Mirage,ESL Proximus Benelux Winter Championship 2021 Finals
30/10/21,Game Fist (9),Project Eversio (16),nuke  Nuke,ESL Proximus Benelux Winter Championship 2021 Finals
30/10/21,Liquid (9),Entropiq (16),vtg  Vertigo,PGL Major Stockholm 2021
30/10/21,ENCE (7),Gambit (16),ovp  Overpass,PGL Major Stockholm 2021
30/10/21,G2 (16),Copenhagen Flames (11),anc  Ancient,PGL Major Stockholm 2021
30/10/21,FaZe (16),Evil Geniuses (6),d2  Dust2,PGL Major Stockholm 2021
30/10/21,LowLandLions (7),EC Brugge (16),mrg  Mirage,ESL Proximus Benelux Winter Championship 2021 Finals
30/10/21,EC Brugge (16),LowLandLions (14),anc  Ancient,ESL Proximus Benelux Winter Championship 2021 Finals
30/10/21,Stone (13),River Plate (16),inf  Inferno,La Liga Pro 2021 Clausura South
30/10/21,River Plate (16),Stone (10),ovp  Overpass,La Liga Pro 2021 Clausura South
29/10/21,Santos (9),Isurus (16),ovp  Overpass,La Liga Pro 2021 Clausura South
29/10/21,Isurus (16),Santos (3),inf  Inferno,La Liga Pro 2021 Clausura South
29/10/21,REZIST (16),SSP (10),inf  Inferno,ESL Meisterschaft Autumn 2021
29/10/21,SSP (13),REZIST (16),ovp  Overpass,ESL Meisterschaft Autumn 2021
