Date,Team1,Team2,Map,Event
17/3/22,Sharks (6),Case (16),inf  Inferno,Aorus League 2022 Season 1 Brazil
17/3/22,Case (16),Sharks (13),nuke  Nuke,Aorus League 2022 Season 1 Brazil
17/3/22,Isurus (16),FURIA Academy (14),d2  Dust2,Aorus League 2022 Season 1 Brazil
17/3/22,FURIA Academy (10),Isurus (16),ovp  Overpass,Aorus League 2022 Season 1 Brazil
17/3/22,FaZe (18),Outsiders (22),d2  Dust2,ESL Pro League Season 15
17/3/22,Outsiders (16),FaZe (8),inf  Inferno,ESL Pro League Season 15
17/3/22,00NATION (7),BLUEJAYS (16),d2  Dust2,Pinnacle Cup III
17/3/22,BLUEJAYS (16),00NATION (9),ovp  Overpass,Pinnacle Cup III
17/3/22,00NATION (16),BLUEJAYS (11),mrg  Mirage,Pinnacle Cup III
17/3/22,Sprout (12),FURIA (16),mrg  Mirage,ESL Pro League Season 15
17/3/22,FURIA (16),Sprout (11),anc  Ancient,ESL Pro League Season 15
17/3/22,Copenhagen Flames (16),Young Ninjas (4),mrg  Mirage,Pinnacle Cup III
17/3/22,Young Ninjas (7),Copenhagen Flames (16),nuke  Nuke,Pinnacle Cup III
17/3/22,ECSTATIC (16),SKADE (9),inf  Inferno,Thunderpick Bitcoin Series 1
17/3/22,ECSTATIC (13),SKADE (16),ovp  Overpass,Thunderpick Bitcoin Series 1
17/3/22,ECSTATIC (16),SKADE (12),nuke  Nuke,Thunderpick Bitcoin Series 1
17/3/22,SINNERS (4),Finest (16),mrg  Mirage,Pinnacle Cup III
17/3/22,Finest (16),SINNERS (12),inf  Inferno,Pinnacle Cup III
17/3/22,ENCE (16),Vitality (11),d2  Dust2,ESL Pro League Season 15
17/3/22,Vitality (8),ENCE (16),mrg  Mirage,ESL Pro League Season 15
17/3/22,Dynasty (10),Sanguine (16),mrg  Mirage,ESL Australia & NZ Championship Season 14
17/3/22,Dynasty (16),Sanguine (12),inf  Inferno,ESL Australia & NZ Championship Season 14
17/3/22,Sanguine (16),Dynasty (14),vtg  Vertigo,ESL Australia & NZ Championship Season 14
17/3/22,MAD Lions (10),Endpoint (16),anc  Ancient,Pinnacle Cup III
17/3/22,Endpoint (14),MAD Lions (16),inf  Inferno,Pinnacle Cup III
17/3/22,MAD Lions (13),Endpoint (16),mrg  Mirage,Pinnacle Cup III
17/3/22,K23 (16),Copenhagen Flames (14),ovp  Overpass,Thunderpick Bitcoin Series 1
17/3/22,K23 (12),Copenhagen Flames (16),nuke  Nuke,Thunderpick Bitcoin Series 1
17/3/22,Copenhagen Flames (14),K23 (16),mrg  Mirage,Thunderpick Bitcoin Series 1
17/3/22,Nut-E (16),Hysteria (6),inf  Inferno,ESL Australia & NZ Championship Season 14
17/3/22,Hysteria (3),Nut-E (16),d2  Dust2,ESL Australia & NZ Championship Season 14
17/3/22,Nut-E (15),Hysteria (19),ovp  Overpass,ESL Australia & NZ Championship Season 14
17/3/22,Strife (6),MIBR (16),d2  Dust2,ESL Challenger League Season 40 North America
17/3/22,MIBR (16),Strife (5),ovp  Overpass,ESL Challenger League Season 40 North America
17/3/22,BHOP (5),TeamOne (16),mrg  Mirage,ESL Challenger League Season 40 North America
17/3/22,TeamOne (16),BHOP (7),ovp  Overpass,ESL Challenger League Season 40 North America
17/3/22,Isurus (16),Meta (14),mrg  Mirage,Aorus League 2022 Season 1 Brazil
17/3/22,Meta (4),Isurus (16),nuke  Nuke,Aorus League 2022 Season 1 Brazil
17/3/22,Isurus (7),Meta (16),anc  Ancient,Aorus League 2022 Season 1 Brazil
16/3/22,VELOX (16),Panthers (5),inf  Inferno,RTP Arena Spring Cup 2022 Closed Qualifier
16/3/22,Panthers (16),VELOX (12),anc  Ancient,RTP Arena Spring Cup 2022 Closed Qualifier
16/3/22,VELOX (16),Panthers (13),nuke  Nuke,RTP Arena Spring Cup 2022 Closed Qualifier
16/3/22,Sharks (16),UNO MILLE (9),anc  Ancient,Aorus League 2022 Season 1 Brazil
16/3/22,UNO MILLE (11),Sharks (16),inf  Inferno,Aorus League 2022 Season 1 Brazil
16/3/22,Sharks (11),UNO MILLE (16),nuke  Nuke,Aorus League 2022 Season 1 Brazil
16/3/22,FURIA (16),Outsiders (7),vtg  Vertigo,ESL Pro League Season 15
16/3/22,FURIA (16),Outsiders (8),ovp  Overpass,ESL Pro League Season 15
16/3/22,Outsiders (16),FURIA (14),mrg  Mirage,ESL Pro League Season 15
16/3/22,00NATION (16),Gravity 0 (10),anc  Ancient,RTP Arena Spring Cup 2022 Closed Qualifier
16/3/22,00NATION (25),Gravity 0 (21),ovp  Overpass,RTP Arena Spring Cup 2022 Closed Qualifier
