Date,Team1,Team2,Map,Event
9/3/22,Strive in chaos (16),garTi (14),mrg  Mirage,RES Season 2
9/3/22,garTi (16),Strive in chaos (8),vtg  Vertigo,RES Season 2
9/3/22,SKADE (16),Eternal Fire (5),d2  Dust2,Pinnacle Winter Series 3
9/3/22,Eternal Fire (16),SKADE (19),inf  Inferno,Pinnacle Winter Series 3
9/3/22,ECLOT (16),Wisla Krakow (19),mrg  Mirage,Pinnacle Winter Series 3
9/3/22,Wisla Krakow (16),ECLOT (10),inf  Inferno,Pinnacle Winter Series 3
9/3/22,ECLOT (16),Wisla Krakow (4),ovp  Overpass,Pinnacle Winter Series 3
9/3/22,Looking For Org (12),G2 (16),inf  Inferno,ESL Pro League Season 15
9/3/22,G2 (16),Looking For Org (5),d2  Dust2,ESL Pro League Season 15
9/3/22,Astralis Talent (16),Tricked (11),ovp  Overpass,Pinnacle Winter Series 3
9/3/22,Tricked (16),Astralis Talent (4),vtg  Vertigo,Pinnacle Winter Series 3
9/3/22,Astralis Talent (16),Tricked (7),nuke  Nuke,Pinnacle Winter Series 3
9/3/22,UNGENTIUM (16),GamerLegion (14),anc  Ancient,Pinnacle Winter Series 3
9/3/22,UNGENTIUM (16),GamerLegion (12),mrg  Mirage,Pinnacle Winter Series 3
9/3/22,GamerLegion (16),UNGENTIUM (14),inf  Inferno,Pinnacle Winter Series 3
9/3/22,Bandits (16),Nut-E (2),mrg  Mirage,LPL Pro League Season 10
9/3/22,Nut-E (11),Bandits (16),inf  Inferno,LPL Pro League Season 10
9/3/22,ALTERNATE aTTaX (13),Into the Breach (16),inf  Inferno,Pinnacle Winter Series 3
9/3/22,Into the Breach (7),ALTERNATE aTTaX (16),ovp  Overpass,Pinnacle Winter Series 3
9/3/22,ALTERNATE aTTaX (14),Into the Breach (16),nuke  Nuke,Pinnacle Winter Series 3
9/3/22,EC Brugge (16),Young Ninjas (8),vtg  Vertigo,Pinnacle Winter Series 3
9/3/22,Young Ninjas (8),EC Brugge (16),nuke  Nuke,Pinnacle Winter Series 3
9/3/22,EC Brugge (7),Young Ninjas (16),inf  Inferno,Pinnacle Winter Series 3
9/3/22,Kanga (9),Dynasty (16),vtg  Vertigo,LPL Pro League Season 10
9/3/22,ATK (16),paiN (12),anc  Ancient,ESL Challenger League Season 40 North America
9/3/22,paiN (14),ATK (16),mrg  Mirage,ESL Challenger League Season 40 North America
9/3/22,Eros (2),MIBR (16),d2  Dust2,ESL Challenger League Season 40 North America
9/3/22,MIBR (16),Eros (8),vtg  Vertigo,ESL Challenger League Season 40 North America
8/3/22,SINNERS (13),SKADE (16),mrg  Mirage,ESL Challenger League Season 40 Europe
8/3/22,SINNERS (14),SKADE (16),ovp  Overpass,ESL Challenger League Season 40 Europe
8/3/22,SKADE (8),SINNERS (16),inf  Inferno,ESL Challenger League Season 40 Europe
8/3/22,SAW (12),Finest (16),inf  Inferno,ESL Challenger League Season 40 Europe
8/3/22,SAW (16),Finest (5),vtg  Vertigo,ESL Challenger League Season 40 Europe
8/3/22,Finest (16),SAW (14),anc  Ancient,ESL Challenger League Season 40 Europe
8/3/22,garTi (14),4glory (16),anc  Ancient,RES Season 2
8/3/22,garTi (7),4glory (16),vtg  Vertigo,RES Season 2
8/3/22,4glory (5),garTi (16),mrg  Mirage,RES Season 2
8/3/22,Wisla Krakow (13),MOUZ NXT (16),inf  Inferno,Pinnacle Winter Series 3
8/3/22,MOUZ NXT (16),Wisla Krakow (5),nuke  Nuke,Pinnacle Winter Series 3
8/3/22,Tricked (14),Apeks (16),inf  Inferno,Pinnacle Winter Series 3
8/3/22,Tricked (10),Apeks (16),mrg  Mirage,Pinnacle Winter Series 3
8/3/22,Apeks (17),Tricked (19),nuke  Nuke,Pinnacle Winter Series 3
8/3/22,Endpoint (6),SKADE (16),inf  Inferno,Pinnacle Winter Series 3
8/3/22,SKADE (16),Endpoint (13),d2  Dust2,Pinnacle Winter Series 3
8/3/22,proWince (2),BLUEJAYS (16),mrg  Mirage,RES Season 2
8/3/22,BLUEJAYS (16),proWince (2),inf  Inferno,RES Season 2
8/3/22,Eternal Fire (16),GamerLegion (7),vtg  Vertigo,Pinnacle Winter Series 3
8/3/22,GamerLegion (10),Eternal Fire (16),inf  Inferno,Pinnacle Winter Series 3
8/3/22,Astralis Talent (16),Young Ninjas (8),ovp  Overpass,Pinnacle Winter Series 3
8/3/22,Young Ninjas (23),Astralis Talent (25),vtg  Vertigo,Pinnacle Winter Series 3
