Date,Team1,Team2,Map,Event
28/11/22,Chetz (16),Viperio (11),vtg  Vertigo,ESL Premiership Autumn 2022
28/11/22,Viperio (16),Chetz (11),anc  Ancient,ESL Premiership Autumn 2022
28/11/22,Movistar Riders (13),BLUEJAYS (16),mrg  Mirage,ESL Challenger League Season 43 Europe
28/11/22,eSuba (8),Illuminar (16),vtg  Vertigo,CCT North Europe Series 2
28/11/22,B4 Academy (6),WINDINGO (16),nuke  Nuke,CCT South America Series 3
28/11/22,B4 Academy (5),WINDINGO (16),d2  Dust2,CCT South America Series 3
28/11/22,WINDINGO (21),B4 Academy (25),mrg  Mirage,CCT South America Series 3
28/11/22,EYEBALLERS (16),OnlineBOTS (10),mrg  Mirage,CCT Central Europe Series 4 Closed Qualifier
28/11/22,OnlineBOTS (10),EYEBALLERS (16),inf  Inferno,CCT Central Europe Series 4 Closed Qualifier
28/11/22,ECLOT (10),AGO (16),mrg  Mirage,CCT North Europe Series 2
28/11/22,AGO (16),ECLOT (6),inf  Inferno,CCT North Europe Series 2
28/11/22,HONORIS (14),500 (16),inf  Inferno,Epic GOCL Season 2
28/11/22,500 (16),HONORIS (10),nuke  Nuke,Epic GOCL Season 2
28/11/22,ARCRED (5),Spirit Academy (16),nuke  Nuke,SCL Season 7
28/11/22,Spirit Academy (16),ARCRED (4),mrg  Mirage,SCL Season 7
28/11/22,Corinthians Academy (13),ex-Daotsu (16),nuke  Nuke,CCT South America Series 3
28/11/22,ex-Daotsu (16),Corinthians Academy (7),ovp  Overpass,CCT South America Series 3
28/11/22,Apeks (19),Astralis Talent (16),ovp  Overpass,CCT Central Europe Series 4 Closed Qualifier
28/11/22,Astralis Talent (14),Apeks (16),mrg  Mirage,CCT Central Europe Series 4 Closed Qualifier
28/11/22,Tricked (16),GenOne (5),anc  Ancient,Thunderpick Bitcoin Series 2
28/11/22,Wolsung (7),ALTERNATE aTTaX (16),anc  Ancient,CCT Central Europe Series 4 Closed Qualifier
28/11/22,ALTERNATE aTTaX (16),Wolsung (11),inf  Inferno,CCT Central Europe Series 4 Closed Qualifier
28/11/22,Falcons (23),ECSTATIC (25),nuke  Nuke,CCT North Europe Series 2
28/11/22,ECSTATIC (16),Falcons (14),ovp  Overpass,CCT North Europe Series 2
28/11/22,PGE Turow (9),Astralis Talent (16),inf  Inferno,CCT Central Europe Series 4 Closed Qualifier
28/11/22,Astralis Talent (16),PGE Turow (7),nuke  Nuke,CCT Central Europe Series 4 Closed Qualifier
28/11/22,Apeks (19),LDLC (17),d2  Dust2,CCT Central Europe Series 4 Closed Qualifier
28/11/22,Apeks (16),LDLC (10),vtg  Vertigo,CCT Central Europe Series 4 Closed Qualifier
28/11/22,Apeks (9),LDLC (16),inf  Inferno,CCT Central Europe Series 4 Closed Qualifier
28/11/22,Tricked (16),777 (10),ovp  Overpass,CCT North Europe Series 2
28/11/22,777 (6),Tricked (16),nuke  Nuke,CCT North Europe Series 2
28/11/22,Tricked (5),777 (16),mrg  Mirage,CCT North Europe Series 2
28/11/22,Magic School Bus (13),Red Wolves (16),anc  Ancient,CCT North America Series 2
28/11/22,Red Wolves (16),Magic School Bus (11),mrg  Mirage,CCT North America Series 2
28/11/22,EG Black (11),MIBR (16),ovp  Overpass,ESEA Autumn 2022 Cash Cup 4 North America
28/11/22,EG Black (4),MIBR (16),vtg  Vertigo,ESEA Autumn 2022 Cash Cup 4 North America
28/11/22,MIBR (14),EG Black (16),inf  Inferno,ESEA Autumn 2022 Cash Cup 4 North America
28/11/22,Orion (16),New Threat (10),mrg  Mirage,CCT North America Series 2
28/11/22,Orion (12),New Threat (16),ovp  Overpass,CCT North America Series 2
28/11/22,New Threat (14),Orion (16),nuke  Nuke,CCT North America Series 2
28/11/22,Complexity (16),ATK (8),anc  Ancient,ESEA Autumn 2022 Cash Cup 4 North America
28/11/22,ATK (6),Complexity (16),ovp  Overpass,ESEA Autumn 2022 Cash Cup 4 North America
28/11/22,Complexity (14),ATK (16),mrg  Mirage,ESEA Autumn 2022 Cash Cup 4 North America
28/11/22,DNA (12),Take Charge (16),nuke  Nuke,CCT North America Series 2
28/11/22,Take Charge (16),DNA (6),inf  Inferno,CCT North America Series 2
28/11/22,X13 (3),Take Flyte (16),vtg  Vertigo,CCT North America Series 2
28/11/22,Take Flyte (16),X13 (7),nuke  Nuke,CCT North America Series 2
27/11/22,ONYX Talents (3),Sprout (16),vtg  Vertigo,ESL Meisterschaft Autumn 2022
27/11/22,Sprout (16),ONYX Talents (10),inf  Inferno,ESL Meisterschaft Autumn 2022
27/11/22,Complexity (16),EG Black (11),ovp  Overpass,ESEA Autumn 2022 Cash Cup 4 North America
