Date,Team1,Team2,Map,Event
22/10/22,Monte (10),ALTERNATE aTTaX (16),anc  Ancient,CCT South Europe Series 1
22/10/22,ALTERNATE aTTaX (8),Monte (16),mrg  Mirage,CCT South Europe Series 1
22/10/22,Tricked (16),FORZE (7),ovp  Overpass,CCT North Europe Series 1
22/10/22,FORZE (13),Tricked (16),nuke  Nuke,CCT North Europe Series 1
22/10/22,Tricked (14),FORZE (16),inf  Inferno,CCT North Europe Series 1
22/10/22,Wolsung (5),Into the Breach (16),ovp  Overpass,CCT Central Europe Series 3
22/10/22,Wolsung (12),Into the Breach (16),inf  Inferno,CCT Central Europe Series 3
22/10/22,IHC (16),ARAVT (3),ovp  Overpass,ESL Challenger League Season 42 Asia-Pacific
22/10/22,ARAVT (1),IHC (16),inf  Inferno,ESL Challenger League Season 42 Asia-Pacific
22/10/22,IHC (11),ARAVT (16),anc  Ancient,ESL Challenger League Season 42 Asia-Pacific
22/10/22,Genk (16),Stinkdiertjes (11),vtg  Vertigo,ESL Proximus Benelux Season 14 Finals
22/10/22,Stinkdiertjes (9),Genk (16),nuke  Nuke,ESL Proximus Benelux Season 14 Finals
22/10/22,Websterz (17),Copenhagen Flames (19),vtg  Vertigo,CCT South Europe Series 1
22/10/22,Websterz (20),Copenhagen Flames (22),nuke  Nuke,CCT South Europe Series 1
22/10/22,Copenhagen Flames (20),Websterz (22),d2  Dust2,CCT South Europe Series 1
22/10/22,Into the Breach (7),1WIN (16),ovp  Overpass,CCT North Europe Series 1
22/10/22,Into the Breach (12),1WIN (16),d2  Dust2,CCT North Europe Series 1
22/10/22,1WIN (28),Into the Breach (31),nuke  Nuke,CCT North Europe Series 1
22/10/22,UNGENTIUM (16),ONYX (8),mrg  Mirage,CCT Central Europe Series 3
22/10/22,ONYX (9),UNGENTIUM (16),anc  Ancient,CCT Central Europe Series 3
22/10/22,LowLandLions (10),EC Brugge (16),mrg  Mirage,ESL Proximus Benelux Season 14 Finals
22/10/22,EC Brugge (16),LowLandLions (8),anc  Ancient,ESL Proximus Benelux Season 14 Finals
22/10/22,DNG (19),Boca Juniors (17),anc  Ancient,Aorus League 2022 Season 3
22/10/22,DNG (16),Boca Juniors (13),d2  Dust2,Aorus League 2022 Season 3
22/10/22,Meta (13),ARCTIC (16),nuke  Nuke,CBCS Elite League 2022 Season 2
22/10/22,The Union (16),Daotsu (8),d2  Dust2,CBCS Elite League 2022 Season 2
22/10/22,VERTEX (12),00NATION (16),mrg  Mirage,BLAST Premier Fall Showdown 2022 Americas
22/10/22,00NATION (16),VERTEX (11),nuke  Nuke,BLAST Premier Fall Showdown 2022 Americas
22/10/22,Stars Horizon (8),Liberty (16),mrg  Mirage,CBCS Elite League 2022 Season 2
22/10/22,Liberty (16),Stars Horizon (6),anc  Ancient,CBCS Elite League 2022 Season 2
21/10/22,Corinthians (8),INTZ (16),nuke  Nuke,CBCS Elite League 2022 Season 2
21/10/22,Boca Juniors (19),AJF (16),vtg  Vertigo,CBCS Elite League 2022 Season 2
21/10/22,AJF (13),Boca Juniors (16),anc  Ancient,CBCS Elite League 2022 Season 2
21/10/22,Boca Juniors (11),AJF (16),d2  Dust2,CBCS Elite League 2022 Season 2
21/10/22,SWS (14),MOB (16),mrg  Mirage,CBCS Elite League 2022 Season 2
21/10/22,Enterprise (6),HONORIS (16),anc  Ancient,CCT Central Europe Series 3
21/10/22,HONORIS (16),Enterprise (14),inf  Inferno,CCT Central Europe Series 3
21/10/22,Evil Geniuses (8),Fluxo (16),nuke  Nuke,BLAST Premier Fall Showdown 2022 Americas
21/10/22,Fluxo (11),Evil Geniuses (16),mrg  Mirage,BLAST Premier Fall Showdown 2022 Americas
21/10/22,Fluxo (19),Evil Geniuses (17),d2  Dust2,BLAST Premier Fall Showdown 2022 Americas
21/10/22,fnatic Rising (11),ECLOT (16),anc  Ancient,CCT North Europe Series 1
21/10/22,fnatic Rising (16),ECLOT (4),inf  Inferno,CCT North Europe Series 1
21/10/22,ECLOT (16),fnatic Rising (13),vtg  Vertigo,CCT North Europe Series 1
21/10/22,ODDIK (16),LyP (11),nuke  Nuke,CBCS Elite League 2022 Season 2
21/10/22,Rehl (14),Paquetá (16),mrg  Mirage,CBCS Elite League 2022 Season 2
21/10/22,ex-SKADE (5),Spirit (16),nuke  Nuke,CCT South Europe Series 1
21/10/22,Spirit (19),ex-SKADE (17),d2  Dust2,CCT South Europe Series 1
21/10/22,9INE (19),Bad News Eagles (17),mrg  Mirage,ESL Challenger League Season 42 Europe
21/10/22,Bad News Eagles (16),9INE (19),vtg  Vertigo,ESL Challenger League Season 42 Europe
21/10/22,Copenhagen Flames (16),K23 (3),nuke  Nuke,CCT North Europe Series 1
