Date,Team1,Team2,Map,Event
25/11/21,ECSTATIC (17),FORZE (19),inf  Inferno,Pinnacle Fall Series 3
25/11/21,FORZE (11),ECSTATIC (16),anc  Ancient,Pinnacle Fall Series 3
25/11/21,ECSTATIC (11),FORZE (16),d2  Dust2,Pinnacle Fall Series 3
25/11/21,Kanga (14),Dynasty (16),anc  Ancient,ESEA Premier Season 39 Australia
25/11/21,Kanga (9),Dynasty (16),nuke  Nuke,ESEA Premier Season 39 Australia
25/11/21,Dynasty (13),Kanga (16),mrg  Mirage,ESEA Premier Season 39 Australia
25/11/21,VERTEX (16),ex-FURY (14),nuke  Nuke,ESEA Premier Season 39 Australia
25/11/21,ex-FURY (4),VERTEX (16),ovp  Overpass,ESEA Premier Season 39 Australia
25/11/21,ECLOT (16),MASONIC (11),vtg  Vertigo,Pinnacle Fall Series 3
25/11/21,ECLOT (10),MASONIC (16),ovp  Overpass,Pinnacle Fall Series 3
25/11/21,MASONIC (12),ECLOT (16),inf  Inferno,Pinnacle Fall Series 3
25/11/21,Nexus (8),SKADE (16),inf  Inferno,Pinnacle Fall Series 3
25/11/21,SKADE (22),Nexus (20),d2  Dust2,Pinnacle Fall Series 3
25/11/21,Northern Forces (5),Bad News Bears (16),anc  Ancient,ESEA Premier Season 39 North America
25/11/21,Bad News Bears (16),Northern Forces (8),inf  Inferno,ESEA Premier Season 39 North America
25/11/21,Big Chillin (4),paiN (16),nuke  Nuke,ESEA Premier Season 39 North America
25/11/21,paiN (16),Big Chillin (6),vtg  Vertigo,ESEA Premier Season 39 North America
24/11/21,BLINK (16),Nemiga (10),inf  Inferno,ESEA Premier Season 39 Europe
24/11/21,Nemiga (11),BLINK (16),mrg  Mirage,ESEA Premier Season 39 Europe
24/11/21,GODSENT (16),Endpoint (13),anc  Ancient,ESL Pro League Season 15 Conference
24/11/21,Endpoint (16),GODSENT (6),inf  Inferno,ESL Pro League Season 15 Conference
24/11/21,GODSENT (16),Endpoint (8),vtg  Vertigo,ESL Pro League Season 15 Conference
24/11/21,Movistar Riders (16),Anonymo (8),inf  Inferno,ESL Pro League Season 15 Conference
24/11/21,Anonymo (12),Movistar Riders (16),nuke  Nuke,ESL Pro League Season 15 Conference
24/11/21,Movistar Riders (7),Anonymo (16),mrg  Mirage,ESL Pro League Season 15 Conference
24/11/21,Astralis (19),Ninjas in Pyjamas (16),ovp  Overpass,BLAST Premier Fall Final 2021
24/11/21,Ninjas in Pyjamas (7),Astralis (16),nuke  Nuke,BLAST Premier Fall Final 2021
24/11/21,Wisla Krakow (16),FORZE (9),ovp  Overpass,ESEA Premier Season 39 Europe
24/11/21,Wisla Krakow (16),FORZE (13),mrg  Mirage,ESEA Premier Season 39 Europe
24/11/21,FORZE (16),Wisla Krakow (12),nuke  Nuke,ESEA Premier Season 39 Europe
24/11/21,Entropiq (5),GamerLegion (16),nuke  Nuke,ESEA Premier Season 39 Europe
24/11/21,GamerLegion (5),Entropiq (16),vtg  Vertigo,ESEA Premier Season 39 Europe
24/11/21,GamerLegion (16),Entropiq (2),mrg  Mirage,ESEA Premier Season 39 Europe
24/11/21,DBL PONEY (16),Unique (12),ovp  Overpass,Pinnacle Fall Series 3
24/11/21,Unique (12),DBL PONEY (16),vtg  Vertigo,Pinnacle Fall Series 3
24/11/21,MOUZ NXT (16),BLINK (13),anc  Ancient,Pinnacle Fall Series 3
24/11/21,BLINK (11),MOUZ NXT (16),vtg  Vertigo,Pinnacle Fall Series 3
24/11/21,TTC (16),Copenhagen Flames (9),ovp  Overpass,Funspark ULTI 2021 Europe Regional Series 4
24/11/21,Copenhagen Flames (14),TTC (16),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 4
24/11/21,BIG (11),Natus Vincere (16),nuke  Nuke,BLAST Premier Fall Final 2021
24/11/21,Natus Vincere (16),BIG (4),d2  Dust2,BLAST Premier Fall Final 2021
24/11/21,Renegades (8),Extra Salt (16),d2  Dust2,ESL Pro League Season 15 Conference
24/11/21,Extra Salt (16),Renegades (13),inf  Inferno,ESL Pro League Season 15 Conference
24/11/21,Renewal (6),Sprout (16),anc  Ancient,ESL Pro League Season 15 Conference
24/11/21,Sprout (16),Renewal (5),inf  Inferno,ESL Pro League Season 15 Conference
24/11/21,Apeks Rebels (6),Finest (16),ovp  Overpass,Elisa Invitational Winter 2021 Regionals
24/11/21,Apeks Rebels (7),Finest (16),anc  Ancient,Elisa Invitational Winter 2021 Regionals
24/11/21,Finest (14),Apeks Rebels (16),inf  Inferno,Elisa Invitational Winter 2021 Regionals
24/11/21,ECLOT (4),K23 (16),ovp  Overpass,Pinnacle Fall Series 3
24/11/21,K23 (16),ECLOT (10),inf  Inferno,Pinnacle Fall Series 3
