Date,Team1,Team2,Map,Event
31/3/22,Sangal (8),K23 (16),ovp  Overpass,ESEA Advanced Season 40 Europe
31/3/22,Sangal (16),K23 (10),inf  Inferno,ESEA Advanced Season 40 Europe
31/3/22,HEET (19),ECSTATIC (17),anc  Ancient,ESL Challenger League Season 40 Europe
31/3/22,ECSTATIC (16),HEET (8),vtg  Vertigo,ESL Challenger League Season 40 Europe
31/3/22,Wisla Krakow (17),Falcons (19),d2  Dust2,ESL Challenger League Season 40 Europe
31/3/22,1WIN (13),SAW (16),nuke  Nuke,ESL Challenger League Season 40 Europe
31/3/22,EC Brugge (13),LowLandLions (16),nuke  Nuke,betFIRST Elite Series Spring Split 2022
31/3/22,LowLandLions (16),EC Brugge (19),mrg  Mirage,betFIRST Elite Series Spring Split 2022
31/3/22,EC Brugge (6),LowLandLions (16),vtg  Vertigo,betFIRST Elite Series Spring Split 2022
31/3/22,Budapest Five (11),eSuba (16),vtg  Vertigo,Tipsport Bratislava Cup 2022
31/3/22,eSuba (16),Budapest Five (8),mrg  Mirage,Tipsport Bratislava Cup 2022
31/3/22,Young Ninjas (11),Into the Breach (16),vtg  Vertigo,Elisa Invitational Spring 2022 Contenders
31/3/22,Into the Breach (19),Young Ninjas (17),mrg  Mirage,Elisa Invitational Spring 2022 Contenders
31/3/22,Astralis (19),Heroic (22),vtg  Vertigo,ESL Pro League Season 15
31/3/22,Astralis (16),Heroic (19),ovp  Overpass,ESL Pro League Season 15
31/3/22,Heroic (12),Astralis (16),anc  Ancient,ESL Pro League Season 15
31/3/22,SINNERS (16),eSuba (6),ovp  Overpass,Tipsport Bratislava Cup 2022
31/3/22,Sampi (16),Budapest Five (12),inf  Inferno,Tipsport Bratislava Cup 2022
31/3/22,Rare Atom (16),TYLOO (9),inf  Inferno,ESL Challenger League Season 40 Asia-Pacific
31/3/22,TYLOO (13),Rare Atom (16),anc  Ancient,ESL Challenger League Season 40 Asia-Pacific
31/3/22,TYLOO (16),Rare Atom (6),mrg  Mirage,ESL Challenger League Season 40 Asia-Pacific
31/3/22,777 (16),MASONIC (14),anc  Ancient,Elisa Invitational Spring 2022 Contenders
31/3/22,MASONIC (16),777 (5),d2  Dust2,Elisa Invitational Spring 2022 Contenders
31/3/22,777 (16),MASONIC (13),vtg  Vertigo,Elisa Invitational Spring 2022 Contenders
31/3/22,IHC (16),NKT (10),mrg  Mirage,ESL Challenger League Season 40 Asia-Pacific
31/3/22,NKT (7),IHC (16),nuke  Nuke,ESL Challenger League Season 40 Asia-Pacific
31/3/22,TheMongolz (16),CatEvil (1),inf  Inferno,ESL Challenger League Season 40 Asia-Pacific
31/3/22,CatEvil (1),TheMongolz (16),nuke  Nuke,ESL Challenger League Season 40 Asia-Pacific
31/3/22,Complexity (12),AGO (16),vtg  Vertigo,ESL Pro League Season 15
31/3/22,AGO (16),Complexity (11),anc  Ancient,ESL Pro League Season 15
31/3/22,Complexity (16),AGO (11),d2  Dust2,ESL Pro League Season 15
31/3/22,Kanga (16),Hysteria (8),nuke  Nuke,ESL Australia & NZ Championship Season 14
31/3/22,Hysteria (16),Kanga (4),d2  Dust2,ESL Australia & NZ Championship Season 14
31/3/22,Kanga (16),Hysteria (12),ovp  Overpass,ESL Australia & NZ Championship Season 14
31/3/22,CAMO (11),PoP (16),d2  Dust2,ESL Australia & NZ Championship Season 14
31/3/22,PoP (16),CAMO (5),inf  Inferno,ESL Australia & NZ Championship Season 14
31/3/22,Unjustified (16),Big Chillin (10),vtg  Vertigo,ESEA Advanced Season 40 North America
31/3/22,Unjustified (16),Big Chillin (9),mrg  Mirage,ESEA Advanced Season 40 North America
31/3/22,Big Chillin (22),Unjustified (20),inf  Inferno,ESEA Advanced Season 40 North America
31/3/22,ATK (16),Party Astronauts (12),inf  Inferno,ESL Challenger League Season 40 North America
31/3/22,Party Astronauts (16),ATK (7),mrg  Mirage,ESL Challenger League Season 40 North America
31/3/22,ATK (16),Party Astronauts (12),ovp  Overpass,ESL Challenger League Season 40 North America
31/3/22,Limitless (19),InControl (17),anc  Ancient,ESEA Advanced Season 40 North America
31/3/22,Limitless (9),InControl (16),nuke  Nuke,ESEA Advanced Season 40 North America
31/3/22,InControl (11),Limitless (16),inf  Inferno,ESEA Advanced Season 40 North America
31/3/22,Carpe Diem (14),MIBR (16),d2  Dust2,ESL Challenger League Season 40 North America
31/3/22,MIBR (16),Carpe Diem (8),vtg  Vertigo,ESL Challenger League Season 40 North America
31/3/22,Orgless (12),Gaimin Gladiators (16),inf  Inferno,ESL Challenger League Season 40 North America
31/3/22,Gaimin Gladiators (16),Orgless (10),ovp  Overpass,ESL Challenger League Season 40 North America
31/3/22,Strife (10),paiN (16),nuke  Nuke,ESL Challenger League Season 40 North America
