Date,Team1,Team2,Map,Event
30/7/22,Spirit Academy (19),Monte (17),mrg  Mirage,1xBet FRAG Season 9
30/7/22,X (9),ex-4glory (16),vtg  Vertigo,Esport Adria Championship Season 6 Finals
30/7/22,ENCE Academy (5),Young Ninjas (16),ovp  Overpass,WePlay Academy League Season 5
30/7/22,The Union (12),9z (16),d2  Dust2,KaBuM! Challenge Cup 1
30/7/22,9z (25),The Union (22),inf  Inferno,KaBuM! Challenge Cup 1
30/7/22,PROSPECTS (17),Spirit Academy (19),mrg  Mirage,WePlay Academy League Season 5
30/7/22,NAVI Junior (10),PROSPECTS (16),inf  Inferno,WePlay Academy League Season 5
30/7/22,BLINK (14),ex-4glory (16),nuke  Nuke,Esport Adria Championship Season 6 Finals
30/7/22,ex-4glory (16),BLINK (13),mrg  Mirage,Esport Adria Championship Season 6 Finals
30/7/22,TAG (16),EC Kyiv (11),d2  Dust2,1xBet FRAG Season 9
30/7/22,EC Kyiv (16),TAG (9),mrg  Mirage,1xBet FRAG Season 9
30/7/22,TAG (16),EC Kyiv (12),inf  Inferno,1xBet FRAG Season 9
30/7/22,ex-4glory (5),X (16),inf  Inferno,Esport Adria Championship Season 6 Finals
30/7/22,X (16),ex-4glory (12),vtg  Vertigo,Esport Adria Championship Season 6 Finals
30/7/22,The Union (16),Corinthians (14),d2  Dust2,KaBuM! Challenge Cup 1
30/7/22,Corinthians (13),The Union (16),inf  Inferno,KaBuM! Challenge Cup 1
29/7/22,ARCTIC (13),Corinthians (16),mrg  Mirage,KaBuM! Challenge Cup 1
29/7/22,Corinthians (16),ARCTIC (9),anc  Ancient,KaBuM! Challenge Cup 1
29/7/22,MONAD (23),BLINK (25),inf  Inferno,Esport Adria Championship Season 6 Finals
29/7/22,BLINK (16),MONAD (10),mrg  Mirage,Esport Adria Championship Season 6 Finals
29/7/22,ODDIK (19),B4 (17),mrg  Mirage,CLUTCH Season 4 Finals
29/7/22,B4 (11),ODDIK (16),anc  Ancient,CLUTCH Season 4 Finals
29/7/22,PROSPECTS (12),Astralis Talent (16),anc  Ancient,WePlay Academy League Season 5
29/7/22,Young Ninjas (11),ENCE Academy (16),mrg  Mirage,WePlay Academy League Season 5
29/7/22,VP.Prodigy (8),TAG (16),nuke  Nuke,1xBet FRAG Season 9
29/7/22,VP.Prodigy (11),TAG (16),mrg  Mirage,1xBet FRAG Season 9
29/7/22,TAG (8),VP.Prodigy (16),anc  Ancient,1xBet FRAG Season 9
29/7/22,Astralis Talent (16),Spirit Academy (5),mrg  Mirage,WePlay Academy League Season 5
29/7/22,MONAD (11),X (16),d2  Dust2,Esport Adria Championship Season 6 Finals
29/7/22,MONAD (16),X (10),inf  Inferno,Esport Adria Championship Season 6 Finals
29/7/22,X (16),MONAD (14),vtg  Vertigo,Esport Adria Championship Season 6 Finals
29/7/22,Apeks Rebels (5),BIG Academy (16),vtg  Vertigo,WePlay Academy League Season 5
29/7/22,Corinthians (8),ODDIK (16),nuke  Nuke,CLUTCH Season 4 Finals
29/7/22,ODDIK (16),Corinthians (6),mrg  Mirage,CLUTCH Season 4 Finals
29/7/22,Corinthians (16),ODDIK (12),anc  Ancient,CLUTCH Season 4 Finals
29/7/22,Eternal Fire Academy (16),MOUZ NXT (12),mrg  Mirage,WePlay Academy League Season 5
29/7/22,EC Kyiv (16),Iron Branch (12),mrg  Mirage,1xBet FRAG Season 9
29/7/22,EC Kyiv (12),Iron Branch (16),d2  Dust2,1xBet FRAG Season 9
29/7/22,Iron Branch (13),EC Kyiv (16),ovp  Overpass,1xBet FRAG Season 9
29/7/22,BLINK (8),ex-4glory (16),d2  Dust2,Esport Adria Championship Season 6 Finals
29/7/22,ex-4glory (19),BLINK (22),mrg  Mirage,Esport Adria Championship Season 6 Finals
29/7/22,BLINK (7),ex-4glory (16),vtg  Vertigo,Esport Adria Championship Season 6 Finals
29/7/22,TotalePro (9),ARCTIC (16),nuke  Nuke,KaBuM! Challenge Cup 1
29/7/22,ARCTIC (16),TotalePro (8),d2  Dust2,KaBuM! Challenge Cup 1
29/7/22,Los Grandes (15),Corinthians (19),mrg  Mirage,KaBuM! Challenge Cup 1
29/7/22,Corinthians (16),Los Grandes (14),d2  Dust2,KaBuM! Challenge Cup 1
29/7/22,The Union (4),9z (16),d2  Dust2,KaBuM! Challenge Cup 1
28/7/22,TotalePro (16),Star Games (13),ovp  Overpass,KaBuM! Challenge Cup 1
28/7/22,Secret (12),Corinthians (16),nuke  Nuke,KaBuM! Challenge Cup 1
28/7/22,The Union (16),ARCTIC (12),mrg  Mirage,KaBuM! Challenge Cup 1
