Date,Team1,Team2,Map,Event
7/12/22,HAVU (16),HEET (10),d2  Dust2,CCT North Europe Series 2
7/12/22,eSuba (20),ECSTATIC (22),vtg  Vertigo,CCT Central Europe Series 4
7/12/22,eSuba (16),ECSTATIC (4),nuke  Nuke,CCT Central Europe Series 4
7/12/22,ECSTATIC (16),eSuba (3),mrg  Mirage,CCT Central Europe Series 4
7/12/22,PROSPECTS (13),500 (16),d2  Dust2,ESEA Advanced Season 43 Europe
7/12/22,500 (16),PROSPECTS (8),ovp  Overpass,ESEA Advanced Season 43 Europe
7/12/22,Algeria (2),BIG Academy (16),vtg  Vertigo,IESF World Championship 2022
7/12/22,BIG Academy (16),Algeria (2),inf  Inferno,IESF World Championship 2022
7/12/22,QUAZAR (16),Argentina (14),mrg  Mirage,IESF World Championship 2022
7/12/22,QUAZAR (7),Argentina (16),d2  Dust2,IESF World Championship 2022
7/12/22,Argentina (13),QUAZAR (16),anc  Ancient,IESF World Championship 2022
7/12/22,Post Mortem (12),Vendetta (16),anc  Ancient,ESL Challenger League Season 43 North America
7/12/22,Vendetta (16),Post Mortem (7),mrg  Mirage,ESL Challenger League Season 43 North America
7/12/22,Detonate (13),Strife (16),nuke  Nuke,ESL Challenger League Season 43 North America
7/12/22,Detonate (17),Strife (19),ovp  Overpass,ESL Challenger League Season 43 North America
7/12/22,Strife (12),Detonate (16),anc  Ancient,ESL Challenger League Season 43 North America
7/12/22,Snakes Den (16),7AM NA (7),anc  Ancient,ESL Challenger League Season 43 North America
7/12/22,7AM NA (13),Snakes Den (16),inf  Inferno,ESL Challenger League Season 43 North America
7/12/22,Indonesia (7),BLUEJAYS (16),mrg  Mirage,IESF World Championship 2022
7/12/22,BLUEJAYS (16),Indonesia (7),inf  Inferno,IESF World Championship 2022
7/12/22,TeamOne (8),EG Black (16),inf  Inferno,ESL Challenger League Season 43 North America
7/12/22,Fluxo (16),Isurus (8),inf  Inferno,CCT South America Series 3
7/12/22,Isurus (10),Fluxo (16),d2  Dust2,CCT South America Series 3
7/12/22,Post Mortem (8),ATK (16),anc  Ancient,ESL Challenger League Season 43 North America
7/12/22,ATK (16),Post Mortem (3),mrg  Mirage,ESL Challenger League Season 43 North America
6/12/22,ENCE (16),Endpoint (5),mrg  Mirage,CCT North Europe Series 2
6/12/22,ENCE (16),Endpoint (7),anc  Ancient,CCT North Europe Series 2
6/12/22,Endpoint (22),ENCE (20),vtg  Vertigo,CCT North Europe Series 2
6/12/22,IKLA (19),Tricked (17),anc  Ancient,ESEA Advanced Season 43 Europe
6/12/22,Tricked (7),IKLA (16),mrg  Mirage,ESEA Advanced Season 43 Europe
6/12/22,ARCRED (16),GenOne (5),nuke  Nuke,ESEA Advanced Season 43 Europe
6/12/22,GenOne (10),ARCRED (16),anc  Ancient,ESEA Advanced Season 43 Europe
6/12/22,HONORIS (11),ALTERNATE aTTaX (16),vtg  Vertigo,ESEA Advanced Season 43 Europe
6/12/22,ALTERNATE aTTaX (15),HONORIS (19),anc  Ancient,ESEA Advanced Season 43 Europe
6/12/22,HONORIS (3),ALTERNATE aTTaX (16),ovp  Overpass,ESEA Advanced Season 43 Europe
6/12/22,PGE Turow (13),1PIN (16),inf  Inferno,ESEA Advanced Season 43 Europe
6/12/22,1PIN (16),PGE Turow (13),anc  Ancient,ESEA Advanced Season 43 Europe
6/12/22,RedPack (2),MOUZ NXT (16),vtg  Vertigo,ESEA Advanced Season 43 Europe
6/12/22,MOUZ NXT (16),RedPack (7),anc  Ancient,ESEA Advanced Season 43 Europe
6/12/22,ex-Finest (16),Young Ninjas (11),ovp  Overpass,CCT Central Europe Series 4
6/12/22,Young Ninjas (16),ex-Finest (19),d2  Dust2,CCT Central Europe Series 4
6/12/22,ex-Finest (10),Young Ninjas (16),vtg  Vertigo,CCT Central Europe Series 4
6/12/22,MASONIC (16),Partizan (9),d2  Dust2,ESEA Advanced Season 43 Europe
6/12/22,Partizan (7),MASONIC (16),vtg  Vertigo,ESEA Advanced Season 43 Europe
6/12/22,EYEBALLERS (16),allStars (10),inf  Inferno,ESEA Advanced Season 43 Europe
6/12/22,EYEBALLERS (16),allStars (10),anc  Ancient,ESEA Advanced Season 43 Europe
6/12/22,FUSION (19),FURIA Academy (17),d2  Dust2,CCT South America Series 3
6/12/22,FURIA Academy (8),FUSION (16),mrg  Mirage,CCT South America Series 3
6/12/22,Apeks (16),Eternal Fire Academy (6),mrg  Mirage,ESEA Advanced Season 43 Europe
6/12/22,Eternal Fire Academy (19),Apeks (22),ovp  Overpass,ESEA Advanced Season 43 Europe
