Date,Team1,Team2,Map,Event
17/2/22,1shot (4),Spirit (16),ovp  Overpass,Malta Vibes Knockout Series 6
17/2/22,Spirit (16),1shot (10),nuke  Nuke,Malta Vibes Knockout Series 6
17/2/22,Gambit (13),Ninjas in Pyjamas (16),anc  Ancient,IEM Katowice 2022
17/2/22,FORZE (16),SKADE (5),anc  Ancient,Pinnacle Winter Series 2
17/2/22,SKADE (10),FORZE (16),mrg  Mirage,Pinnacle Winter Series 2
17/2/22,Eternal Fire (15),Endpoint (19),vtg  Vertigo,Pinnacle Winter Series 2
17/2/22,Endpoint (16),Eternal Fire (4),inf  Inferno,Pinnacle Winter Series 2
17/2/22,00NATION (12),Tricked (16),nuke  Nuke,Pinnacle Winter Series 2
17/2/22,Tricked (16),00NATION (8),mrg  Mirage,Pinnacle Winter Series 2
17/2/22,OG (13),Heroic (16),inf  Inferno,IEM Katowice 2022
17/2/22,OG (12),Heroic (16),ovp  Overpass,IEM Katowice 2022
17/2/22,Heroic (14),OG (16),anc  Ancient,IEM Katowice 2022
17/2/22,Copenhagen Flames (10),Virtus.pro (16),inf  Inferno,IEM Katowice 2022
17/2/22,Virtus.pro (16),Copenhagen Flames (9),vtg  Vertigo,IEM Katowice 2022
17/2/22,1WIN (13),BLUEJAYS (16),anc  Ancient,Pinnacle Winter Series 2
17/2/22,BLUEJAYS (12),1WIN (16),ovp  Overpass,Pinnacle Winter Series 2
17/2/22,1WIN (11),BLUEJAYS (16),mrg  Mirage,Pinnacle Winter Series 2
17/2/22,NKT (16),ARAVT (4),inf  Inferno,ARD MESA League Season 2
17/2/22,ARAVT (7),NKT (16),vtg  Vertigo,ARD MESA League Season 2
17/2/22,BIG Academy (16),GamerLegion (13),vtg  Vertigo,Thunderpick Bitcoin Series 1
17/2/22,GamerLegion (16),BIG Academy (10),anc  Ancient,Thunderpick Bitcoin Series 1
17/2/22,GamerLegion (10),BIG Academy (16),inf  Inferno,Thunderpick Bitcoin Series 1
17/2/22,Enterprise (13),777 (16),ovp  Overpass,Pinnacle Winter Series 2
17/2/22,Enterprise (13),777 (16),anc  Ancient,Pinnacle Winter Series 2
17/2/22,777 (12),Enterprise (16),mrg  Mirage,Pinnacle Winter Series 2
17/2/22,Apeks (16),AVANGAR (14),vtg  Vertigo,Pinnacle Winter Series 2
17/2/22,Apeks (10),AVANGAR (16),mrg  Mirage,Pinnacle Winter Series 2
17/2/22,AVANGAR (9),Apeks (16),inf  Inferno,Pinnacle Winter Series 2
17/2/22,Checkmate (16),Red (1),mrg  Mirage,ARD MESA League Season 2
17/2/22,Red (2),Checkmate (16),inf  Inferno,ARD MESA League Season 2
17/2/22,Orgless (16),Bad News Bears (9),d2  Dust2,ESL Challenger League Season 40 North America
17/2/22,Orgless (14),Bad News Bears (16),mrg  Mirage,ESL Challenger League Season 40 North America
17/2/22,Bad News Bears (9),Orgless (16),anc  Ancient,ESL Challenger League Season 40 North America
16/2/22,MOUZ (16),Entropiq (6),anc  Ancient,IEM Katowice 2022 Play-In
16/2/22,Entropiq (14),MOUZ (16),vtg  Vertigo,IEM Katowice 2022 Play-In
16/2/22,Movistar Riders (6),Ninjas in Pyjamas (16),ovp  Overpass,IEM Katowice 2022 Play-In
16/2/22,Ninjas in Pyjamas (16),Movistar Riders (9),vtg  Vertigo,IEM Katowice 2022 Play-In
16/2/22,K23 (16),BLUEJAYS (14),mrg  Mirage,Pinnacle Winter Series 2
16/2/22,BLUEJAYS (14),K23 (16),anc  Ancient,Pinnacle Winter Series 2
16/2/22,K23 (7),BLUEJAYS (16),inf  Inferno,Pinnacle Winter Series 2
16/2/22,GamerLegion (16),1WIN (11),vtg  Vertigo,Pinnacle Winter Series 2
16/2/22,1WIN (14),GamerLegion (16),mrg  Mirage,Pinnacle Winter Series 2
16/2/22,SINNERS (10),Spirit (16),vtg  Vertigo,Malta Vibes Knockout Series 6
16/2/22,SINNERS (11),Spirit (16),anc  Ancient,Malta Vibes Knockout Series 6
16/2/22,Endpoint (16),00NATION (10),mrg  Mirage,Pinnacle Winter Series 2
16/2/22,Endpoint (16),00NATION (11),inf  Inferno,Pinnacle Winter Series 2
16/2/22,00NATION (16),Endpoint (12),d2  Dust2,Pinnacle Winter Series 2
16/2/22,fnatic (16),BIG (8),ovp  Overpass,IEM Katowice 2022 Play-In
16/2/22,fnatic (13),BIG (16),vtg  Vertigo,IEM Katowice 2022 Play-In
16/2/22,GODSENT (11),ENCE (16),mrg  Mirage,IEM Katowice 2022 Play-In
