Date,Team1,Team2,Map,Event
5/9/21,SINNERS (16),South (8),ovp  Overpass,V4 Future Sports Festival 2021 Open Qualifier
5/9/21,Akuma (8),PACT (16),ovp  Overpass,V4 Future Sports Festival 2021 Open Qualifier
5/9/21,Dignitas (16),00NATION (8),inf  Inferno,Nordic Masters Fall 2021 - BLAST Premier Qualifier
5/9/21,00NATION (12),Dignitas (16),nuke  Nuke,Nordic Masters Fall 2021 - BLAST Premier Qualifier
5/9/21,Dignitas (11),00NATION (16),d2  Dust2,Nordic Masters Fall 2021 - BLAST Premier Qualifier
5/9/21,Rooster (16),MIRACLE RUN (8),vtg  Vertigo,DreamHack Open September 2021 Oceania Open Qualifier 1
5/9/21,Rooster (16),MIRACLE RUN (11),nuke  Nuke,DreamHack Open September 2021 Oceania Open Qualifier 1
5/9/21,Imperial (11),Redragon (16),d2  Dust2,DreamHack Open September 2021 South America Open Qualifier 2
5/9/21,Jaguares (16),Leviatan (4),d2  Dust2,DreamHack Open September 2021 South America Open Qualifier 2
5/9/21,Paquetá (10),Liberty (16),d2  Dust2,CBCS Retake Series 2021 Season 2
5/9/21,Liberty (16),Paquetá (14),ovp  Overpass,CBCS Retake Series 2021 Season 2
5/9/21,Paquetá (16),Liberty (9),vtg  Vertigo,CBCS Retake Series 2021 Season 2
5/9/21,Keyd (6),Ceará (16),mrg  Mirage,DreamHack Open September 2021 South America Open Qualifier 2
5/9/21,SWS (16),Malvinas (3),nuke  Nuke,DreamHack Open September 2021 South America Open Qualifier 2
5/9/21,FURIA Academy (12),Redragon (16),ovp  Overpass,DreamHack Open September 2021 South America Open Qualifier 2
5/9/21,MIBR Academy (12),Jaguares (16),d2  Dust2,DreamHack Open September 2021 South America Open Qualifier 2
5/9/21,Santos (15),Leviatan (19),d2  Dust2,DreamHack Open September 2021 South America Open Qualifier 2
5/9/21,Furious (3),Ceará (16),nuke  Nuke,DreamHack Open September 2021 South America Open Qualifier 2
5/9/21,Imperial (16),Stone (1),nuke  Nuke,DreamHack Open September 2021 South America Open Qualifier 2
5/9/21,Infinite (14),LDLC (16),inf  Inferno,IEM Fall 2021 Europe Open Qualifier 3
5/9/21,SWS (16),Boca Juniors (9),nuke  Nuke,DreamHack Open September 2021 South America Open Qualifier 2
5/9/21,Keyd (16),PR Stars (13),nuke  Nuke,DreamHack Open September 2021 South America Open Qualifier 2
4/9/21,AURA (19),Izako Boars (16),d2  Dust2,IEM Fall 2021 Europe Open Qualifier 3
4/9/21,OPAA (10),Endpoint (16),vtg  Vertigo,IEM Fall 2021 Europe Open Qualifier 3
4/9/21,AVEZ (16),hREDS (3),ovp  Overpass,IEM Fall 2021 Europe Open Qualifier 3
4/9/21,Infinite (16),Wisla Krakow (14),d2  Dust2,IEM Fall 2021 Europe Open Qualifier 3
4/9/21,OPAA (16),Oilers (2),inf  Inferno,IEM Fall 2021 Europe Open Qualifier 3
4/9/21,ONYX (9),AVEZ (16),nuke  Nuke,IEM Fall 2021 Europe Open Qualifier 3
4/9/21,Bravos (16),Sharks (9),anc  Ancient,CBCS Retake Series 2021 Season 2
4/9/21,Sharks (16),Bravos (7),nuke  Nuke,CBCS Retake Series 2021 Season 2
4/9/21,Sharks (14),Bravos (16),d2  Dust2,CBCS Retake Series 2021 Season 2
4/9/21,VALLEA (4),DUSTY (16),ovp  Overpass,Icelandic Vodafone League Season 5
4/9/21,DUSTY (16),VALLEA (6),inf  Inferno,Icelandic Vodafone League Season 5
4/9/21,GORILLAZ (14),hREDS (16),inf  Inferno,IEM Fall 2021 Europe Open Qualifier 3
4/9/21,cowana (14),LDLC (16),d2  Dust2,IEM Fall 2021 Europe Open Qualifier 3
4/9/21,AGF (7),Endpoint (16),ovp  Overpass,IEM Fall 2021 Europe Open Qualifier 3
4/9/21,AURA (16),Finest (14),ovp  Overpass,IEM Fall 2021 Europe Open Qualifier 3
4/9/21,ANDIBUL CARROT (17),Izako Boars (19),mrg  Mirage,IEM Fall 2021 Europe Open Qualifier 3
4/9/21,Coalesce (19),ROYALS (16),nuke  Nuke,Fantasyexpo EU Champions Fall 2021 Europe Open Qualifier 2
4/9/21,ROYALS (13),Coalesce (16),vtg  Vertigo,Fantasyexpo EU Champions Fall 2021 Europe Open Qualifier 2
4/9/21,Coalesce (10),ROYALS (16),inf  Inferno,Fantasyexpo EU Champions Fall 2021 Europe Open Qualifier 2
4/9/21,4glory (16),AIRLYA (6),mrg  Mirage,Gjirafa50 Masters League Season 2
4/9/21,4glory (16),AIRLYA (6),nuke  Nuke,Gjirafa50 Masters League Season 2
4/9/21,AIRLYA (16),4glory (4),anc  Ancient,Gjirafa50 Masters League Season 2
4/9/21,FURIA (16),Ninjas in Pyjamas (9),mrg  Mirage,ESL Pro League Season 14
4/9/21,FURIA (14),Ninjas in Pyjamas (16),anc  Ancient,ESL Pro League Season 14
4/9/21,Ninjas in Pyjamas (13),FURIA (16),nuke  Nuke,ESL Pro League Season 14
4/9/21,Unicorns of Love (8),Akuma (16),vtg  Vertigo,V4 Future Sports Festival 2021 Open Qualifier
4/9/21,Akuma (16),Unicorns of Love (4),ovp  Overpass,V4 Future Sports Festival 2021 Open Qualifier
4/9/21,AlHilal (16),AlNasser (6),inf  Inferno,Saudi Esports Federation Cup 2021
