Date,Team1,Team2,Map,Event
4/9/21,ATK (12),Northern Forces (16),mrg  Mirage,DreamHack Open September 2021 North America Open Qualifier 1
3/9/21,Ceará (16),Meta (8),mrg  Mirage,DreamHack Open September 2021 South America Open Qualifier 1
3/9/21,Isurus (16),Leviatan (10),ovp  Overpass,DreamHack Open September 2021 South America Open Qualifier 1
3/9/21,Bravos (11),Paquetá (16),ovp  Overpass,CBCS Retake Series 2021 Season 2
3/9/21,Bravos (3),Paquetá (16),d2  Dust2,CBCS Retake Series 2021 Season 2
3/9/21,cowana (12),Movistar Riders (16),nuke  Nuke,IEM Fall 2021 Europe Open Qualifier 2
3/9/21,Movistar Riders (16),cowana (11),inf  Inferno,IEM Fall 2021 Europe Open Qualifier 2
3/9/21,FURIA (5),Gambit (16),vtg  Vertigo,ESL Pro League Season 14
3/9/21,Gambit (16),FURIA (8),inf  Inferno,ESL Pro League Season 14
3/9/21,Wisla Krakow (12),Copenhagen Flames (16),anc  Ancient,IEM Fall 2021 Europe Open Qualifier 2
3/9/21,Copenhagen Flames (16),Wisla Krakow (11),ovp  Overpass,IEM Fall 2021 Europe Open Qualifier 2
3/9/21,777 (16),HAVU (19),ovp  Overpass,Nordic Masters Fall 2021 - BLAST Premier Qualifier
3/9/21,Entropiq (12),Liquid (16),ovp  Overpass,ESL Pro League Season 14
3/9/21,Liquid (16),Entropiq (12),vtg  Vertigo,ESL Pro League Season 14
3/9/21,HAVU (16),ENCE (8),nuke  Nuke,Nordic Masters Fall 2021 - BLAST Premier Qualifier
3/9/21,AGO (19),FunPlus Phoenix (16),inf  Inferno,Pinnacle Fall Series 1
3/9/21,FunPlus Phoenix (12),AGO (16),d2  Dust2,Pinnacle Fall Series 1
3/9/21,Lyngby Vikings (16),Fiend (4),nuke  Nuke,European Development Championship 5
3/9/21,Lyngby Vikings (10),Fiend (16),ovp  Overpass,European Development Championship 5
3/9/21,777 (12),Dignitas (16),ovp  Overpass,Nordic Masters Fall 2021 - BLAST Premier Qualifier
3/9/21,TeamOne (15),Ninjas in Pyjamas (19),ovp  Overpass,ESL Pro League Season 14
3/9/21,Ninjas in Pyjamas (16),TeamOne (11),nuke  Nuke,ESL Pro League Season 14
3/9/21,HAVU (3),777 (16),mrg  Mirage,Nordic Masters Fall 2021 - BLAST Premier Qualifier
3/9/21,GamerLegion (16),Fiend (14),inf  Inferno,Pinnacle Fall Series 1
3/9/21,GamerLegion (16),Fiend (11),mrg  Mirage,Pinnacle Fall Series 1
3/9/21,Fiend (19),GamerLegion (17),nuke  Nuke,Pinnacle Fall Series 1
3/9/21,Dignitas (16),ENCE (12),nuke  Nuke,Nordic Masters Fall 2021 - BLAST Premier Qualifier
3/9/21,DBL PONEY (9),SKADE (16),ovp  Overpass,European Development Championship 5
3/9/21,SKADE (16),DBL PONEY (11),d2  Dust2,European Development Championship 5
3/9/21,Copenhagen Flames (16),Movistar Riders (3),ovp  Overpass,Pinnacle Fall Series 1
3/9/21,Movistar Riders (12),Copenhagen Flames (16),vtg  Vertigo,Pinnacle Fall Series 1
3/9/21,Copenhagen Flames (9),Movistar Riders (16),nuke  Nuke,Pinnacle Fall Series 1
3/9/21,PR Stars (5),Ceará (16),anc  Ancient,DreamHack Open September 2021 South America Open Qualifier 1
3/9/21,Redragon (5),Isurus (16),nuke  Nuke,DreamHack Open September 2021 South America Open Qualifier 1
3/9/21,ozbonz (5),Leviatan (16),d2  Dust2,DreamHack Open September 2021 South America Open Qualifier 1
3/9/21,SWS (14),Meta (16),inf  Inferno,DreamHack Open September 2021 South America Open Qualifier 1
3/9/21,GGPR (12),Triumph (16),inf  Inferno,ESEA Premier Season 38 North America
3/9/21,Triumph (28),GGPR (26),nuke  Nuke,ESEA Premier Season 38 North America
3/9/21,RBG (6),Extra Salt (16),nuke  Nuke,ESEA Premier Season 38 North America
3/9/21,Extra Salt (16),RBG (13),vtg  Vertigo,ESEA Premier Season 38 North America
3/9/21,Jaguares (12),Ceará (16),d2  Dust2,DreamHack Open September 2021 South America Open Qualifier 1
3/9/21,FURIA Academy (14),Redragon (16),ovp  Overpass,DreamHack Open September 2021 South America Open Qualifier 1
3/9/21,ozbonz (16),Imperial (7),inf  Inferno,DreamHack Open September 2021 South America Open Qualifier 1
3/9/21,Santos (15),PR Stars (19),anc  Ancient,DreamHack Open September 2021 South America Open Qualifier 1
3/9/21,Isurus (16),Rehl (12),d2  Dust2,DreamHack Open September 2021 South America Open Qualifier 1
3/9/21,Meta (16),The Union (11),mrg  Mirage,DreamHack Open September 2021 South America Open Qualifier 1
3/9/21,Leviatan (16),Black Dragons (8),ovp  Overpass,DreamHack Open September 2021 South America Open Qualifier 1
3/9/21,SWS (16),Stone (7),d2  Dust2,DreamHack Open September 2021 South America Open Qualifier 1
3/9/21,cowana (16),NASR (7),d2  Dust2,IEM Fall 2021 Europe Open Qualifier 2
3/9/21,Movistar Riders (16),ONYX (7),inf  Inferno,IEM Fall 2021 Europe Open Qualifier 2
