Date,Team1,Team2,Map,Event
24/1/22,Entropiq Prague (8),FORZE (16),mrg  Mirage,Malta Vibes Knockout Series 5
24/1/22,FORZE (16),Entropiq Prague (11),inf  Inferno,Malta Vibes Knockout Series 5
24/1/22,MOUZ NXT (16),Savage (8),d2  Dust2,Pinnacle Winter Series 1
24/1/22,MOUZ NXT (12),Savage (16),anc  Ancient,Pinnacle Winter Series 1
24/1/22,Savage (6),MOUZ NXT (16),mrg  Mirage,Pinnacle Winter Series 1
24/1/22,Eternal Fire (12),Unique (16),ovp  Overpass,Pinnacle Winter Series 1
24/1/22,Unique (19),Eternal Fire (17),vtg  Vertigo,Pinnacle Winter Series 1
24/1/22,Finest (19),777 (17),d2  Dust2,Elisa Invitational Winter 2021
24/1/22,777 (14),Finest (16),mrg  Mirage,Elisa Invitational Winter 2021
24/1/22,GamerLegion (17),SKADE (19),anc  Ancient,Thunderpick Bitcoin Series 1
24/1/22,SKADE (16),GamerLegion (5),inf  Inferno,Thunderpick Bitcoin Series 1
24/1/22,AVE (16),HEET (19),d2  Dust2,Malta Vibes Knockout Series 5
24/1/22,HEET (28),AVE (25),inf  Inferno,Malta Vibes Knockout Series 5
24/1/22,BIG (14),Entropiq (16),nuke  Nuke,Funspark ULTI 2021 Finals
24/1/22,BIG (13),Entropiq (16),mrg  Mirage,Funspark ULTI 2021 Finals
24/1/22,Entropiq (13),BIG (16),d2  Dust2,Funspark ULTI 2021 Finals
24/1/22,Tricked (16),Sprout (14),vtg  Vertigo,Pinnacle Winter Series 1
24/1/22,Sprout (11),Tricked (16),nuke  Nuke,Pinnacle Winter Series 1
24/1/22,Tricked (8),Sprout (16),d2  Dust2,Pinnacle Winter Series 1
24/1/22,BLINK (12),Apeks (16),anc  Ancient,Pinnacle Winter Series 1
24/1/22,Apeks (16),BLINK (13),mrg  Mirage,Pinnacle Winter Series 1
24/1/22,1WIN (16),Los Reyes (9),anc  Ancient,Malta Vibes Knockout Series 5
24/1/22,Los Reyes (9),1WIN (16),nuke  Nuke,Malta Vibes Knockout Series 5
24/1/22,SINNERS (8),SAW (16),nuke  Nuke,Thunderpick Bitcoin Series 1
24/1/22,SINNERS (16),SAW (7),inf  Inferno,Thunderpick Bitcoin Series 1
24/1/22,SAW (16),SINNERS (12),anc  Ancient,Thunderpick Bitcoin Series 1
24/1/22,SKADE (16),Wisla Krakow (3),ovp  Overpass,Pinnacle Winter Series 1
24/1/22,SKADE (8),Wisla Krakow (16),nuke  Nuke,Pinnacle Winter Series 1
24/1/22,Wisla Krakow (11),SKADE (16),anc  Ancient,Pinnacle Winter Series 1
24/1/22,GamerLegion (6),K23 (16),mrg  Mirage,Pinnacle Winter Series 1
24/1/22,K23 (16),GamerLegion (13),ovp  Overpass,Pinnacle Winter Series 1
24/1/22,all aim no name (11),InControl (16),mrg  Mirage,Fragadelphia 16 Chicago
24/1/22,InControl (15),all aim no name (19),nuke  Nuke,Fragadelphia 16 Chicago
24/1/22,all aim no name (4),InControl (16),vtg  Vertigo,Fragadelphia 16 Chicago
24/1/22,Villainous (4),Party Astronauts (16),nuke  Nuke,Mythic Winter Series 2022 Cup 1
24/1/22,Party Astronauts (16),Villainous (8),mrg  Mirage,Mythic Winter Series 2022 Cup 1
23/1/22,Kinship Black (14),InControl (16),d2  Dust2,Fragadelphia 16 Chicago
23/1/22,InControl (16),Kinship Black (2),mrg  Mirage,Fragadelphia 16 Chicago
23/1/22,Kinship Black (16),InControl (13),inf  Inferno,Fragadelphia 16 Chicago
23/1/22,ATK (11),Party Astronauts (16),ovp  Overpass,Mythic Winter Series 2022 Cup 1
23/1/22,Party Astronauts (16),ATK (12),inf  Inferno,Mythic Winter Series 2022 Cup 1
23/1/22,Villainous (16),Paying Myself (12),vtg  Vertigo,Mythic Winter Series 2022 Cup 1
23/1/22,Paying Myself (7),Villainous (16),mrg  Mirage,Mythic Winter Series 2022 Cup 1
23/1/22,Fragging for Jason (8),all aim no name (16),nuke  Nuke,Fragadelphia 16 Chicago
23/1/22,all aim no name (16),Fragging for Jason (6),mrg  Mirage,Fragadelphia 16 Chicago
23/1/22,Nexus (7),ECSTATIC (16),vtg  Vertigo,Malta Vibes Knockout Series 5
23/1/22,ECSTATIC (16),Nexus (11),d2  Dust2,Malta Vibes Knockout Series 5
23/1/22,Alex Rider (14),InControl (16),ovp  Overpass,Fragadelphia 16 Chicago
23/1/22,Alex Rider (9),InControl (16),vtg  Vertigo,Fragadelphia 16 Chicago
23/1/22,all aim no name (16),RIP Kobe (8),mrg  Mirage,Fragadelphia 16 Chicago
