Date,Team1,Team2,Map,Event
11/4/22,Party Astronauts (16),Leviatan (11),inf  Inferno,PGL Major Antwerp 2022 Americas RMR
11/4/22,FURIA (16),Isurus (4),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR
11/4/22,MIBR (16),9z (13),d2  Dust2,PGL Major Antwerp 2022 Americas RMR
11/4/22,Liquid (8),00NATION (16),d2  Dust2,PGL Major Antwerp 2022 Americas RMR
11/4/22,PROSPECTS (16),Anonymo (1),vtg  Vertigo,Elisa Invitational Spring 2022 Contenders
11/4/22,PROSPECTS (7),Anonymo (16),nuke  Nuke,Elisa Invitational Spring 2022 Contenders
11/4/22,Anonymo (14),PROSPECTS (16),ovp  Overpass,Elisa Invitational Spring 2022 Contenders
11/4/22,Complexity (16),TeamOne (8),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR
11/4/22,Evil Geniuses (12),paiN (16),vtg  Vertigo,PGL Major Antwerp 2022 Americas RMR
11/4/22,Imperial (16),São Caetano (12),inf  Inferno,PGL Major Antwerp 2022 Americas RMR
11/4/22,Bad News Bears (10),Case (16),d2  Dust2,PGL Major Antwerp 2022 Americas RMR
11/4/22,Party Astronauts (8),Isurus (16),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR
11/4/22,FURIA (16),Leviatan (4),inf  Inferno,PGL Major Antwerp 2022 Americas RMR
11/4/22,Gaimin Gladiators (16),ATK (4),d2  Dust2,ESEA Spring 2022 Cash Cup 2 North America
11/4/22,Gaimin Gladiators (16),ATK (11),inf  Inferno,ESEA Spring 2022 Cash Cup 2 North America
11/4/22,ATK (16),Gaimin Gladiators (8),vtg  Vertigo,ESEA Spring 2022 Cash Cup 2 North America
11/4/22,Rectify (6),Third Impact (16),nuke  Nuke,ESEA Spring 2022 Cash Cup 2 North America
11/4/22,Third Impact (16),Rectify (8),anc  Ancient,ESEA Spring 2022 Cash Cup 2 North America
10/4/22,Third Impact (11),ATK (16),anc  Ancient,ESEA Spring 2022 Cash Cup 2 North America
10/4/22,ATK (22),Third Impact (19),mrg  Mirage,ESEA Spring 2022 Cash Cup 2 North America
10/4/22,Please Send Help (7),CLG Red (16),inf  Inferno,ESL Impact Spring 2022 Cash Cup 2 North America
10/4/22,CLG Red (16),Please Send Help (4),mrg  Mirage,ESL Impact Spring 2022 Cash Cup 2 North America
10/4/22,Rectify (4),Gaimin Gladiators (16),mrg  Mirage,ESEA Spring 2022 Cash Cup 2 North America
10/4/22,Gaimin Gladiators (16),Rectify (10),anc  Ancient,ESEA Spring 2022 Cash Cup 2 North America
10/4/22,B4 (16),UNO MILLE (10),d2  Dust2,ESEA Spring 2022 Cash Cup 2 South America
10/4/22,UNO MILLE (13),B4 (16),anc  Ancient,ESEA Spring 2022 Cash Cup 2 South America
10/4/22,SSP (12),cowana (16),nuke  Nuke,Fragster League Season 1
10/4/22,SSP (11),cowana (16),d2  Dust2,Fragster League Season 1
10/4/22,cowana (11),SSP (16),ovp  Overpass,Fragster League Season 1
10/4/22,Totalne Gituwy (12),Galaxy Racer fe (16),vtg  Vertigo,ESL Impact Spring 2022 Cash Cup 2 Europe
10/4/22,Galaxy Racer fe (16),Totalne Gituwy (7),d2  Dust2,ESL Impact Spring 2022 Cash Cup 2 Europe
10/4/22,ouroboros (8),Nemiga (16),mrg  Mirage,ESEA Spring 2022 Cash Cup 2 Europe
10/4/22,ouroboros (16),Nemiga (10),nuke  Nuke,ESEA Spring 2022 Cash Cup 2 Europe
10/4/22,Nemiga (16),ouroboros (8),ovp  Overpass,ESEA Spring 2022 Cash Cup 2 Europe
10/4/22,VOID (4),Oilers (16),mrg  Mirage,Komplett Norway Cup 2022
10/4/22,Oilers (16),VOID (2),vtg  Vertigo,Komplett Norway Cup 2022
10/4/22,ENCE (12),FaZe (16),d2  Dust2,ESL Pro League Season 15
10/4/22,FaZe (16),ENCE (9),mrg  Mirage,ESL Pro League Season 15
10/4/22,ENCE (19),FaZe (17),ovp  Overpass,ESL Pro League Season 15
10/4/22,FaZe (16),ENCE (11),vtg  Vertigo,ESL Pro League Season 15
10/4/22,UNGENTIUM (12),ouroboros (16),vtg  Vertigo,ESEA Spring 2022 Cash Cup 2 Europe
10/4/22,ouroboros (13),UNGENTIUM (16),anc  Ancient,ESEA Spring 2022 Cash Cup 2 Europe
10/4/22,UNGENTIUM (8),ouroboros (16),mrg  Mirage,ESEA Spring 2022 Cash Cup 2 Europe
10/4/22,Fantastyczna Piatka (12),Nemiga (16),nuke  Nuke,ESEA Spring 2022 Cash Cup 2 Europe
10/4/22,Nemiga (16),Fantastyczna Piatka (5),mrg  Mirage,ESEA Spring 2022 Cash Cup 2 Europe
10/4/22,Into the Breach (13),Endpoint (16),d2  Dust2,ESL Premiership Spring 2022
10/4/22,Endpoint (11),Into the Breach (16),mrg  Mirage,ESL Premiership Spring 2022
10/4/22,Into the Breach (10),Endpoint (16),vtg  Vertigo,ESL Premiership Spring 2022
10/4/22,SSP (16),ALTERNATE aTTaX (12),ovp  Overpass,Fragster League Season 1
10/4/22,ALTERNATE aTTaX (6),SSP (16),mrg  Mirage,Fragster League Season 1
