Date,Team1,Team2,Map,Event
8/11/21,Movistar Riders (9),1WIN (16),mrg  Mirage,ESEA Premier Season 39 Europe
8/11/21,HAVU (16),SINNERS (6),anc  Ancient,Pinnacle Fall Series 2
8/11/21,SINNERS (10),HAVU (16),ovp  Overpass,Pinnacle Fall Series 2
8/11/21,Anonymo (13),Wisla Krakow (16),nuke  Nuke,ESL Polish Championship Autumn 2021 Finals
8/11/21,Wisla Krakow (12),Anonymo (16),inf  Inferno,ESL Polish Championship Autumn 2021 Finals
8/11/21,Anonymo (5),Wisla Krakow (16),d2  Dust2,ESL Polish Championship Autumn 2021 Finals
8/11/21,Nemiga (5),Entropiq (16),ovp  Overpass,Pinnacle Fall Series 2
8/11/21,Entropiq (16),Nemiga (6),mrg  Mirage,Pinnacle Fall Series 2
8/11/21,MAD Lions (12),Lyngby Vikings (16),inf  Inferno,Pinnacle Fall Series 2
8/11/21,Lyngby Vikings (16),MAD Lions (13),d2  Dust2,Pinnacle Fall Series 2
8/11/21,Ambush (16),EC Brugge (12),vtg  Vertigo,SiGMA Esports Technologies Cup 2021 Closed Qualifier
8/11/21,EC Brugge (16),Ambush (3),nuke  Nuke,SiGMA Esports Technologies Cup 2021 Closed Qualifier
8/11/21,EC Brugge (14),Ambush (16),inf  Inferno,SiGMA Esports Technologies Cup 2021 Closed Qualifier
8/11/21,Dignitas (10),MOUZ NXT (16),mrg  Mirage,Pinnacle Fall Series 2
8/11/21,MOUZ NXT (16),Dignitas (5),vtg  Vertigo,Pinnacle Fall Series 2
8/11/21,Extra Salt (16),Party Astronauts (6),nuke  Nuke,ESEA Autumn 2021 Cash Cup 4 North America
8/11/21,Party Astronauts (13),Extra Salt (16),ovp  Overpass,ESEA Autumn 2021 Cash Cup 4 North America
8/11/21,Extra Salt (13),Party Astronauts (16),mrg  Mirage,ESEA Autumn 2021 Cash Cup 4 North America
8/11/21,ATK (16),Verum (14),vtg  Vertigo,ESEA Autumn 2021 Cash Cup 4 North America
8/11/21,Verum (16),ATK (19),inf  Inferno,ESEA Autumn 2021 Cash Cup 4 North America
8/11/21,ATK (14),Verum (16),nuke  Nuke,ESEA Autumn 2021 Cash Cup 4 North America
7/11/21,9z Academy (9),9z (16),nuke  Nuke,Redragon Latam Series 2021 Super Cup
7/11/21,9z (16),9z Academy (6),ovp  Overpass,Redragon Latam Series 2021 Super Cup
7/11/21,Party Astronauts (16),ATK (9),inf  Inferno,ESEA Autumn 2021 Cash Cup 4 North America
7/11/21,ATK (9),Party Astronauts (16),nuke  Nuke,ESEA Autumn 2021 Cash Cup 4 North America
7/11/21,Extra Salt (16),Verum (9),inf  Inferno,ESEA Autumn 2021 Cash Cup 4 North America
7/11/21,Verum (5),Extra Salt (16),nuke  Nuke,ESEA Autumn 2021 Cash Cup 4 North America
7/11/21,G2 (19),Natus Vincere (22),nuke  Nuke,PGL Major Stockholm 2021
7/11/21,Natus Vincere (16),G2 (11),anc  Ancient,PGL Major Stockholm 2021
7/11/21,BLINK (16),Unique (13),d2  Dust2,ESEA Autumn 2021 Cash Cup 4 Europe
7/11/21,Unique (9),BLINK (16),mrg  Mirage,ESEA Autumn 2021 Cash Cup 4 Europe
7/11/21,Copenhagen Flames (9),Team GeT_RiGhT (16),mrg  Mirage,Showmatch CS:GO
7/11/21,INDE IRAE (12),BLINK (16),ovp  Overpass,ESEA Autumn 2021 Cash Cup 4 Europe
7/11/21,BLINK (16),INDE IRAE (12),inf  Inferno,ESEA Autumn 2021 Cash Cup 4 Europe
7/11/21,INDE IRAE (16),BLINK (13),anc  Ancient,ESEA Autumn 2021 Cash Cup 4 Europe
7/11/21,okura (10),Unique (16),ovp  Overpass,ESEA Autumn 2021 Cash Cup 4 Europe
7/11/21,Unique (16),okura (14),mrg  Mirage,ESEA Autumn 2021 Cash Cup 4 Europe
7/11/21,Collateral (5),ORDER (16),mrg  Mirage,ESEA Premier Season 39 Australia
7/11/21,ORDER (16),Collateral (4),anc  Ancient,ESEA Premier Season 39 Australia
7/11/21,Looking For Org (16),VERTEX (7),anc  Ancient,LPL Pro League Season 9
7/11/21,VERTEX (12),Looking For Org (16),ovp  Overpass,LPL Pro League Season 9
7/11/21,Looking For Org (16),VERTEX (3),inf  Inferno,LPL Pro League Season 9
7/11/21,VERTEX (16),Looking For Org (13),nuke  Nuke,LPL Pro League Season 9
7/11/21,8Ballers (9),The Big Dogs (16),nuke  Nuke,LPL Pro League Season 9
7/11/21,The Big Dogs (16),8Ballers (13),anc  Ancient,LPL Pro League Season 9
7/11/21,MIBR (12),Party Astronauts (16),inf  Inferno,ESEA Autumn 2021 Cash Cup 4 North America
7/11/21,RBG (12),Extra Salt (16),nuke  Nuke,ESEA Autumn 2021 Cash Cup 4 North America
7/11/21,Leviatan (16),River Plate (10),nuke  Nuke,La Liga Pro 2021 Clausura South
7/11/21,River Plate (14),Leviatan (16),inf  Inferno,La Liga Pro 2021 Clausura South
6/11/21,Party Astronauts (19),Detonate (16),d2  Dust2,ESEA Autumn 2021 Cash Cup 4 North America
