Date,Team1,Team2,Map,Event
26/1/23,Bad News Eagles (19),SAW (16),anc  Ancient,CCT South Europe Series 2
26/1/23,Bad News Eagles (16),SAW (6),anb  Anubis,CCT South Europe Series 2
26/1/23,9INE (16),Eternal Fire (14),vtg  Vertigo,OMEN WGR Challenge 2023
26/1/23,9INE (19),Eternal Fire (16),anb  Anubis,OMEN WGR Challenge 2023
26/1/23,FaZe (16),OG (6),anc  Ancient,BLAST Premier Spring Groups 2023
26/1/23,OG (14),FaZe (16),mrg  Mirage,BLAST Premier Spring Groups 2023
26/1/23,Monte (19),EYEBALLERS (17),ovp  Overpass,Elisa Invitational Winter 2023 Contenders
26/1/23,EYEBALLERS (8),Monte (16),mrg  Mirage,Elisa Invitational Winter 2023 Contenders
26/1/23,Konoha (6),NtK (16),nuke  Nuke,CCT West Europe Series 1 Closed Qualifier
26/1/23,NtK (16),Konoha (6),mrg  Mirage,CCT West Europe Series 1 Closed Qualifier
26/1/23,Eruption (6),Lynn Vision (16),ovp  Overpass,IEM Rio 2023 Asia Closed Qualifier
26/1/23,Eruption (9),Lynn Vision (16),anb  Anubis,IEM Rio 2023 Asia Closed Qualifier
26/1/23,Renewal (6),IHC (16),nuke  Nuke,IEM Rio 2023 Asia Closed Qualifier
26/1/23,IHC (16),Renewal (2),inf  Inferno,IEM Rio 2023 Asia Closed Qualifier
26/1/23,Rapid Ninjas (6),Falcons (16),anc  Ancient,OMEN WGR Challenge 2023
26/1/23,PROSPECTS (16),FORZE (7),mrg  Mirage,CCT North Europe Series 3
26/1/23,FORZE (11),PROSPECTS (16),anc  Ancient,CCT North Europe Series 3
26/1/23,PROSPECTS (13),FORZE (16),ovp  Overpass,CCT North Europe Series 3
26/1/23,Rapid Ninjas (16),9INE (8),mrg  Mirage,OMEN WGR Challenge 2023
26/1/23,Aurora (16),GamerLegion (9),nuke  Nuke,CCT South Europe Series 2
26/1/23,GamerLegion (16),Aurora (10),mrg  Mirage,CCT South Europe Series 2
26/1/23,Aurora (16),GamerLegion (13),ovp  Overpass,CCT South Europe Series 2
26/1/23,Dripmen (16),ENCE Academy (12),nuke  Nuke,CCT West Europe Series 1 Closed Qualifier
26/1/23,ENCE Academy (16),Dripmen (4),vtg  Vertigo,CCT West Europe Series 1 Closed Qualifier
26/1/23,Dripmen (16),ENCE Academy (7),mrg  Mirage,CCT West Europe Series 1 Closed Qualifier
26/1/23,Young Ninjas (8),IKLA (16),mrg  Mirage,Elisa Invitational Winter 2023 Contenders
26/1/23,IKLA (16),Young Ninjas (5),vtg  Vertigo,Elisa Invitational Winter 2023 Contenders
26/1/23,Young Ninjas (16),IKLA (11),anc  Ancient,Elisa Invitational Winter 2023 Contenders
26/1/23,Eternal Fire (19),Falcons (22),vtg  Vertigo,OMEN WGR Challenge 2023
26/1/23,Let us cook (16),GenOne (4),ovp  Overpass,CCT North Europe Series 3
26/1/23,GenOne (6),Let us cook (16),vtg  Vertigo,CCT North Europe Series 3
26/1/23,Lynn Vision (16),Renewal (10),nuke  Nuke,IEM Rio 2023 Asia Closed Qualifier
26/1/23,Renewal (14),Lynn Vision (16),ovp  Overpass,IEM Rio 2023 Asia Closed Qualifier
26/1/23,Renewal (16),Lynn Vision (14),inf  Inferno,IEM Rio 2023 Asia Closed Qualifier
26/1/23,Eruption (16),IHC (13),inf  Inferno,IEM Rio 2023 Asia Closed Qualifier
26/1/23,IHC (12),Eruption (16),anb  Anubis,IEM Rio 2023 Asia Closed Qualifier
26/1/23,Limitless (14),Noxious (16),vtg  Vertigo,CCT North America Series 3
26/1/23,Limitless (14),Noxious (16),mrg  Mirage,CCT North America Series 3
26/1/23,Noxious (9),Limitless (16),ovp  Overpass,CCT North America Series 3
26/1/23,Mad Kings (12),Snakes Den (16),vtg  Vertigo,CCT North America Series 3
26/1/23,Mad Kings (4),Snakes Den (16),mrg  Mirage,CCT North America Series 3
26/1/23,Snakes Den (6),Mad Kings (16),inf  Inferno,CCT North America Series 3
26/1/23,Noxious (11),Nouns (16),vtg  Vertigo,ESL Challenger League Season 44 North America
26/1/23,Nouns (16),Noxious (8),mrg  Mirage,ESL Challenger League Season 44 North America
26/1/23,EG White (16),Mythic (6),ovp  Overpass,CCT North America Series 3
26/1/23,Mythic (5),EG White (16),nuke  Nuke,CCT North America Series 3
26/1/23,Davenport University (16),Take Charge (4),nuke  Nuke,CCT North America Series 3
26/1/23,Take Charge (8),Davenport University (16),ovp  Overpass,CCT North America Series 3
25/1/23,RED Canids (19),Flamengo (15),anc  Ancient,CCT South America Series 4
25/1/23,Flamengo (7),RED Canids (16),anb  Anubis,CCT South America Series 4
