Date,Team1,Team2,Map,Event
18/2/23,Eruption (9),IHC (16),inf  Inferno,BLAST.tv Paris Major 2023 Asia RMR Closed Qualifier
18/2/23,Movistar Riders (10),Bad News Eagles (16),anc  Ancient,CCT Central Europe Malta Finals 1
18/2/23,Bad News Eagles (16),Movistar Riders (8),ovp  Overpass,CCT Central Europe Malta Finals 1
18/2/23,los kogutos (16),PROSPECTS (13),ovp  Overpass,European Pro League Season 6
18/2/23,PROSPECTS (11),los kogutos (16),vtg  Vertigo,European Pro League Season 6
18/2/23,MASONIC (6),Sangal (16),mrg  Mirage,European Development Championship 7
18/2/23,Sangal (16),MASONIC (10),ovp  Overpass,European Development Championship 7
18/2/23,Viperio (16),PGE Turow (13),anc  Ancient,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,PGE Turow (16),Viperio (13),nuke  Nuke,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,Viperio (16),PGE Turow (10),vtg  Vertigo,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,LDLC (6),B8 (16),nuke  Nuke,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,B8 (6),LDLC (16),ovp  Overpass,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,LDLC (3),B8 (16),vtg  Vertigo,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,Anonymo (12),JANO (16),mrg  Mirage,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,JANO (16),Anonymo (14),ovp  Overpass,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,EYEBALLERS (10),iNation (16),anb  Anubis,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,iNation (16),EYEBALLERS (12),ovp  Overpass,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier B
18/2/23,Mixfits (5),HAVU (16),anc  Ancient,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,Mixfits (7),HAVU (16),anb  Anubis,BLAST.tv Paris Major 2023 Europe RMR Closed Qualifier A
18/2/23,Kintsugi (1),NKT (16),inf  Inferno,BLAST.tv Paris Major 2023 Asia RMR Closed Qualifier
18/2/23,NKT (16),Kintsugi (4),nuke  Nuke,BLAST.tv Paris Major 2023 Asia RMR Closed Qualifier
18/2/23,Lynn Vision (9),Rare Atom (16),nuke  Nuke,BLAST.tv Paris Major 2023 China RMR Closed Qualifier
18/2/23,Rare Atom (21),Lynn Vision (25),vtg  Vertigo,BLAST.tv Paris Major 2023 China RMR Closed Qualifier
18/2/23,Rare Atom (16),Lynn Vision (1),inf  Inferno,BLAST.tv Paris Major 2023 China RMR Closed Qualifier
