Date,Team1,Team2,Map,Event
22/6/22,1WIN (16),Entropiq (8),anc  Ancient,ESL Challenger League Season 41 Europe
22/6/22,Entropiq (16),1WIN (4),d2  Dust2,ESL Challenger League Season 41 Europe
22/6/22,Falcons (16),SINNERS (2),d2  Dust2,ESL Challenger League Season 41 Europe
22/6/22,Falcons (16),SINNERS (13),mrg  Mirage,ESL Challenger League Season 41 Europe
22/6/22,Imperial (18),FORZE (22),d2  Dust2,REPUBLEAGUE Season 3
22/6/22,Cloud9 (19),Complexity (16),inf  Inferno,Roobet Cup 2022
22/6/22,HEET (14),SAW (16),anc  Ancient,ESL Challenger League Season 41 Europe
22/6/22,Movistar Riders (16),Sprout (10),vtg  Vertigo,ESL Challenger League Season 41 Europe
22/6/22,FaZe (16),OG (8),d2  Dust2,Roobet Cup 2022
22/6/22,ALTERNATE aTTaX (7),ONYX (16),mrg  Mirage,Y-Games Pro Series 2022
22/6/22,ONYX (16),ALTERNATE aTTaX (14),ovp  Overpass,Y-Games Pro Series 2022
22/6/22,Finest (16),Into the Breach (5),ovp  Overpass,REPUBLEAGUE Season 3
22/6/22,Into the Breach (8),Finest (16),vtg  Vertigo,REPUBLEAGUE Season 3
22/6/22,IHC (16),ARAVT (11),anc  Ancient,MESA Pro Series Summer 2022 Finals
22/6/22,ARAVT (10),IHC (16),d2  Dust2,MESA Pro Series Summer 2022 Finals
22/6/22,EC Brugge (10),Iron Branch (16),d2  Dust2,Esport Tour 2022 Series 2
22/6/22,Iron Branch (16),EC Brugge (14),vtg  Vertigo,Esport Tour 2022 Series 2
22/6/22,Entropiq (13),BIG (16),mrg  Mirage,Roobet Cup 2022
22/6/22,Entropiq (10),BIG (16),d2  Dust2,Roobet Cup 2022
22/6/22,BIG (11),Entropiq (16),ovp  Overpass,Roobet Cup 2022
22/6/22,EC Brugge (16),BLUEJAYS (9),inf  Inferno,Esport Tour 2022 Series 2
22/6/22,BLUEJAYS (3),EC Brugge (16),vtg  Vertigo,Esport Tour 2022 Series 2
22/6/22,Iron Branch (16),777 (10),d2  Dust2,Esport Tour 2022 Series 2
22/6/22,Iron Branch (5),777 (16),ovp  Overpass,Esport Tour 2022 Series 2
22/6/22,777 (14),Iron Branch (16),mrg  Mirage,Esport Tour 2022 Series 2
22/6/22,IHC (16),TheMongolz (3),mrg  Mirage,MESA Pro Series Summer 2022 Finals
22/6/22,TheMongolz (10),IHC (16),inf  Inferno,MESA Pro Series Summer 2022 Finals
22/6/22,Philadelphia Liberty (16),Davenport University (19),inf  Inferno,ESEA Advanced Season 41 North America
22/6/22,Philadelphia Liberty (9),Davenport University (16),vtg  Vertigo,ESEA Advanced Season 41 North America
22/6/22,Davenport University (13),Philadelphia Liberty (16),d2  Dust2,ESEA Advanced Season 41 North America
22/6/22,ONET4P (16),Snakes Den (9),inf  Inferno,ESEA Advanced Season 41 North America
22/6/22,Snakes Den (2),ONET4P (16),vtg  Vertigo,ESEA Advanced Season 41 North America
22/6/22,ONET4P (3),Snakes Den (16),d2  Dust2,ESEA Advanced Season 41 North America
21/6/22,ROYALS (16),Coalesce (14),d2  Dust2,ESEA Advanced Season 41 Europe
21/6/22,Coalesce (16),ROYALS (5),ovp  Overpass,ESEA Advanced Season 41 Europe
21/6/22,ROYALS (16),Coalesce (13),inf  Inferno,ESEA Advanced Season 41 Europe
21/6/22,Finest (19),SINNERS (22),anc  Ancient,REPUBLEAGUE Season 3
21/6/22,SINNERS (16),Finest (7),mrg  Mirage,REPUBLEAGUE Season 3
21/6/22,GTZ (22),OFFSET (19),d2  Dust2,ESEA Advanced Season 41 Europe
21/6/22,GTZ (16),OFFSET (9),vtg  Vertigo,ESEA Advanced Season 41 Europe
21/6/22,GTZ (13),OFFSET (16),mrg  Mirage,ESEA Advanced Season 41 Europe
21/6/22,Tricked (16),LDLC (10),vtg  Vertigo,ESEA Advanced Season 41 Europe
21/6/22,LDLC (13),Tricked (16),ovp  Overpass,ESEA Advanced Season 41 Europe
21/6/22,EC Kyiv (16),SKADE (11),inf  Inferno,ESEA Advanced Season 41 Europe
21/6/22,EC Kyiv (16),SKADE (5),mrg  Mirage,ESEA Advanced Season 41 Europe
21/6/22,SKADE (19),EC Kyiv (17),d2  Dust2,ESEA Advanced Season 41 Europe
21/6/22,Apeks (7),BLUEJAYS (16),d2  Dust2,ESEA Advanced Season 41 Europe
21/6/22,BLUEJAYS (14),Apeks (16),ovp  Overpass,ESEA Advanced Season 41 Europe
21/6/22,fnatic (16),Into the Breach (7),mrg  Mirage,REPUBLEAGUE Season 3
21/6/22,Into the Breach (6),fnatic (16),nuke  Nuke,REPUBLEAGUE Season 3
