Date,Team1,Team2,Map,Event
14/9/21,D13 (2),MOUZ NXT (16),mrg  Mirage,Malta Vibes Knockout Series 2
14/9/21,AGO (16),00NATION (7),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 3
14/9/21,00NATION (9),AGO (16),nuke  Nuke,Funspark ULTI 2021 Europe Regional Series 3
14/9/21,Nemiga (11),TTC (16),ovp  Overpass,Funspark ULTI 2021 Europe Regional Series 3
14/9/21,Nemiga (11),TTC (16),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 3
14/9/21,TTC (13),Nemiga (16),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 3
14/9/21,Apeks (6),SKADE (16),inf  Inferno,Elisa Invitational Fall 2021
14/9/21,SKADE (16),Apeks (8),d2  Dust2,Elisa Invitational Fall 2021
14/9/21,hREDS (16),Galaxy Racer (13),d2  Dust2,Malta Vibes Knockout Series 2
14/9/21,hREDS (16),Galaxy Racer (7),inf  Inferno,Malta Vibes Knockout Series 2
14/9/21,Galaxy Racer (16),hREDS (11),ovp  Overpass,Malta Vibes Knockout Series 2
14/9/21,lol123 (16),VERTEX (13),ovp  Overpass,DreamHack Open September 2021 Oceania Closed Qualifier
14/9/21,VERTEX (10),lol123 (16),nuke  Nuke,DreamHack Open September 2021 Oceania Closed Qualifier
14/9/21,AVE (15),LDLC (19),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 3
14/9/21,AVE (8),LDLC (16),nuke  Nuke,Funspark ULTI 2021 Europe Regional Series 3
14/9/21,LDLC (15),AVE (19),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 3
14/9/21,Lyngby Vikings (16),Entropiq (14),d2  Dust2,Funspark ULTI 2021 Europe Regional Series 3
14/9/21,Entropiq (8),Lyngby Vikings (16),vtg  Vertigo,Funspark ULTI 2021 Europe Regional Series 3
14/9/21,Looking For Org (16),Kanga (8),ovp  Overpass,ESEA Premier Season 38 Australia
14/9/21,Looking For Org (16),Kanga (6),d2  Dust2,ESEA Premier Season 38 Australia
14/9/21,domilk (8),Ground Zero (16),anc  Ancient,ESEA Premier Season 38 Australia
14/9/21,Ground Zero (16),domilk (0),ovp  Overpass,ESEA Premier Season 38 Australia
14/9/21,Renegades (16),Alke (0),nuke  Nuke,ESEA Premier Season 38 Australia
14/9/21,Renegades (16),Alke (5),vtg  Vertigo,ESEA Premier Season 38 Australia
14/9/21,Galaxy Racer (9),Dignitas (16),ovp  Overpass,Elisa Invitational Fall 2021
14/9/21,Galaxy Racer (16),Dignitas (13),vtg  Vertigo,Elisa Invitational Fall 2021
14/9/21,Dignitas (16),Galaxy Racer (13),inf  Inferno,Elisa Invitational Fall 2021
14/9/21,Rooster (8),ORDER (16),d2  Dust2,DreamHack Open September 2021 Oceania Closed Qualifier
14/9/21,ORDER (16),Rooster (10),ovp  Overpass,DreamHack Open September 2021 Oceania Closed Qualifier
14/9/21,BLINK (16),Oilers (7),ovp  Overpass,Malta Vibes Knockout Series 2
14/9/21,Oilers (4),BLINK (16),mrg  Mirage,Malta Vibes Knockout Series 2
14/9/21,RBG (11),GODSENT (16),vtg  Vertigo,Fragadelphia Invitational Fall 2021 - BLAST Premier Qualifier
14/9/21,paiN (16),GODSENT (14),d2  Dust2,Fragadelphia Invitational Fall 2021 - BLAST Premier Qualifier
14/9/21,RBG (16),Third Impact (11),mrg  Mirage,Fragadelphia Invitational Fall 2021 - BLAST Premier Qualifier
13/9/21,GODSENT (16),RBG (2),mrg  Mirage,Fragadelphia Invitational Fall 2021 - BLAST Premier Qualifier
13/9/21,Third Impact (8),paiN (16),nuke  Nuke,Fragadelphia Invitational Fall 2021 - BLAST Premier Qualifier
13/9/21,Babos (16),Vision (12),ovp  Overpass,Swisscom Hero League Season 6
13/9/21,Vision (6),Babos (16),mrg  Mirage,Swisscom Hero League Season 6
13/9/21,FORZE (16),NAVI Junior (13),d2  Dust2,Gjirafa50 Masters League Season 2
13/9/21,FORZE (16),NAVI Junior (10),mrg  Mirage,Gjirafa50 Masters League Season 2
13/9/21,Sprout (5),Sangal (16),inf  Inferno,ESEA Premier Season 38 Europe
13/9/21,Sprout (13),Sangal (16),d2  Dust2,ESEA Premier Season 38 Europe
13/9/21,AGF (12),Unique (16),ovp  Overpass,Malta Vibes Knockout Series 2
13/9/21,Unique (10),AGF (16),inf  Inferno,Malta Vibes Knockout Series 2
13/9/21,Unique (16),AGF (10),anc  Ancient,Malta Vibes Knockout Series 2
13/9/21,1shot (16),Marten (13),inf  Inferno,Gjirafa50 Masters League Season 2
13/9/21,1shot (16),Marten (7),d2  Dust2,Gjirafa50 Masters League Season 2
13/9/21,Marten (16),1shot (12),mrg  Mirage,Gjirafa50 Masters League Season 2
13/9/21,Eternal Fire (16),Infinite (5),d2  Dust2,Malta Vibes Knockout Series 2
13/9/21,Eternal Fire (14),Infinite (16),inf  Inferno,Malta Vibes Knockout Series 2
