Date,Team1,Team2,Map,Event
4/2/23,CEPTER (16),minion bobs (3),mrg  Mirage,Road to Astralis Nexus 4
4/2/23,minion bobs (13),CEPTER (16),nuke  Nuke,Road to Astralis Nexus 4
4/2/23,Zero Tenacity (16),Prosapia (14),vtg  Vertigo,Wandercon 2023
4/2/23,Prosapia (9),Zero Tenacity (16),nuke  Nuke,Wandercon 2023
4/2/23,BIG Academy (10),PROSPECTS (16),ovp  Overpass,MistGames Heroes of Lofoten 2023 Closed Qualifier
4/2/23,PROSPECTS (16),BIG Academy (14),vtg  Vertigo,MistGames Heroes of Lofoten 2023 Closed Qualifier
4/2/23,Astralis (16),EYEBALLERS (7),inf  Inferno,CCT North Europe Series 3
4/2/23,Astralis (16),EYEBALLERS (7),vtg  Vertigo,CCT North Europe Series 3
4/2/23,EYEBALLERS (16),Astralis (14),mrg  Mirage,CCT North Europe Series 3
4/2/23,undefined (10),Forward (16),anc  Ancient,European Development Championship 7 Closed Qualifier
4/2/23,Forward (16),undefined (6),nuke  Nuke,European Development Championship 7 Closed Qualifier
4/2/23,Ninjas in Pyjamas (9),Vitality (16),inf  Inferno,IEM Katowice 2023
4/2/23,Vitality (16),Ninjas in Pyjamas (10),mrg  Mirage,IEM Katowice 2023
4/2/23,Spirit (12),FaZe (16),nuke  Nuke,IEM Katowice 2023
4/2/23,FaZe (16),Spirit (5),anc  Ancient,IEM Katowice 2023
4/2/23,GODSENT (16),IKLA (7),inf  Inferno,Thunderpick Bitcoin Series 2
4/2/23,GODSENT (16),IKLA (10),mrg  Mirage,Thunderpick Bitcoin Series 2
4/2/23,IKLA (16),GODSENT (11),vtg  Vertigo,Thunderpick Bitcoin Series 2
4/2/23,Case (9),iNation (16),inf  Inferno,Wandercon 2023
4/2/23,iNation (16),Case (9),anb  Anubis,Wandercon 2023
4/2/23,Illuminar (16),Evil Geniuses (14),anb  Anubis,CCT North Europe Series 3
4/2/23,Illuminar (19),Evil Geniuses (17),nuke  Nuke,CCT North Europe Series 3
4/2/23,Eternal Fire Academy (9),MOUZ NXT (16),anc  Ancient,European Development Championship 7 Closed Qualifier
4/2/23,MOUZ NXT (16),Eternal Fire Academy (13),mrg  Mirage,European Development Championship 7 Closed Qualifier
4/2/23,Cloud9 (6),Natus Vincere (16),inf  Inferno,IEM Katowice 2023
4/2/23,Natus Vincere (16),Cloud9 (13),anc  Ancient,IEM Katowice 2023
4/2/23,BIG (8),G2 (16),inf  Inferno,IEM Katowice 2023
4/2/23,BIG (12),G2 (16),anb  Anubis,IEM Katowice 2023
4/2/23,HAVU (16),Copenhagen Flames (19),anc  Ancient,CCT North Europe Series 3
4/2/23,Copenhagen Flames (16),HAVU (13),inf  Inferno,CCT North Europe Series 3
4/2/23,Mystic (14),Snakes Den (16),inf  Inferno,CCT North America Series 3
4/2/23,Snakes Den (16),Mystic (14),anc  Ancient,CCT North America Series 3
4/2/23,Take Charge (10),Cartel terraza (16),anc  Ancient,CCT North America Series 3
4/2/23,Cartel terraza (16),Take Charge (13),ovp  Overpass,CCT North America Series 3
4/2/23,Meta (16),FUSION (8),mrg  Mirage,CCT South America Series 4
4/2/23,Meta (16),FUSION (4),anb  Anubis,CCT South America Series 4
3/2/23,Fluxo (16),INTZ (3),anc  Ancient,CCT South America Series 4
3/2/23,INTZ (8),Fluxo (16),inf  Inferno,CCT South America Series 4
3/2/23,Sprout (10),Spirit (16),anb  Anubis,IEM Katowice 2023 Play-In
3/2/23,Sprout (16),Spirit (6),vtg  Vertigo,IEM Katowice 2023 Play-In
3/2/23,Spirit (16),Sprout (4),ovp  Overpass,IEM Katowice 2023 Play-In
3/2/23,Apeks Rebels (16),Flames Ascent (5),mrg  Mirage,MistGames Heroes of Lofoten 2023 Closed Qualifier
3/2/23,Flames Ascent (14),Apeks Rebels (16),vtg  Vertigo,MistGames Heroes of Lofoten 2023 Closed Qualifier
3/2/23,9z (14),9INE (16),ovp  Overpass,CCT North Europe Series 3
3/2/23,9INE (16),9z (9),mrg  Mirage,CCT North Europe Series 3
3/2/23,Complexity (16),ENCE (8),inf  Inferno,IEM Katowice 2023 Play-In
3/2/23,Complexity (11),ENCE (16),vtg  Vertigo,IEM Katowice 2023 Play-In
3/2/23,ENCE (13),Complexity (16),anb  Anubis,IEM Katowice 2023 Play-In
3/2/23,Nexus (16),GTZ (10),inf  Inferno,European Development Championship 7 Closed Qualifier
3/2/23,GTZ (10),Nexus (16),mrg  Mirage,European Development Championship 7 Closed Qualifier
