Date,Team1,Team2,Map,Event
18/12/22,Astralis (14),Copenhagen Flames (16),inf  Inferno,CCT Central Europe Series 4
18/12/22,ZURIA (10),coconutwater (16),anc  Ancient,ESEA Autumn 2022 Cash Cup 7 Europe
18/12/22,Viperio (11),1PIN (16),vtg  Vertigo,UKIC Beyond Winter Invitational 2022
18/12/22,Viperio (13),1PIN (16),anb  Anubis,UKIC Beyond Winter Invitational 2022
18/12/22,Viperio (16),1PIN (14),ovp  Overpass,UKIC Beyond Winter Invitational 2022
18/12/22,PACT (4),Monte (16),mrg  Mirage,Esport Tour 2022 Series 4
18/12/22,Monte (16),PACT (3),nuke  Nuke,Esport Tour 2022 Series 4
18/12/22,BLINK (10),Juggernauts (16),anc  Ancient,CCT South Europe Series 2 Closed Qualifier
18/12/22,Juggernauts (16),BLINK (13),vtg  Vertigo,CCT South Europe Series 2 Closed Qualifier
18/12/22,Hvor Er Du Bro? (8),Conquer (16),inf  Inferno,Fragleague Season 9
18/12/22,Conquer (16),Hvor Er Du Bro? (12),vtg  Vertigo,Fragleague Season 9
18/12/22,Goodfellas (9),Lilmix (16),mrg  Mirage,Fragleague Season 9
18/12/22,Lilmix (16),Goodfellas (10),ovp  Overpass,Fragleague Season 9
18/12/22,Apeks (4),Astralis (16),nuke  Nuke,CCT Central Europe Series 4
18/12/22,Astralis (16),Apeks (10),ovp  Overpass,CCT Central Europe Series 4
18/12/22,Sprout (17),BIG Academy (19),ovp  Overpass,ESL Meisterschaft Autumn 2022 Finals
18/12/22,Sprout (12),BIG Academy (16),vtg  Vertigo,ESL Meisterschaft Autumn 2022 Finals
18/12/22,BIG Academy (11),Sprout (16),inf  Inferno,ESL Meisterschaft Autumn 2022 Finals
18/12/22,VP.Prodigy (14),FORZE (16),ovp  Overpass,Winline Insight Season 2
18/12/22,FORZE (16),VP.Prodigy (13),anc  Ancient,Winline Insight Season 2
18/12/22,MILF (16),Dripmen (19),anb  Anubis,UKIC Beyond Winter Invitational 2022
18/12/22,Dripmen (28),MILF (25),inf  Inferno,UKIC Beyond Winter Invitational 2022
18/12/22,ex-Into the Breach (16),UNGENTIUM (12),d2  Dust2,ESL Challenger League Season 43 Europe Relegation
18/12/22,UNGENTIUM (14),ex-Into the Breach (16),ovp  Overpass,ESL Challenger League Season 43 Europe Relegation
18/12/22,Copenhagen Flames (16),HAVU (2),nuke  Nuke,CCT Central Europe Series 4
18/12/22,HAVU (14),Copenhagen Flames (16),inf  Inferno,CCT Central Europe Series 4
18/12/22,Zorka (16),PLATOON Beta (9),nuke  Nuke,Fight Club Belarus Season 3
18/12/22,Zorka (10),PLATOON Beta (16),vtg  Vertigo,Fight Club Belarus Season 3
18/12/22,PLATOON Beta (14),Zorka (16),mrg  Mirage,Fight Club Belarus Season 3
18/12/22,Lynn Vision (16),IHC (11),nuke  Nuke,ESL Challenger League Season 43 Asia-Pacific
18/12/22,IHC (9),Lynn Vision (16),ovp  Overpass,ESL Challenger League Season 43 Asia-Pacific
18/12/22,Lynn Vision (11),IHC (16),inf  Inferno,ESL Challenger League Season 43 Asia-Pacific
18/12/22,IHC (16),Lynn Vision (5),anc  Ancient,ESL Challenger League Season 43 Asia-Pacific
18/12/22,Zero Tenacity (12),Katuna (16),inf  Inferno,CCT South Europe Series 2 Closed Qualifier
18/12/22,Katuna (14),Zero Tenacity (16),mrg  Mirage,CCT South Europe Series 2 Closed Qualifier
18/12/22,Zero Tenacity (12),Katuna (16),ovp  Overpass,CCT South Europe Series 2 Closed Qualifier
18/12/22,9 Pandas (8),VP.Prodigy (16),anc  Ancient,Winline Insight Season 2
18/12/22,VP.Prodigy (16),9 Pandas (13),ovp  Overpass,Winline Insight Season 2
18/12/22,Sprout (16),ALTERNATE aTTaX (11),ovp  Overpass,ESL Meisterschaft Autumn 2022 Finals
18/12/22,ALTERNATE aTTaX (19),Sprout (22),vtg  Vertigo,ESL Meisterschaft Autumn 2022 Finals
18/12/22,G2 (16),Liquid (12),mrg  Mirage,BLAST Premier World Final 2022
18/12/22,Liquid (7),G2 (16),inf  Inferno,BLAST Premier World Final 2022
18/12/22,Beyond Possible (9),163ON (16),mrg  Mirage,CCT South Europe Series 2 Closed Qualifier
18/12/22,163ON (16),Beyond Possible (9),nuke  Nuke,CCT South Europe Series 2 Closed Qualifier
18/12/22,Die hard (16),blingus (4),ovp  Overpass,BrisVegas Summer 2022
18/12/22,Die hard (9),blingus (16),mrg  Mirage,BrisVegas Summer 2022
18/12/22,blingus (4),Die hard (16),inf  Inferno,BrisVegas Summer 2022
18/12/22,REIGN (16),Snakes Den (14),inf  Inferno,ESL Challenger League Season 43 North America Relegation
18/12/22,Snakes Den (9),REIGN (16),nuke  Nuke,ESL Challenger League Season 43 North America Relegation
18/12/22,Detonate (16),Limitless (8),mrg  Mirage,ESL Challenger League Season 43 North America Relegation
