Date,Team1,Team2,Map,Event
29/5/22,FTW (16),OFFSET (10),inf  Inferno,Master League Portugal IX Finals
29/5/22,OFFSET (12),FTW (16),vtg  Vertigo,Master League Portugal IX Finals
29/5/22,Apeks Rebels (7),PROSPECTS (16),d2  Dust2,Telia League Spring 2022 Finals
29/5/22,Apeks Rebels (16),PROSPECTS (13),anc  Ancient,Telia League Spring 2022 Finals
29/5/22,PROSPECTS (16),Apeks Rebels (8),mrg  Mirage,Telia League Spring 2022 Finals
29/5/22,ATK (6),Gaimin Gladiators (16),d2  Dust2,ESEA Spring 2022 Cash Cup 5 North America
29/5/22,ex-UYU (8),Carpe Diem (16),inf  Inferno,ESEA Spring 2022 Cash Cup 5 North America
29/5/22,ONET4P (6),paiN (16),nuke  Nuke,ESEA Spring 2022 Cash Cup 5 North America
29/5/22,Brazen (9),Party Astronauts (16),inf  Inferno,ESEA Spring 2022 Cash Cup 5 North America
28/5/22,FURIA Academy (16),Astralis Talent (13),ovp  Overpass,WePlay Academy League Season 4
28/5/22,PROSPECTS (16),fnatic Rising (10),anc  Ancient,WePlay Academy League Season 4
28/5/22,EC Brugge (7),Enterprise (16),inf  Inferno,Ace X Prague Open 2022
28/5/22,Enterprise (16),EC Brugge (9),nuke  Nuke,Ace X Prague Open 2022
28/5/22,Eternal Fire Academy (13),Young Gods (16),inf  Inferno,WePlay Academy League Season 4
28/5/22,SAW (16),OFFSET (11),inf  Inferno,Master League Portugal IX Finals
28/5/22,OFFSET (8),SAW (16),nuke  Nuke,Master League Portugal IX Finals
28/5/22,ECSTATIC (16),Hellslayers (11),ovp  Overpass,REPUBLEAGUE Season 3 Closed Qualifier
28/5/22,ECSTATIC (16),Hellslayers (6),anc  Ancient,REPUBLEAGUE Season 3 Closed Qualifier
28/5/22,Hellslayers (16),ECSTATIC (14),d2  Dust2,REPUBLEAGUE Season 3 Closed Qualifier
28/5/22,ex-MAD Lions (16),K23 (11),ovp  Overpass,ESL Challenger League Season 41 Europe
28/5/22,K23 (14),ex-MAD Lions (16),vtg  Vertigo,ESL Challenger League Season 41 Europe
28/5/22,los kogutos (16),kevlarirl (13),mrg  Mirage,Esportal Global Open 2022
28/5/22,kevlarirl (12),los kogutos (16),anc  Ancient,Esportal Global Open 2022
28/5/22,los kogutos (12),kevlarirl (16),ovp  Overpass,Esportal Global Open 2022
28/5/22,MOUZ NXT (16),Spirit Academy (6),nuke  Nuke,WePlay Academy League Season 4
28/5/22,Bob (13),temp (16),mrg  Mirage,Elisa Open Finland Season 2
28/5/22,temp (31),Bob (29),anc  Ancient,Elisa Open Finland Season 2
28/5/22,ROYALS (4),EC Brugge (16),mrg  Mirage,Ace X Prague Open 2022
28/5/22,ROYALS (14),EC Brugge (16),nuke  Nuke,Ace X Prague Open 2022
28/5/22,EC Brugge (9),ROYALS (16),inf  Inferno,Ace X Prague Open 2022
28/5/22,BLINK (21),BLUEJAYS (25),mrg  Mirage,XP Game Fest 2022
28/5/22,BLUEJAYS (16),BLINK (10),inf  Inferno,XP Game Fest 2022
28/5/22,Apeks Rebels (12),NAVI Junior (16),vtg  Vertigo,WePlay Academy League Season 4
28/5/22,AGF (11),los kogutos (16),mrg  Mirage,Esportal Global Open 2022
28/5/22,los kogutos (16),AGF (4),nuke  Nuke,Esportal Global Open 2022
28/5/22,UNGENTIUM (9),K23 (16),inf  Inferno,REPUBLEAGUE Season 3 Closed Qualifier
28/5/22,K23 (22),UNGENTIUM (20),anc  Ancient,REPUBLEAGUE Season 3 Closed Qualifier
28/5/22,VELOX (8),FTW (16),vtg  Vertigo,Master League Portugal IX Finals
28/5/22,FTW (16),VELOX (9),ovp  Overpass,Master League Portugal IX Finals
28/5/22,EXEN (7),kevlarirl (16),ovp  Overpass,Esportal Global Open 2022
28/5/22,kevlarirl (16),EXEN (5),anc  Ancient,Esportal Global Open 2022
28/5/22,Operation Save Spot (8),Enterprise (16),inf  Inferno,Ace X Prague Open 2022
28/5/22,Enterprise (16),Operation Save Spot (5),nuke  Nuke,Ace X Prague Open 2022
28/5/22,Conquer (4),KOVA (16),nuke  Nuke,Elisa Open Finland Season 2
28/5/22,KOVA (16),Conquer (11),inf  Inferno,Elisa Open Finland Season 2
28/5/22,FTW (9),SAW (16),vtg  Vertigo,Master League Portugal IX Finals
28/5/22,X (14),BLINK (16),mrg  Mirage,XP Game Fest 2022
28/5/22,X (11),BLINK (16),inf  Inferno,XP Game Fest 2022
28/5/22,BLINK (12),X (16),anc  Ancient,XP Game Fest 2022
28/5/22,OFFSET (16),VELOX (12),inf  Inferno,Master League Portugal IX Finals
