Date,Team1,Team2,Map,Event
8/10/22,eSuba (16),Enterprise (8),inf  Inferno,Sazka eLEAGUE Fall 2022 Finals
8/10/22,Enterprise (16),eSuba (10),nuke  Nuke,Sazka eLEAGUE Fall 2022 Finals
8/10/22,Monte (11),K23 (16),anc  Ancient,IEM Road to Rio 2022 Europe RMR B
8/10/22,K23 (19),Monte (17),mrg  Mirage,IEM Road to Rio 2022 Europe RMR B
8/10/22,Falcons (19),HEET (17),d2  Dust2,IEM Road to Rio 2022 Europe RMR B
8/10/22,HEET (16),Falcons (13),ovp  Overpass,IEM Road to Rio 2022 Europe RMR B
8/10/22,Falcons (16),HEET (9),vtg  Vertigo,IEM Road to Rio 2022 Europe RMR B
8/10/22,Sangal (16),Illuminar (6),d2  Dust2,IEM Road to Rio 2022 Europe RMR B
8/10/22,Illuminar (10),Sangal (16),anc  Ancient,IEM Road to Rio 2022 Europe RMR B
8/10/22,ATK (6),paiN (16),vtg  Vertigo,IEM Road to Rio 2022 Americas RMR
8/10/22,paiN (16),ATK (9),d2  Dust2,IEM Road to Rio 2022 Americas RMR
8/10/22,Entropiq Prague (4),SINNERS (16),vtg  Vertigo,Sazka eLEAGUE Fall 2022 Finals
8/10/22,SINNERS (16),Entropiq Prague (12),mrg  Mirage,Sazka eLEAGUE Fall 2022 Finals
8/10/22,Outsiders (13),OG (16),inf  Inferno,IEM Road to Rio 2022 Europe RMR B
8/10/22,OG (16),Outsiders (5),d2  Dust2,IEM Road to Rio 2022 Europe RMR B
8/10/22,Outsiders (16),OG (13),anc  Ancient,IEM Road to Rio 2022 Europe RMR B
8/10/22,MOUZ (7),Vitality (16),vtg  Vertigo,IEM Road to Rio 2022 Europe RMR B
8/10/22,Vitality (16),MOUZ (8),mrg  Mirage,IEM Road to Rio 2022 Europe RMR B
8/10/22,MOUZ (16),Vitality (13),inf  Inferno,IEM Road to Rio 2022 Europe RMR B
8/10/22,BIG (12),Heroic (16),inf  Inferno,IEM Road to Rio 2022 Europe RMR B
8/10/22,Heroic (16),BIG (11),mrg  Mirage,IEM Road to Rio 2022 Europe RMR B
8/10/22,Grayhound (16),IHC (19),mrg  Mirage,IEM Road to Rio 2022 Asia RMR
8/10/22,IHC (16),Grayhound (12),inf  Inferno,IEM Road to Rio 2022 Asia RMR
8/10/22,Villainous (16),Red Wolves (8),nuke  Nuke,ESEA Advanced Season 42 North America
8/10/22,Red Wolves (7),Villainous (16),mrg  Mirage,ESEA Advanced Season 42 North America
8/10/22,Rare Atom (10),JiJieHao International (16),mrg  Mirage,IEM Road to Rio 2022 Asia RMR
8/10/22,JiJieHao International (11),Rare Atom (16),inf  Inferno,IEM Road to Rio 2022 Asia RMR
8/10/22,Rare Atom (4),JiJieHao International (16),anc  Ancient,IEM Road to Rio 2022 Asia RMR
7/10/22,MIBR (11),Isurus (16),d2  Dust2,IEM Road to Rio 2022 Americas RMR
7/10/22,Isurus (16),MIBR (14),nuke  Nuke,IEM Road to Rio 2022 Americas RMR
7/10/22,MIBR (16),Isurus (13),ovp  Overpass,IEM Road to Rio 2022 Americas RMR
7/10/22,Imperial (16),TeamOne (11),ovp  Overpass,IEM Road to Rio 2022 Americas RMR
7/10/22,TeamOne (19),Imperial (16),inf  Inferno,IEM Road to Rio 2022 Americas RMR
7/10/22,Imperial (16),TeamOne (12),mrg  Mirage,IEM Road to Rio 2022 Americas RMR
7/10/22,Aurora (4),Sangal (16),ovp  Overpass,ESEA Advanced Season 42 Europe
7/10/22,Sangal (16),Aurora (11),mrg  Mirage,ESEA Advanced Season 42 Europe
7/10/22,FORZE (16),Astralis (14),nuke  Nuke,IEM Road to Rio 2022 Europe RMR A
7/10/22,Astralis (14),FORZE (16),mrg  Mirage,IEM Road to Rio 2022 Europe RMR A
7/10/22,GamerLegion (16),G2 (12),inf  Inferno,IEM Road to Rio 2022 Europe RMR A
7/10/22,G2 (4),GamerLegion (16),mrg  Mirage,IEM Road to Rio 2022 Europe RMR A
7/10/22,GamerLegion (3),G2 (16),vtg  Vertigo,IEM Road to Rio 2022 Europe RMR A
7/10/22,Eternal Fire (11),fnatic (16),ovp  Overpass,IEM Road to Rio 2022 Europe RMR A
7/10/22,Eternal Fire (10),fnatic (16),vtg  Vertigo,IEM Road to Rio 2022 Europe RMR A
7/10/22,Nouns (16),O PLANO (12),vtg  Vertigo,IEM Road to Rio 2022 Americas RMR
7/10/22,O PLANO (20),Nouns (22),inf  Inferno,IEM Road to Rio 2022 Americas RMR
7/10/22,Nouns (16),O PLANO (19),nuke  Nuke,IEM Road to Rio 2022 Americas RMR
7/10/22,Complexity (14),00NATION (16),anc  Ancient,IEM Road to Rio 2022 Americas RMR
7/10/22,00NATION (10),Complexity (16),ovp  Overpass,IEM Road to Rio 2022 Americas RMR
7/10/22,Complexity (13),00NATION (16),inf  Inferno,IEM Road to Rio 2022 Americas RMR
7/10/22,Enterprise (16),Entropiq Prague (10),ovp  Overpass,Sazka eLEAGUE Fall 2022 Finals
