Date,Team1,Team2,Map,Event
23/11/22,OG (6),FaZe (16),mrg  Mirage,BLAST Premier Fall Final 2022
23/11/22,FaZe (16),OG (3),anc  Ancient,BLAST Premier Fall Final 2022
23/11/22,yellow (9),Antic (16),anc  Ancient,ESL Australia & NZ Championship Season 15
23/11/22,yellow (16),Antic (13),mrg  Mirage,ESL Australia & NZ Championship Season 15
23/11/22,Antic (16),yellow (8),inf  Inferno,ESL Australia & NZ Championship Season 15
23/11/22,Iron Blood (16),Detonate (5),anc  Ancient,ESL Challenger League Season 43 North America
23/11/22,Detonate (14),Iron Blood (16),vtg  Vertigo,ESL Challenger League Season 43 North America
23/11/22,Detonate (16),Iron Blood (12),inf  Inferno,ESL Challenger League Season 43 North America
23/11/22,Red Wolves (9),Vendetta (16),anc  Ancient,ESL Challenger League Season 43 North America
23/11/22,Vendetta (16),Red Wolves (9),vtg  Vertigo,ESL Challenger League Season 43 North America
23/11/22,Villainous (5),ATK (16),d2  Dust2,ESL Challenger League Season 43 North America
23/11/22,ATK (16),Villainous (10),vtg  Vertigo,ESL Challenger League Season 43 North America
23/11/22,Magic School Bus (3),Disconnected (16),nuke  Nuke,ESL Challenger League Season 43 North America
23/11/22,Disconnected (16),Magic School Bus (8),mrg  Mirage,ESL Challenger League Season 43 North America
22/11/22,DUSTY (16),SAGA (5),anc  Ancient,Nordic Masters Spring 2023 - Iceland Qualifier
22/11/22,SAGA (5),DUSTY (16),mrg  Mirage,Nordic Masters Spring 2023 - Iceland Qualifier
22/11/22,Entropiq Prague (16),Cryptova (4),ovp  Overpass,Sazka eCUP Fall 2022
22/11/22,Cryptova (16),Entropiq Prague (11),vtg  Vertigo,Sazka eCUP Fall 2022
22/11/22,Entropiq Prague (16),Cryptova (12),mrg  Mirage,Sazka eCUP Fall 2022
22/11/22,Falcons (13),9INE (16),ovp  Overpass,ESL Challenger League Season 43 Europe
22/11/22,9INE (22),Falcons (18),nuke  Nuke,ESL Challenger League Season 43 Europe
22/11/22,Sprout (16),1WIN (14),anc  Ancient,ESL Challenger League Season 43 Europe
22/11/22,1WIN (10),Sprout (16),ovp  Overpass,ESL Challenger League Season 43 Europe
22/11/22,UNGENTIUM (10),Permitta (16),mrg  Mirage,ESL Challenger League Season 43 Europe
22/11/22,Permitta (16),UNGENTIUM (5),anc  Ancient,ESL Challenger League Season 43 Europe
22/11/22,SINNERS (9),K23 (16),inf  Inferno,ESL Challenger League Season 43 Europe
22/11/22,K23 (16),SINNERS (9),nuke  Nuke,ESL Challenger League Season 43 Europe
22/11/22,ECLOT (16),eSuba (9),mrg  Mirage,Sazka eCUP Fall 2022
22/11/22,eSuba (12),ECLOT (16),anc  Ancient,Sazka eCUP Fall 2022
22/11/22,ANDROMEDA (6),Enterprise (16),mrg  Mirage,Sazka eCUP Fall 2022
22/11/22,Enterprise (16),ANDROMEDA (2),nuke  Nuke,Sazka eCUP Fall 2022
22/11/22,Spirit Academy (16),EC Brugge (11),mrg  Mirage,1xBet FRAG Season 10
22/11/22,EC Brugge (10),Spirit Academy (16),vtg  Vertigo,1xBet FRAG Season 10
22/11/22,Sampi (12),SINNERS (16),nuke  Nuke,Sazka eCUP Fall 2022
22/11/22,SINNERS (16),Sampi (9),inf  Inferno,Sazka eCUP Fall 2022
22/11/22,AVANGAR (16),Websterz (11),inf  Inferno,1xBet FRAG Season 10
22/11/22,Websterz (5),AVANGAR (16),ovp  Overpass,1xBet FRAG Season 10
22/11/22,9 Pandas (17),Monte (19),mrg  Mirage,1xBet FRAG Season 10
22/11/22,Monte (16),9 Pandas (12),ovp  Overpass,1xBet FRAG Season 10
21/11/22,NoNamers (16),Babos (19),d2  Dust2,ESL National Championship Switzerland Autumn 2022
21/11/22,Babos (16),NoNamers (14),ovp  Overpass,ESL National Championship Switzerland Autumn 2022
21/11/22,GenOne (6),Illuminar (16),ovp  Overpass,CCT North Europe Series 2 Closed Qualifier
21/11/22,Illuminar (9),GenOne (16),d2  Dust2,CCT North Europe Series 2 Closed Qualifier
21/11/22,GenOne (9),Illuminar (16),nuke  Nuke,CCT North Europe Series 2 Closed Qualifier
21/11/22,Nemiga (13),777 (16),ovp  Overpass,CCT North Europe Series 2 Closed Qualifier
21/11/22,777 (16),Nemiga (7),nuke  Nuke,CCT North Europe Series 2 Closed Qualifier
21/11/22,SKADE X (7),Anonymo (16),nuke  Nuke,CCT North Europe Series 2 Closed Qualifier
21/11/22,SKADE X (25),Anonymo (22),mrg  Mirage,CCT North Europe Series 2 Closed Qualifier
21/11/22,Anonymo (16),SKADE X (6),anc  Ancient,CCT North Europe Series 2 Closed Qualifier
21/11/22,Warriors (13),Nut-E (16),d2  Dust2,ESL Australia & NZ Championship Season 15
